Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Brian Brecht,D-I,Big Ten,7,7,0,.500,,https://stats.ncaa.org/teams/571429,https://stats.ncaa.org/people/24788
2022-23,Brian Brecht,D-I,Big Ten,8,6,0,.571,,https://stats.ncaa.org/teams/546921,https://stats.ncaa.org/people/24788
2021-22,Brian Brecht,D-I,Big Ten,15,4,0,.789,,https://stats.ncaa.org/teams/530073,https://stats.ncaa.org/people/24788
2020-21,Brian Brecht,D-I,Big Ten,9,4,0,.692,,https://stats.ncaa.org/teams/507866,https://stats.ncaa.org/people/24788
2019-20,Brian Brecht,D-I,Big Ten,2,4,0,.333,,https://stats.ncaa.org/teams/493885,https://stats.ncaa.org/people/24788
2018-19,Brian Brecht,D-I,Big Ten,7,8,0,.467,,https://stats.ncaa.org/teams/473277,https://stats.ncaa.org/people/24788
2017-18,Brian Brecht,D-I,Big Ten,9,6,,.600,,https://stats.ncaa.org/teams/423553,https://stats.ncaa.org/people/24788
2016-17,Brian Brecht,D-I,Big Ten,10,4,0,.714,,https://stats.ncaa.org/teams/110555,https://stats.ncaa.org/people/24788
2015-16,Brian Brecht,D-I,Big Ten,11,5,0,.688,,https://stats.ncaa.org/teams/23975,https://stats.ncaa.org/people/24788
2014-15,Brian Brecht,D-I,Big Ten,5,10,0,.333,,https://stats.ncaa.org/teams/105974,https://stats.ncaa.org/people/24788
2013-14,Brian Brecht,D-I,Big East,8,8,0,.500,,https://stats.ncaa.org/teams/103543,https://stats.ncaa.org/people/24788
2012-13,Brian Brecht (2-11)Byron Collins (0-2),D-I,AAC,2,13,0,.133,,https://stats.ncaa.org/teams/35204,https://stats.ncaa.org/people/24788
2011-12,Brian Brecht,D-I,AAC,6,9,0,.400,,https://stats.ncaa.org/teams/56752,https://stats.ncaa.org/people/24788
2010-11,Jim Stagnitta,D-I,AAC,6,9,0,.400,,https://stats.ncaa.org/teams/29427,https://stats.ncaa.org/people/6017
2009-10,Jim Stagnitta,D-I,AAC,6,8,0,.429,,https://stats.ncaa.org/teams/53274,https://stats.ncaa.org/people/6017
2008-09,Jim Stagnitta,D-I,ECAC,4,11,0,.267,,https://stats.ncaa.org/teams/95406,https://stats.ncaa.org/people/6017
2007-08,Jim Stagnitta,D-I,ECAC,6,7,0,.462,,https://stats.ncaa.org/teams/408011,https://stats.ncaa.org/people/6017
2006-07,Jim Stagnitta,D-I,ECAC,7,6,0,.538,,https://stats.ncaa.org/teams/178946,https://stats.ncaa.org/people/6017
2005-06,Jim Stagnitta,D-I,ECAC,5,9,0,.357,,https://stats.ncaa.org/teams/222340,https://stats.ncaa.org/people/6017
2004-05,Jim Stagnitta,D-I,ECAC,4,9,0,.308,,https://stats.ncaa.org/teams/222123,https://stats.ncaa.org/people/6017
2003-04,Jim Stagnitta,D-I,-,8,6,0,.571,,https://stats.ncaa.org/teams/179587,https://stats.ncaa.org/people/6017
2002-03,Jim Stagnitta,D-I,ECAC,10,5,0,.667,,https://stats.ncaa.org/teams/179379,https://stats.ncaa.org/people/6017
2001-02,Jim Stagnitta,D-I,ECAC,2,12,0,.143,,https://stats.ncaa.org/teams/179177,https://stats.ncaa.org/people/6017
2000-01,Bill Dirrigl,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/141219,https://stats.ncaa.org/people/4477
1999-00,Tom Hayes,D-I,-,3,11,0,.214,,https://stats.ncaa.org/teams/141039,https://stats.ncaa.org/people/9025
1998-99,Tom Hayes,D-I,-,4,10,0,.286,,https://stats.ncaa.org/teams/221935,https://stats.ncaa.org/people/9025
1997-98,Tom Hayes,D-I,-,8,7,0,.533,,https://stats.ncaa.org/teams/221770,https://stats.ncaa.org/people/9025
1996-97,Tom Hayes,D-I,-,8,7,0,.533,,https://stats.ncaa.org/teams/371016,https://stats.ncaa.org/people/9025
1995-96,Tom Hayes,D-I,-,5,9,0,.357,,https://stats.ncaa.org/teams/336807,https://stats.ncaa.org/people/9025
1994-95,Tom Hayes,D-I,-,9,6,0,.600,,https://stats.ncaa.org/teams/221617,https://stats.ncaa.org/people/9025
1993-94,Tom Hayes,D-I,-,7,9,0,.438,,https://stats.ncaa.org/teams/221477,https://stats.ncaa.org/people/9025
1992-93,Tom Hayes,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/221337,https://stats.ncaa.org/people/9025
1991-92,Tom Hayes,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/300009,https://stats.ncaa.org/people/9025
1990-91,Tom Hayes,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/407837,https://stats.ncaa.org/people/9025
1989-90,Tom Hayes,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/178776,https://stats.ncaa.org/people/9025
1988-89,Tom Hayes,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/140888,https://stats.ncaa.org/people/9025
1987-88,Tom Hayes,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/370877,https://stats.ncaa.org/people/9025
1986-87,Tom Hayes,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/370761,https://stats.ncaa.org/people/9025
1985-86,Tom Hayes,D-I,-,11,4,0,.733,,https://stats.ncaa.org/teams/370650,https://stats.ncaa.org/people/9025
1984-85,Tom Hayes,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/336679,https://stats.ncaa.org/people/9025
1983-84,Tom Hayes,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/336570,https://stats.ncaa.org/people/9025
1982-83,Tom Hayes,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/140774,https://stats.ncaa.org/people/9025
1981-82,Tom Hayes,D-I,-,10,2,0,.833,,https://stats.ncaa.org/teams/370542,https://stats.ncaa.org/people/9025
1980-81,Tom Hayes,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/221215,https://stats.ncaa.org/people/9025
1979-80,Tom Hayes,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/407725,https://stats.ncaa.org/people/9025
1978-79,Tom Hayes,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/257437,https://stats.ncaa.org/people/9025
1977-78,Tom Hayes,D-I,-,9,4,0,.692,,https://stats.ncaa.org/teams/336472,https://stats.ncaa.org/people/9025
1976-77,Tom Hayes,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/178669,https://stats.ncaa.org/people/9025
1975-76,Tom Hayes,D-I,-,4,6,0,.400,,https://stats.ncaa.org/teams/370449,https://stats.ncaa.org/people/9025
1974-75,Tom Hayes,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/407633,https://stats.ncaa.org/people/9025
1973-74,Bob Naso,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/257349,https://stats.ncaa.org/people/9026
1972-73,Bob Naso,D-I,-,9,4,0,.692,,https://stats.ncaa.org/teams/221124,https://stats.ncaa.org/people/9026
1971-72,Bob Naso,D-I,-,9,3,0,.750,,https://stats.ncaa.org/teams/370363,https://stats.ncaa.org/people/9026
1970-71,Bob Naso,D-I,-,6,6,0,.500,,https://stats.ncaa.org/teams/336387,https://stats.ncaa.org/people/9026
1969-70,Bob Naso,D-I,-,6,4,0,.600,,https://stats.ncaa.org/teams/178586,https://stats.ncaa.org/people/9026
1968-69,Bob Naso,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/336315,https://stats.ncaa.org/people/9026
1967-68,Bob Naso,D-I,-,7,4,0,.636,,https://stats.ncaa.org/teams/336248,https://stats.ncaa.org/people/9026
1966-67,Bob Naso,D-I,-,7,4,1,.625,,https://stats.ncaa.org/teams/221048,https://stats.ncaa.org/people/9026
1965-66,Bob Naso,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/299903,https://stats.ncaa.org/people/9026
1964-65,Bob Naso,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/336185,https://stats.ncaa.org/people/9026
1963-64,Bob Naso,D-I,-,8,3,0,.727,,https://stats.ncaa.org/teams/299846,https://stats.ncaa.org/people/9026
1962-63,Bob Naso,D-I,-,7,4,0,.636,,https://stats.ncaa.org/teams/407556,https://stats.ncaa.org/people/9026
1961-62,Bob Naso,D-I,-,4,7,0,.364,,https://stats.ncaa.org/teams/220989,https://stats.ncaa.org/people/9026
1960-61,Al Twitchell,D-I,-,4,8,0,.333,,https://stats.ncaa.org/teams/140688,https://stats.ncaa.org/people/9028
1959-60,Al Twitchell,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/299794,https://stats.ncaa.org/people/9028
1958-59,Al Twitchell,D-I,-,7,4,0,.636,,https://stats.ncaa.org/teams/220940,https://stats.ncaa.org/people/9028
1957-58,Al Twitchell,D-I,-,9,2,0,.818,,https://stats.ncaa.org/teams/299746,https://stats.ncaa.org/people/9028
1956-57,Al Twitchell,D-I,-,7,3,0,.700,,https://stats.ncaa.org/teams/407508,https://stats.ncaa.org/people/9028
1955-56,Al Twitchell,D-I,-,9,1,0,.900,,https://stats.ncaa.org/teams/178521,https://stats.ncaa.org/people/9028
1954-55,Al Twitchell,D-I,-,8,1,1,.850,,https://stats.ncaa.org/teams/220894,https://stats.ncaa.org/people/9028
1953-54,Al Twitchell,D-I,-,7,3,0,.700,,https://stats.ncaa.org/teams/257278,https://stats.ncaa.org/people/9028
1952-53,Al Twitchell,D-I,-,8,2,0,.800,,https://stats.ncaa.org/teams/336134,https://stats.ncaa.org/people/9028
1951-52,Al Twitchell,D-I,-,6,2,0,.750,,https://stats.ncaa.org/teams/220852,https://stats.ncaa.org/people/9028
1950-51,Al Twitchell,D-I,-,8,1,0,.889,,https://stats.ncaa.org/teams/257236,https://stats.ncaa.org/people/9028
1949-50,Al Twitchell,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/140640,https://stats.ncaa.org/people/9028
1948-49,Fred Fitch,D-I,-,7,3,0,.700,,https://stats.ncaa.org/teams/220813,https://stats.ncaa.org/people/9029
1947-48,Fred Fitch,D-I,-,6,5,0,.545,,https://stats.ncaa.org/teams/178479,https://stats.ncaa.org/people/9029
1946-47,Fred Fitch,D-I,-,3,7,1,.318,,https://stats.ncaa.org/teams/336928,https://stats.ncaa.org/people/9029
1945-46,Fred Fitch,D-I,-,2,5,0,.286,,https://stats.ncaa.org/teams/371168,https://stats.ncaa.org/people/9029
1944-45,,,-,,,,,,https://stats.ncaa.org/teams/408197,
1943-44,,,-,,,,,,https://stats.ncaa.org/teams/222472,
1942-43,Fred Fitch,D-I,-,3,2,0,.600,,https://stats.ncaa.org/teams/336899,https://stats.ncaa.org/people/9029
1941-42,Fred Fitch,D-I,-,6,3,1,.650,,https://stats.ncaa.org/teams/257557,https://stats.ncaa.org/people/9029
1940-41,Fred Fitch,D-I,-,3,4,0,.429,,https://stats.ncaa.org/teams/179743,https://stats.ncaa.org/people/9029
1939-40,Fred Fitch,D-I,-,4,3,1,.563,,https://stats.ncaa.org/teams/300092,https://stats.ncaa.org/people/9029
1938-39,Fred Fitch,D-I,-,3,4,0,.429,,https://stats.ncaa.org/teams/179716,https://stats.ncaa.org/people/9029
1937-38,Fred Fitch,D-I,-,4,2,0,.667,,https://stats.ncaa.org/teams/371142,https://stats.ncaa.org/people/9029
1936-37,Fred Fitch,D-I,-,5,3,0,.625,,https://stats.ncaa.org/teams/179689,https://stats.ncaa.org/people/9029
1935-36,Fred Fitch,D-I,-,3,3,2,.500,,https://stats.ncaa.org/teams/141302,https://stats.ncaa.org/people/9029
1934-35,Fred Fitch,D-I,-,5,3,0,.625,,https://stats.ncaa.org/teams/257530,https://stats.ncaa.org/people/9029
1933-34,Fred Fitch,D-I,-,4,2,1,.643,,https://stats.ncaa.org/teams/300065,https://stats.ncaa.org/people/9029
1932-33,Fred Fitch,D-I,-,4,3,1,.563,,https://stats.ncaa.org/teams/371115,https://stats.ncaa.org/people/9029
1931-32,Fred Fitch,D-I,-,7,2,1,.750,,https://stats.ncaa.org/teams/336873,https://stats.ncaa.org/people/9029
1930-31,Fred Fitch,D-I,-,6,3,0,.667,,https://stats.ncaa.org/teams/257505,https://stats.ncaa.org/people/9029
1929-30,Fred Fitch,D-I,-,7,2,0,.778,,https://stats.ncaa.org/teams/408172,https://stats.ncaa.org/people/9029
1928-29,Fred Fitch,D-I,-,6,2,0,.750,,https://stats.ncaa.org/teams/408147,https://stats.ncaa.org/people/9029
1927-28,Fred Fitch,D-I,-,8,2,0,.800,,https://stats.ncaa.org/teams/371091,https://stats.ncaa.org/people/9029
1926-27,Fred Fitch,D-I,-,6,3,0,.667,,https://stats.ncaa.org/teams/222450,https://stats.ncaa.org/people/9029
1925-26,Fred Fitch,D-I,-,4,5,0,.444,,https://stats.ncaa.org/teams/257483,https://stats.ncaa.org/people/9029
1924-25,Albert Brisotti,D-I,-,2,5,0,.286,,https://stats.ncaa.org/teams/300114,https://stats.ncaa.org/people/9030
1923-24,Albert Brisotti,D-I,-,3,4,2,.444,,https://stats.ncaa.org/teams/141324,https://stats.ncaa.org/people/9030
1922-23,Albert Brisotti,D-I,-,5,4,0,.556,,https://stats.ncaa.org/teams/336964,https://stats.ncaa.org/people/9030
1921-22,Albert Brisotti,D-I,-,5,2,0,.714,,https://stats.ncaa.org/teams/179763,https://stats.ncaa.org/people/9030
1920-21,Albert Brisotti,D-I,-,1,6,0,.143,,https://stats.ncaa.org/teams/336949,https://stats.ncaa.org/people/9030
1919-20,Fran Graham,D-I,-,1,5,0,.167,,https://stats.ncaa.org/teams/300139,https://stats.ncaa.org/people/9031
1888-89,Samuel Lockett,D-I,-,2,1,0,.667,,https://stats.ncaa.org/teams/337005,https://stats.ncaa.org/people/9032
1887-88,Charles Devine,D-I,-,1,7,1,.167,,https://stats.ncaa.org/teams/222522,https://stats.ncaa.org/people/9033
1886-87,Charles Devine,D-I,-,0,4,0,.000,,https://stats.ncaa.org/teams/371233,https://stats.ncaa.org/people/9033
