Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Scott Marr,D-I,America East,9,7,0,.563,,https://stats.ncaa.org/teams/571377,https://stats.ncaa.org/people/7718
2022-23,Scott Marr,D-I,America East,6,10,0,.375,,https://stats.ncaa.org/teams/546869,https://stats.ncaa.org/people/7718
2021-22,Scott Marr,D-I,America East,5,10,0,.333,,https://stats.ncaa.org/teams/530021,https://stats.ncaa.org/people/7718
2020-21,Scott Marr,D-I,America East,8,5,0,.615,,https://stats.ncaa.org/teams/507813,https://stats.ncaa.org/people/7718
2019-20,Scott Marr,D-I,America East,2,3,0,.400,,https://stats.ncaa.org/teams/493832,https://stats.ncaa.org/people/7718
2018-19,Scott Marr,D-I,America East,5,9,0,.357,,https://stats.ncaa.org/teams/473224,https://stats.ncaa.org/people/7718
2017-18,Scott Marr,D-I,America East,16,3,,.842,,https://stats.ncaa.org/teams/423500,https://stats.ncaa.org/people/7718
2016-17,Scott Marr,D-I,America East,15,3,0,.833,,https://stats.ncaa.org/teams/110502,https://stats.ncaa.org/people/7718
2015-16,Scott Marr,D-I,America East,12,4,0,.750,,https://stats.ncaa.org/teams/23924,https://stats.ncaa.org/people/7718
2014-15,Scott Marr,D-I,America East,16,3,0,.842,,https://stats.ncaa.org/teams/105923,https://stats.ncaa.org/people/7718
2013-14,Scott Marr,D-I,America East,12,6,0,.667,,https://stats.ncaa.org/teams/103494,https://stats.ncaa.org/people/7718
2012-13,Scott Marr,D-I,America East,13,5,0,.722,,https://stats.ncaa.org/teams/35159,https://stats.ncaa.org/people/7718
2011-12,Scott Marr,D-I,America East,5,11,0,.313,,https://stats.ncaa.org/teams/56708,https://stats.ncaa.org/people/7718
2010-11,Scott Marr,D-I,America East,5,10,0,.333,,https://stats.ncaa.org/teams/29384,https://stats.ncaa.org/people/7718
2009-10,Scott Marr,D-I,America East,5,11,0,.313,,https://stats.ncaa.org/teams/53232,https://stats.ncaa.org/people/7718
2008-09,Scott Marr,D-I,America East,7,7,0,.500,,https://stats.ncaa.org/teams/95362,https://stats.ncaa.org/people/7718
2007-08,Scott Marr,D-I,America East,8,8,0,.500,,https://stats.ncaa.org/teams/407883,https://stats.ncaa.org/people/7718
2006-07,Scott Marr,D-I,America East,15,3,0,.833,,https://stats.ncaa.org/teams/178819,https://stats.ncaa.org/people/7718
2005-06,Scott Marr,D-I,America East,8,7,0,.533,,https://stats.ncaa.org/teams/222215,https://stats.ncaa.org/people/7718
2004-05,Scott Marr,D-I,America East,10,6,0,.625,,https://stats.ncaa.org/teams/221998,https://stats.ncaa.org/people/7718
2003-04,Scott Marr,D-I,-,10,6,,.625,,https://stats.ncaa.org/teams/179466,https://stats.ncaa.org/people/7718
2002-03,Scott Marr,D-I,America East,10,6,0,.625,,https://stats.ncaa.org/teams/179261,https://stats.ncaa.org/people/7718
2001-02,Scott Marr,D-I,America East,9,7,0,.563,,https://stats.ncaa.org/teams/179058,https://stats.ncaa.org/people/7718
2000-01,Scott Marr,D-I,-,3,8,0,.273,,https://stats.ncaa.org/teams/141108,https://stats.ncaa.org/people/7718
1999-00,Mark Wimmer,D-I,-,6,5,0,.545,,https://stats.ncaa.org/teams/140929,https://stats.ncaa.org/people/9069
1998-99,Mark Wimmer,D-II,-,7,6,0,.538,,https://stats.ncaa.org/teams/221828,https://stats.ncaa.org/people/9069
1997-98,Mark Wimmer,D-II,-,8,4,0,.667,,https://stats.ncaa.org/teams/221667,https://stats.ncaa.org/people/9069
1996-97,Mark Wimmer,D-II,-,8,5,0,.615,,https://stats.ncaa.org/teams/370917,https://stats.ncaa.org/people/9069
1995-96,Mark Wimmer,D-II,-,7,6,0,.538,,https://stats.ncaa.org/teams/336714,https://stats.ncaa.org/people/9069
1994-95,Mark Wimmer,D-II,-,6,5,0,.545,,https://stats.ncaa.org/teams/221526,https://stats.ncaa.org/people/9069
1993-94,Steve O'Shea,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/221385,https://stats.ncaa.org/people/9070
1992-93,Steve O'Shea,D-III,-,8,3,0,.727,,https://stats.ncaa.org/teams/221245,https://stats.ncaa.org/people/9070
1991-92,Steve O'Shea,D-III,-,10,3,0,.769,,https://stats.ncaa.org/teams/299922,https://stats.ncaa.org/people/9070
1990-91,Steve O'Shea,D-III,-,7,5,0,.583,,https://stats.ncaa.org/teams/407753,https://stats.ncaa.org/people/9070
1989-90,Steve O'Shea,D-III,-,4,7,0,.364,,https://stats.ncaa.org/teams/178694,https://stats.ncaa.org/people/9070
1988-89,Steve O'Shea,D-III,-,7,4,0,.636,,https://stats.ncaa.org/teams/140809,https://stats.ncaa.org/people/9070
1987-88,Steve O'Shea,D-III,-,2,9,0,.182,,https://stats.ncaa.org/teams/370799,https://stats.ncaa.org/people/9070
1986-87,Tom Fogarty,D-III,-,5,5,0,.500,,https://stats.ncaa.org/teams/370685,https://stats.ncaa.org/people/9071
1985-86,Chuck Priore,D-III,-,5,8,0,.385,,https://stats.ncaa.org/teams/370574,https://stats.ncaa.org/people/577
