Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Dan Paccione,D-III,Skyline,10,5,0,.667,,https://stats.ncaa.org/teams/571547,https://stats.ncaa.org/people/2666869
2022-23,Dan Paccione,D-III,Skyline,10,7,0,.588,,https://stats.ncaa.org/teams/547037,https://stats.ncaa.org/people/2666869
2021-22,Dan Paccione,D-III,Skyline,9,7,0,.563,,https://stats.ncaa.org/teams/530245,https://stats.ncaa.org/people/2666869
2020-21,Tom Gill,D-III,Skyline,4,3,0,.571,,https://stats.ncaa.org/teams/508036,https://stats.ncaa.org/people/23769
2019-20,Tom Gill,D-III,Skyline,0,4,0,.000,,https://stats.ncaa.org/teams/494052,https://stats.ncaa.org/people/23769
2018-19,Tom Gill,D-III,Skyline,11,5,0,.688,,https://stats.ncaa.org/teams/473596,https://stats.ncaa.org/people/23769
2017-18,Tom Gill,D-III,Skyline,14,3,,.824,,https://stats.ncaa.org/teams/423870,https://stats.ncaa.org/people/23769
2016-17,Tom Gill,D-III,Skyline,11,4,0,.733,,https://stats.ncaa.org/teams/110781,https://stats.ncaa.org/people/23769
2015-16,Tom Gill,D-III,Landmark,10,4,0,.714,,https://stats.ncaa.org/teams/24198,https://stats.ncaa.org/people/23769
2014-15,Tom Gill,D-III,Landmark,7,7,0,.500,,https://stats.ncaa.org/teams/106187,https://stats.ncaa.org/people/23769
2013-14,Tom Gill,D-III,Landmark,8,6,0,.571,,https://stats.ncaa.org/teams/103749,https://stats.ncaa.org/people/23769
2012-13,Tom Gill,D-III,Landmark,9,8,0,.529,,https://stats.ncaa.org/teams/35398,https://stats.ncaa.org/people/23769
2011-12,Tom Gill,D-III,Landmark,4,11,0,.267,,https://stats.ncaa.org/teams/56927,https://stats.ncaa.org/people/23769
2010-11,Tom Gill,D-III,Landmark,4,12,0,.250,,https://stats.ncaa.org/teams/29603,https://stats.ncaa.org/people/23769
2009-10,Tom Gill,D-III,Landmark,7,8,0,.467,,https://stats.ncaa.org/teams/53438,https://stats.ncaa.org/people/23769
2008-09,Tom Gill,D-III,Landmark,11,6,0,.647,,https://stats.ncaa.org/teams/95561,https://stats.ncaa.org/people/23769
2007-08,Tom Gill,D-III,Landmark,8,9,0,.471,,https://stats.ncaa.org/teams/408044,https://stats.ncaa.org/people/23769
2006-07,Tom Gill,D-III,Skyline,13,4,0,.765,,https://stats.ncaa.org/teams/178976,https://stats.ncaa.org/people/23769
2005-06,Tom Gill,D-III,Knickerbocker Lacrosse,12,5,0,.706,,https://stats.ncaa.org/teams/222370,https://stats.ncaa.org/people/23769
2004-05,Tom Gill,D-III,Knickerbocker Lacrosse,5,7,0,.417,,https://stats.ncaa.org/teams/222152,https://stats.ncaa.org/people/23769
2003-04,Tom Gill,D-III,Knickerbocker Lacrosse,7,7,,.500,,https://stats.ncaa.org/teams/179615,https://stats.ncaa.org/people/23769
2002-03,Tom Gill,D-III,Knickerbocker Lacrosse,8,5,0,.615,,https://stats.ncaa.org/teams/179407,https://stats.ncaa.org/people/23769
2001-02,Tom Gill,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/179205,https://stats.ncaa.org/people/23769
2000-01,Tom Gill,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/141243,https://stats.ncaa.org/people/23769
1999-00,Tom Gill,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/141062,https://stats.ncaa.org/people/23769
1998-99,Tom Gill,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/221957,https://stats.ncaa.org/people/23769
1997-98,Tom Gill,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/221792,https://stats.ncaa.org/people/23769
1996-97,Tom Gill,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/371036,https://stats.ncaa.org/people/23769
1995-96,Tom Gill,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/336827,https://stats.ncaa.org/people/23769
1994-95,Tom Gill,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/221638,https://stats.ncaa.org/people/23769
1993-94,Tom Gill,D-III,-,6,7,,.462,,https://stats.ncaa.org/teams/221498,https://stats.ncaa.org/people/23769
1992-93,Tom Gill,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/221358,https://stats.ncaa.org/people/23769
1991-92,Tom Gill,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/300027,https://stats.ncaa.org/people/23769
1990-91,Tom Gill,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/407855,https://stats.ncaa.org/people/23769
