Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Greg Cannella,D-I,Atlantic 10,6,8,0,.429,,https://stats.ncaa.org/teams/571413,https://stats.ncaa.org/people/5600
2022-23,Greg Cannella,D-I,Atlantic 10,8,6,0,.571,,https://stats.ncaa.org/teams/546905,https://stats.ncaa.org/people/5600
2021-22,Greg Cannella,D-I,CAA,8,6,0,.571,,https://stats.ncaa.org/teams/530057,https://stats.ncaa.org/people/5600
2020-21,Greg Cannella,D-I,CAA,4,6,0,.400,,https://stats.ncaa.org/teams/507850,https://stats.ncaa.org/people/5600
2019-20,Greg Cannella,D-I,CAA,5,2,0,.714,,https://stats.ncaa.org/teams/493869,https://stats.ncaa.org/people/5600
2018-19,Greg Cannella,D-I,CAA,10,5,0,.667,,https://stats.ncaa.org/teams/473261,https://stats.ncaa.org/people/5600
2017-18,Greg Cannella,D-I,CAA,12,5,,.706,,https://stats.ncaa.org/teams/423537,https://stats.ncaa.org/people/5600
2016-17,Greg Cannella,D-I,CAA,7,8,0,.467,,https://stats.ncaa.org/teams/110539,https://stats.ncaa.org/people/5600
2015-16,Greg Cannella,D-I,CAA,4,9,0,.308,,https://stats.ncaa.org/teams/23959,https://stats.ncaa.org/people/5600
2014-15,Greg Cannella,D-I,CAA,5,10,0,.333,,https://stats.ncaa.org/teams/105958,https://stats.ncaa.org/people/5600
2013-14,Greg Cannella,D-I,CAA,7,6,0,.538,,https://stats.ncaa.org/teams/103528,https://stats.ncaa.org/people/5600
2012-13,Greg Cannella,D-I,CAA,7,8,0,.467,,https://stats.ncaa.org/teams/35191,https://stats.ncaa.org/people/5600
2011-12,Greg Cannella,D-I,CAA,15,1,0,.938,,https://stats.ncaa.org/teams/56739,https://stats.ncaa.org/people/5600
2010-11,Greg Cannella,D-I,CAA,10,5,0,.667,,https://stats.ncaa.org/teams/29415,https://stats.ncaa.org/people/5600
2009-10,Greg Cannella,D-I,CAA,8,6,0,.571,,https://stats.ncaa.org/teams/53263,https://stats.ncaa.org/people/5600
2008-09,Greg Cannella,D-I,ECAC,9,6,0,.600,,https://stats.ncaa.org/teams/95395,https://stats.ncaa.org/people/5600
2007-08,Greg Cannella,D-I,ECAC,5,9,0,.357,,https://stats.ncaa.org/teams/407968,https://stats.ncaa.org/people/5600
2006-07,Greg Cannella,D-I,ECAC,7,7,0,.500,,https://stats.ncaa.org/teams/178904,https://stats.ncaa.org/people/5600
2005-06,Greg Cannella,D-I,ECAC,13,5,0,.722,,https://stats.ncaa.org/teams/222298,https://stats.ncaa.org/people/5600
2004-05,Greg Cannella,D-I,ECAC,13,3,0,.813,,https://stats.ncaa.org/teams/222081,https://stats.ncaa.org/people/5600
2003-04,Greg Cannella,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/179546,https://stats.ncaa.org/people/5600
2002-03,Greg Cannella,D-I,ECAC,13,3,0,.813,,https://stats.ncaa.org/teams/179340,https://stats.ncaa.org/people/5600
2001-02,Greg Cannella,D-I,ECAC,12,4,0,.750,,https://stats.ncaa.org/teams/179140,https://stats.ncaa.org/people/5600
2000-01,Greg Cannella,D-I,-,12,2,0,.857,,https://stats.ncaa.org/teams/141183,https://stats.ncaa.org/people/5600
1999-00,Greg Cannella,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/141003,https://stats.ncaa.org/people/5600
1998-99,Greg Cannella,D-I,-,4,8,0,.333,,https://stats.ncaa.org/teams/221900,https://stats.ncaa.org/people/5600
1997-98,Greg Cannella,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/221735,https://stats.ncaa.org/people/5600
1996-97,Greg Cannella,D-I,-,9,6,0,.600,,https://stats.ncaa.org/teams/370982,https://stats.ncaa.org/people/5600
1995-96,Greg Cannella,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/336776,https://stats.ncaa.org/people/5600
1994-95,Greg Cannella,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/221586,https://stats.ncaa.org/people/5600
1993-94,Ted Garber,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/221445,https://stats.ncaa.org/people/8896
1992-93,Ted Garber,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/221306,https://stats.ncaa.org/people/8896
1991-92,Ted Garber,D-I,-,9,3,0,.750,,https://stats.ncaa.org/teams/299979,https://stats.ncaa.org/people/8896
1990-91,Ted Garber,D-I,-,9,4,0,.692,,https://stats.ncaa.org/teams/407808,https://stats.ncaa.org/people/8896
1989-90,Dick Garber,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/178748,https://stats.ncaa.org/people/8897
1988-89,Dick Garber,D-I,-,13,3,0,.813,,https://stats.ncaa.org/teams/140861,https://stats.ncaa.org/people/8897
1987-88,Dick Garber,D-I,-,10,3,0,.769,,https://stats.ncaa.org/teams/370851,https://stats.ncaa.org/people/8897
1986-87,Dick Garber,D-I,-,8,3,0,.727,,https://stats.ncaa.org/teams/370736,https://stats.ncaa.org/people/8897
1985-86,Dick Garber,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/370624,https://stats.ncaa.org/people/8897
1984-85,Dick Garber,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/336654,https://stats.ncaa.org/people/8897
1983-84,Dick Garber,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/336547,https://stats.ncaa.org/people/8897
1982-83,Dick Garber,D-I,-,5,10,0,.333,,https://stats.ncaa.org/teams/140751,https://stats.ncaa.org/people/8897
1981-82,Dick Garber,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/370520,https://stats.ncaa.org/people/8897
1980-81,Dick Garber,D-I,-,13,2,0,.867,,https://stats.ncaa.org/teams/221194,https://stats.ncaa.org/people/8897
1979-80,Dick Garber,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/407704,https://stats.ncaa.org/people/8897
1978-79,Dick Garber,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/257418,https://stats.ncaa.org/people/8897
1977-78,Dick Garber,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/336453,https://stats.ncaa.org/people/8897
1976-77,Dick Garber,D-I,-,11,4,0,.733,,https://stats.ncaa.org/teams/178650,https://stats.ncaa.org/people/8897
1975-76,Dick Garber,D-I,-,10,3,0,.769,,https://stats.ncaa.org/teams/370429,https://stats.ncaa.org/people/8897
1974-75,Dick Garber,D-I,-,9,3,0,.750,,https://stats.ncaa.org/teams/407615,https://stats.ncaa.org/people/8897
1973-74,Dick Garber,D-I,-,11,2,0,.846,,https://stats.ncaa.org/teams/257332,https://stats.ncaa.org/people/8897
1972-73,Dick Garber,D-I,-,11,4,0,.733,,https://stats.ncaa.org/teams/221108,https://stats.ncaa.org/people/8897
1971-72,Dick Garber,D-I,-,12,4,0,.750,,https://stats.ncaa.org/teams/370348,https://stats.ncaa.org/people/8897
1970-71,Dick Garber,D-I,-,10,2,0,.833,,https://stats.ncaa.org/teams/336373,https://stats.ncaa.org/people/8897
1969-70,Dick Garber,D-I,-,7,1,0,.875,,https://stats.ncaa.org/teams/178572,https://stats.ncaa.org/people/8897
1968-69,Dick Garber,D-I,-,10,0,0,1.000,,https://stats.ncaa.org/teams/336302,https://stats.ncaa.org/people/8897
1967-68,Dick Garber,D-I,-,10,1,0,.909,,https://stats.ncaa.org/teams/336236,https://stats.ncaa.org/people/8897
