Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2010-11,,D-II,-,,,,,,https://stats.ncaa.org/teams/29467,
2009-10,,D-II,-,,,,,,https://stats.ncaa.org/teams/53314,
2008-09,,D-II,-,,,,,,https://stats.ncaa.org/teams/95445,
2003-04,Pat Cullinan,D-II,ECC,,,,,,https://stats.ncaa.org/teams/179634,https://stats.ncaa.org/people/24787
2002-03,Pat Cullinan,D-II,ECC,6,6,0,.500,,https://stats.ncaa.org/teams/179425,https://stats.ncaa.org/people/24787
2001-02,Pat Cullinan,D-II,ECC,7,9,0,.438,,https://stats.ncaa.org/teams/179223,https://stats.ncaa.org/people/24787
2000-01,Pat Cullinan,D-II,-,6,7,0,.462,,https://stats.ncaa.org/teams/141259,https://stats.ncaa.org/people/24787
1999-00,Pat Cullinan,D-II,-,6,10,0,.375,,https://stats.ncaa.org/teams/141078,https://stats.ncaa.org/people/24787
1998-99,Bob Britton,D-II,-,10,6,0,.625,,https://stats.ncaa.org/teams/221971,https://stats.ncaa.org/people/26021
1997-98,Bob Britton,,-,9,6,0,.600,,https://stats.ncaa.org/teams/221806,https://stats.ncaa.org/people/26021
1996-97,Bob Britton,,-,6,7,0,.462,,https://stats.ncaa.org/teams/371050,https://stats.ncaa.org/people/26021
1995-96,Bob Britton,,-,9,6,0,.600,,https://stats.ncaa.org/teams/336840,https://stats.ncaa.org/people/26021
1994-95,Bob Britton,,-,6,7,0,.462,,https://stats.ncaa.org/teams/221651,https://stats.ncaa.org/people/26021
1993-94,Bob Britton,,-,10,5,0,.667,,https://stats.ncaa.org/teams/221511,https://stats.ncaa.org/people/26021
1992-93,Bob Britton,,-,6,8,0,.429,,https://stats.ncaa.org/teams/221371,https://stats.ncaa.org/people/26021
1991-92,Bob Britton,,-,1,13,0,.071,,https://stats.ncaa.org/teams/300040,https://stats.ncaa.org/people/26021
1990-91,Bob Britton,,-,8,3,0,.727,,https://stats.ncaa.org/teams/407868,https://stats.ncaa.org/people/26021
1989-90,Bob Britton,,-,10,4,0,.714,,https://stats.ncaa.org/teams/178805,https://stats.ncaa.org/people/26021
1988-89,Bob Britton,,-,12,2,0,.857,,https://stats.ncaa.org/teams/140916,https://stats.ncaa.org/people/26021
1987-88,Bob Britton,,-,11,4,0,.733,,https://stats.ncaa.org/teams/370904,https://stats.ncaa.org/people/26021
1986-87,Bob Britton,,-,12,2,0,.857,,https://stats.ncaa.org/teams/370787,https://stats.ncaa.org/people/26021
1985-86,Bob Britton,,-,8,7,0,.533,,https://stats.ncaa.org/teams/370674,https://stats.ncaa.org/people/26021
1984-85,Bob Britton,,-,6,8,0,.429,,https://stats.ncaa.org/teams/336703,https://stats.ncaa.org/people/26021
1983-84,Lloyd Wilkinson,,-,1,9,0,.100,,https://stats.ncaa.org/teams/336594,https://stats.ncaa.org/people/26022
1982-83,Lloyd Wilkinson,,-,8,4,0,.667,,https://stats.ncaa.org/teams/140798,https://stats.ncaa.org/people/26022
1981-82,Lloyd Wilkinson,,-,7,5,0,.583,,https://stats.ncaa.org/teams/370563,https://stats.ncaa.org/people/26022
