Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tom Albano,D-III,Skyline,8,10,0,.444,,https://stats.ncaa.org/teams/571630,https://stats.ncaa.org/people/2778953
2022-23,Tom Albano,D-III,Skyline,7,9,0,.438,,https://stats.ncaa.org/teams/547121,https://stats.ncaa.org/people/2778953
2021-22,Kyle Hayes,D-III,Skyline,4,11,0,.267,,https://stats.ncaa.org/teams/530184,https://stats.ncaa.org/people/2631724
2020-21,Ryder Bohlander,D-III,Skyline,1,4,0,.200,,https://stats.ncaa.org/teams/507974,https://stats.ncaa.org/people/43789
2019-20,Ryder Bohlander,D-III,Skyline,1,4,0,.200,,https://stats.ncaa.org/teams/493989,https://stats.ncaa.org/people/43789
2018-19,Ryder Bohlander,D-III,MAC Freedom,7,8,0,.467,,https://stats.ncaa.org/teams/473533,https://stats.ncaa.org/people/43789
2017-18,Ryder Bohlander,D-III,MAC Freedom,8,9,,.471,,https://stats.ncaa.org/teams/423806,https://stats.ncaa.org/people/43789
2016-17,Ryder Bohlander,D-III,MAC Freedom,6,8,0,.429,,https://stats.ncaa.org/teams/110717,https://stats.ncaa.org/people/43789
2015-16,Ryder Bohlander,D-III,MAC Freedom,4,12,0,.250,,https://stats.ncaa.org/teams/24136,https://stats.ncaa.org/people/43789
2014-15,Ryder Bohlander,D-III,MAC Freedom,5,9,0,.357,,https://stats.ncaa.org/teams/106127,https://stats.ncaa.org/people/43789
2013-14,Kevin Warnock,D-III,MAC Freedom,1,15,0,.063,,https://stats.ncaa.org/teams/103691,https://stats.ncaa.org/people/39919
2012-13,Kevin Warnock,D-III,MAC Freedom,0,16,0,.000,,https://stats.ncaa.org/teams/35341,https://stats.ncaa.org/people/39919
2011-12,Kevin Warnock,D-III,Middle Atlantic,4,11,0,.267,,https://stats.ncaa.org/teams/56872,https://stats.ncaa.org/people/39919
2010-11,Tim Weir,D-III,Middle Atlantic,3,13,0,.188,,https://stats.ncaa.org/teams/29544,https://stats.ncaa.org/people/38302
2009-10,Todd Hodgson,D-III,Middle Atlantic,5,11,0,.313,,https://stats.ncaa.org/teams/53381,https://stats.ncaa.org/people/33631
2008-09,Todd Hodgson,D-III,Middle Atlantic,6,9,0,.400,,https://stats.ncaa.org/teams/95506,https://stats.ncaa.org/people/33631
2007-08,Todd Hodgson,D-III,Middle Atlantic,8,8,0,.500,,https://stats.ncaa.org/teams/407959,https://stats.ncaa.org/people/33631
2006-07,Dan Mulholland,D-III,Skyline,5,10,0,.333,,https://stats.ncaa.org/teams/178896,https://stats.ncaa.org/people/4997
2005-06,Dan Mulholland,D-III,Knickerbocker Lacrosse,2,14,0,.125,,https://stats.ncaa.org/teams/222290,https://stats.ncaa.org/people/4997
2004-05,Dan Mulholland,D-III,Knickerbocker Lacrosse,4,11,0,.267,,https://stats.ncaa.org/teams/222073,https://stats.ncaa.org/people/4997
2003-04,Dan Mulholland,D-III,-,6,9,0,.400,,https://stats.ncaa.org/teams/179537,https://stats.ncaa.org/people/4997
2002-03,Dan Mulholland,D-III,-,7,7,0,.500,,https://stats.ncaa.org/teams/179331,https://stats.ncaa.org/people/4997
2001-02,Dan Mulholland,D-III,-,7,7,0,.500,,https://stats.ncaa.org/teams/179131,https://stats.ncaa.org/people/4997
2000-01,Dan Mulholland,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/141175,https://stats.ncaa.org/people/4997
1999-00,Dan Mulholland,D-III,-,6,10,0,.375,,https://stats.ncaa.org/teams/140995,https://stats.ncaa.org/people/4997
1998-99,Steve Esposito,D-III,-,1,9,0,.100,,https://stats.ncaa.org/teams/221892,https://stats.ncaa.org/people/24858
1993-94,Ted Kolva,D-III,-,1,10,0,.091,,https://stats.ncaa.org/teams/221437,https://stats.ncaa.org/people/9321
1992-93,Ted Kolva,D-III,-,2,8,0,.200,,https://stats.ncaa.org/teams/221298,https://stats.ncaa.org/people/9321
1991-92,Ted Kolva,D-III,-,12,4,0,.750,,https://stats.ncaa.org/teams/299971,https://stats.ncaa.org/people/9321
1990-91,Ted Kolva,D-III,-,11,6,0,.647,,https://stats.ncaa.org/teams/407801,https://stats.ncaa.org/people/9321
1989-90,Ted Kolva,D-III,-,12,3,0,.800,,https://stats.ncaa.org/teams/178741,https://stats.ncaa.org/people/9321
1988-89,Ted Kolva,D-III,-,4,9,0,.308,,https://stats.ncaa.org/teams/140854,https://stats.ncaa.org/people/9321
1987-88,Ted Kolva,D-III,-,6,7,0,.462,,https://stats.ncaa.org/teams/370844,https://stats.ncaa.org/people/9321
1986-87,Harry Peterson,D-III,-,2,9,0,.182,,https://stats.ncaa.org/teams/370729,https://stats.ncaa.org/people/24857
1985-86,Harry Peterson,D-III,-,3,9,0,.250,,https://stats.ncaa.org/teams/370618,https://stats.ncaa.org/people/24857
1984-85,Harry Peterson,D-III,-,3,9,0,.250,,https://stats.ncaa.org/teams/336648,https://stats.ncaa.org/people/24857
1983-84,Harry Peterson,D-III,-,2,8,0,.200,,https://stats.ncaa.org/teams/336541,https://stats.ncaa.org/people/24857
