Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Branden Geldart,D-II,Conference Carolinas,6,9,0,.400,,https://stats.ncaa.org/teams/571498,https://stats.ncaa.org/people/2710523
2022-23,Branden Geldart,D-II,Peach Belt,3,13,0,.188,,https://stats.ncaa.org/teams/546991,https://stats.ncaa.org/people/2710523
2021-22,Michael Herring,D-II,Peach Belt,1,14,0,.067,,https://stats.ncaa.org/teams/530127,https://stats.ncaa.org/people/2455529
2020-21,Michael Herring,D-II,GLVC,0,0,0,.000,Season was not played due to roster constraints.,https://stats.ncaa.org/teams/507919,https://stats.ncaa.org/people/2455529
2019-20,Jay Goldsmith,D-II,GLVC,3,3,0,.500,,https://stats.ncaa.org/teams/493965,https://stats.ncaa.org/people/2330016
2018-19,Forrest MacConnell,D-II,GLVC,6,7,0,.462,,https://stats.ncaa.org/teams/473356,https://stats.ncaa.org/people/46189
2017-18,Forrest MacConnell,D-II,GLVC,13,4,,.765,,https://stats.ncaa.org/teams/423634,https://stats.ncaa.org/people/46189
2016-17,Forrest MacConnell,D-II,-,7,8,0,.467,,https://stats.ncaa.org/teams/110636,https://stats.ncaa.org/people/46189
2015-16,Kirk Rogers,D-II,-,10,5,0,.667,,https://stats.ncaa.org/teams/24055,https://stats.ncaa.org/people/42530
2014-15,Kirk Rogers,D-II,-,9,7,0,.563,First year as an NCAA Division II member,https://stats.ncaa.org/teams/106049,https://stats.ncaa.org/people/42530
2013-14,Kirk Rogers,,-,6,9,0,.400,,https://stats.ncaa.org/teams/103616,https://stats.ncaa.org/people/42530
2012-13,Kirk Rogers,,-,4,8,0,.333,,https://stats.ncaa.org/teams/35271,https://stats.ncaa.org/people/42530
