Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Andrew Baxter,D-I,CAA,8,7,0,.533,,https://stats.ncaa.org/teams/571394,https://stats.ncaa.org/people/2336455
2022-23,Andrew Baxter,D-I,CAA,5,9,0,.357,,https://stats.ncaa.org/teams/546886,https://stats.ncaa.org/people/2336455
2021-22,Andrew Baxter,D-I,CAA,7,7,0,.500,,https://stats.ncaa.org/teams/530038,https://stats.ncaa.org/people/2336455
2020-21,Andrew Baxter,D-I,CAA,2,9,0,.182,,https://stats.ncaa.org/teams/507830,https://stats.ncaa.org/people/2336455
2019-20,Andrew Baxter,D-I,CAA,5,2,0,.714,,https://stats.ncaa.org/teams/493849,https://stats.ncaa.org/people/2336455
2018-19,Andrew Copelan,D-I,CAA,5,9,0,.357,,https://stats.ncaa.org/teams/473241,https://stats.ncaa.org/people/22962
2017-18,Andrew Copelan,D-I,CAA,4,11,,.267,,https://stats.ncaa.org/teams/423517,https://stats.ncaa.org/people/22962
2016-17,Andrew Copelan,D-I,CAA,5,9,0,.357,,https://stats.ncaa.org/teams/110519,https://stats.ncaa.org/people/22962
2015-16,Andrew Copelan,D-I,CAA,9,8,0,.529,,https://stats.ncaa.org/teams/23940,https://stats.ncaa.org/people/22962
2014-15,Andrew Copelan,D-I,CAA,9,6,0,.600,,https://stats.ncaa.org/teams/105939,https://stats.ncaa.org/people/22962
2013-14,Andrew Copelan,D-I,ECAC,12,4,0,.750,,https://stats.ncaa.org/teams/103510,https://stats.ncaa.org/people/22962
2012-13,Andrew Copelan,D-I,ECAC,8,7,0,.533,,https://stats.ncaa.org/teams/35174,https://stats.ncaa.org/people/22962
2011-12,Andrew Copelan,D-I,ECAC,12,4,0,.750,,https://stats.ncaa.org/teams/56723,https://stats.ncaa.org/people/22962
2010-11,Andrew Copelan,D-I,ECAC,8,8,0,.500,,https://stats.ncaa.org/teams/29399,https://stats.ncaa.org/people/22962
2009-10,Andrew Copelan,D-I,ECAC,8,6,0,.571,,https://stats.ncaa.org/teams/53247,https://stats.ncaa.org/people/22962
2008-09,Andrew Copelan,D-I,ECAC,7,6,0,.538,,https://stats.ncaa.org/teams/95379,https://stats.ncaa.org/people/22962
2007-08,Ted Spencer,D-I,ECAC,4,9,0,.308,,https://stats.ncaa.org/teams/407925,https://stats.ncaa.org/people/8003
2006-07,Ted Spencer,D-I,ECAC,6,6,0,.500,,https://stats.ncaa.org/teams/178862,https://stats.ncaa.org/people/8003
2005-06,Ted Spencer,D-I,ECAC,6,7,0,.462,,https://stats.ncaa.org/teams/222257,https://stats.ncaa.org/people/8003
2004-05,Ted Spencer,D-I,GWLL,11,5,0,.688,,https://stats.ncaa.org/teams/222040,https://stats.ncaa.org/people/8003
2003-04,Ted Spencer,D-I,-,5,9,0,.357,,https://stats.ncaa.org/teams/179506,https://stats.ncaa.org/people/8003
2002-03,Ted Spencer,D-I,GWLL,5,6,0,.455,,https://stats.ncaa.org/teams/179301,https://stats.ncaa.org/people/8003
2001-02,Ted Spencer,D-I,GWLL,7,6,0,.538,,https://stats.ncaa.org/teams/179099,https://stats.ncaa.org/people/8003
2000-01,Ted Spencer,D-I,-,7,8,0,.467,,https://stats.ncaa.org/teams/141145,https://stats.ncaa.org/people/8003
1999-00,Ted Spencer,D-I,-,2,9,0,.182,,https://stats.ncaa.org/teams/140965,https://stats.ncaa.org/people/8003
1998-99,Ted Spencer,D-I,-,10,7,0,.588,,https://stats.ncaa.org/teams/221862,https://stats.ncaa.org/people/8003
1997-98,Ted Spencer,D-I,-,11,5,0,.688,,https://stats.ncaa.org/teams/221700,https://stats.ncaa.org/people/8003
1996-97,Ted Spencer,D-I,-,10,6,0,.625,,https://stats.ncaa.org/teams/370949,https://stats.ncaa.org/people/8003
1995-96,Ted Spencer,D-I,-,9,7,0,.563,,https://stats.ncaa.org/teams/336745,https://stats.ncaa.org/people/8003
1994-95,Tom McClelland,D-I,-,4,8,0,.333,,https://stats.ncaa.org/teams/221555,https://stats.ncaa.org/people/10568
1993-94,Tom McClelland,D-I,-,2,9,0,.182,,https://stats.ncaa.org/teams/221413,https://stats.ncaa.org/people/10568
1992-93,Tom McClelland,D-I,-,2,10,0,.167,,https://stats.ncaa.org/teams/221274,https://stats.ncaa.org/people/10568
