Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jerome Austin,D-II,RMAC,1,13,0,.071,,https://stats.ncaa.org/teams/571518,https://stats.ncaa.org/people/2113940
2022-23,Jerome Austin,D-II,RMAC,2,8,0,.200,,https://stats.ncaa.org/teams/547011,https://stats.ncaa.org/people/2113940
2021-22,Jerome Austin,D-II,RMAC,1,9,0,.100,,https://stats.ncaa.org/teams/530163,https://stats.ncaa.org/people/2113940
2020-21,Jerome Austin,D-II,RMAC,0,8,0,.000,,https://stats.ncaa.org/teams/507955,https://stats.ncaa.org/people/2113940
2019-20,Jerome Austin,D-II,RMAC,0,4,0,.000,,https://stats.ncaa.org/teams/493930,https://stats.ncaa.org/people/2113940
2018-19,Jerome Austin,D-II,RMAC,3,10,0,.231,,https://stats.ncaa.org/teams/473321,https://stats.ncaa.org/people/2113940
2017-18,Keith Lindgren,D-II,RMAC,4,10,,.286,,https://stats.ncaa.org/teams/423598,https://stats.ncaa.org/people/44584
2016-17,Keith Lindgren,D-II,RMAC,5,8,0,.385,,https://stats.ncaa.org/teams/110600,https://stats.ncaa.org/people/44584
2015-16,Jason Levesque,D-II,RMAC,4,10,0,.286,,https://stats.ncaa.org/teams/24019,https://stats.ncaa.org/people/39950
2014-15,Jason Levesque,D-II,-,4,11,0,.267,,https://stats.ncaa.org/teams/106015,https://stats.ncaa.org/people/39950
2013-14,John McCreery,D-II,-,4,8,0,.333,,https://stats.ncaa.org/teams/103584,https://stats.ncaa.org/people/41474
2012-13,John McCreery,D-II,Division II Independents,3,9,0,.250,,https://stats.ncaa.org/teams/35244,https://stats.ncaa.org/people/41474
2011-12,John McCreery,D-II,Division II Independents,5,8,0,.385,,https://stats.ncaa.org/teams/56791,https://stats.ncaa.org/people/41474
2010-11,Jason Lamb,D-II,Adams St.,1,10,0,.091,Inaugural Varsity Season,https://stats.ncaa.org/teams/29468,https://stats.ncaa.org/people/38401
