Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jason Childs,D-III,United East,13,6,0,.684,,https://stats.ncaa.org/teams/571529,https://stats.ncaa.org/people/30931
2022-23,Jason Childs,D-III,United East,15,6,0,.714,,https://stats.ncaa.org/teams/547019,https://stats.ncaa.org/people/30931
2021-22,Jason Childs,D-III,United East,14,4,0,.778,,https://stats.ncaa.org/teams/530227,https://stats.ncaa.org/people/30931
2020-21,Jason Childs,D-III,C2C,3,10,0,.231,,https://stats.ncaa.org/teams/508017,https://stats.ncaa.org/people/30931
2019-20,Jason Childs,D-III,C2C,5,3,0,.625,,https://stats.ncaa.org/teams/494033,https://stats.ncaa.org/people/30931
2018-19,Jason Childs,D-III,C2C,10,8,0,.556,,https://stats.ncaa.org/teams/473577,https://stats.ncaa.org/people/30931
2017-18,Jason Childs,D-III,C2C,5,12,,.294,,https://stats.ncaa.org/teams/423851,https://stats.ncaa.org/people/30931
2016-17,Jason Childs,D-III,C2C,1,14,0,.067,,https://stats.ncaa.org/teams/110762,https://stats.ncaa.org/people/30931
2015-16,Jason Childs,D-III,C2C,4,9,0,.308,,https://stats.ncaa.org/teams/24179,https://stats.ncaa.org/people/30931
2014-15,Chris Hasbrouck,D-III,C2C,5,8,0,.385,,https://stats.ncaa.org/teams/106168,https://stats.ncaa.org/people/24798
2013-14,Chris Hasbrouck,D-III,C2C,7,10,0,.412,,https://stats.ncaa.org/teams/103731,https://stats.ncaa.org/people/24798
2012-13,Chris Hasbrouck,D-III,C2C,12,7,0,.632,,https://stats.ncaa.org/teams/35380,https://stats.ncaa.org/people/24798
2011-12,Chris Hasbrouck,D-III,C2C,10,6,0,.625,,https://stats.ncaa.org/teams/56909,https://stats.ncaa.org/people/24798
2010-11,Chris Hasbrouck,D-III,C2C,6,9,0,.400,,https://stats.ncaa.org/teams/29585,https://stats.ncaa.org/people/24798
2009-10,Chris Hasbrouck,D-III,C2C,10,6,0,.625,,https://stats.ncaa.org/teams/53421,https://stats.ncaa.org/people/24798
