Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2019-20,Mark Wirth,D-III,NECC,1,3,0,.250,,https://stats.ncaa.org/teams/494132,https://stats.ncaa.org/people/2319716
2018-19,James Putney,D-III,NECC,1,10,0,.091,,https://stats.ncaa.org/teams/473435,https://stats.ncaa.org/people/2004412
2017-18,James Putney,D-III,NECC,3,13,,.188,,https://stats.ncaa.org/teams/423707,https://stats.ncaa.org/people/2004412
2016-17,Trevor Craven,D-III,NECC,4,12,0,.250,,https://stats.ncaa.org/teams/110855,https://stats.ncaa.org/people/2003358
2015-16,Shawn Degnan,D-III,Great Northeast,6,12,0,.333,,https://stats.ncaa.org/teams/24270,https://stats.ncaa.org/people/39934
2014-15,Shawn Degnan,D-III,Great Northeast,8,8,0,.500,,https://stats.ncaa.org/teams/106256,https://stats.ncaa.org/people/39934
2013-14,Shawn Degnan,D-III,Great Northeast,15,6,0,.714,,https://stats.ncaa.org/teams/103818,https://stats.ncaa.org/people/39934
2012-13,Shawn Degnan,D-III,Great Northeast,6,11,0,.353,,https://stats.ncaa.org/teams/35464,https://stats.ncaa.org/people/39934
2011-12,Shawn Degnan,D-III,Great Northeast,4,12,0,.250,,https://stats.ncaa.org/teams/56990,https://stats.ncaa.org/people/39934
2010-11,Shawn Degnan,D-III,Great Northeast,7,11,0,.389,,https://stats.ncaa.org/teams/29663,https://stats.ncaa.org/people/39934
2009-10,Shane Parker,D-III,Becker,7,8,0,.467,,https://stats.ncaa.org/teams/53491,https://stats.ncaa.org/people/36453
2008-09,Shane Parker,D-III,Becker,9,3,0,.750,,https://stats.ncaa.org/teams/95609,https://stats.ncaa.org/people/36453
2007-08,Shawn Anderson,D-III,North Atlantic,7,6,0,.538,,https://stats.ncaa.org/teams/408109,https://stats.ncaa.org/people/33627
2006-07,Richard Fulvi,D-III,North Atlantic,1,9,0,.100,,https://stats.ncaa.org/teams/179038,https://stats.ncaa.org/people/31719
2005-06,Ken Cameron,D-III,North Atlantic,3,8,0,.273,,https://stats.ncaa.org/teams/222430,https://stats.ncaa.org/people/6435
2004-05,,,-,,,,,,https://stats.ncaa.org/teams/563198,
