Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Kyle Hart,D-III,NEWMAC,9,8,0,.529,,https://stats.ncaa.org/teams/571572,https://stats.ncaa.org/people/39951
2022-23,Kyle Hart,D-III,NEWMAC,6,10,0,.375,,https://stats.ncaa.org/teams/547062,https://stats.ncaa.org/people/39951
2021-22,Kyle Hart,D-III,NEWMAC,10,5,0,.667,,https://stats.ncaa.org/teams/530271,https://stats.ncaa.org/people/39951
2020-21,Kyle Hart,D-III,NEWMAC,0,3,0,.000,Did not meet minimum number of contests played to be included in national statistical rankings,https://stats.ncaa.org/teams/508062,https://stats.ncaa.org/people/39951
2019-20,Kyle Hart,D-III,NEWMAC,4,2,0,.667,,https://stats.ncaa.org/teams/494079,https://stats.ncaa.org/people/39951
2018-19,Kyle Hart,D-III,NEWMAC,7,8,0,.467,,https://stats.ncaa.org/teams/473380,https://stats.ncaa.org/people/39951
2017-18,Kyle Hart,D-III,NEWMAC,8,7,,.533,,https://stats.ncaa.org/teams/423650,https://stats.ncaa.org/people/39951
2016-17,Kyle Hart,D-III,NEWMAC Lacrosse,6,9,0,.400,,https://stats.ncaa.org/teams/110798,https://stats.ncaa.org/people/39951
2015-16,Kyle Hart,D-III,NEWMAC Lacrosse,7,9,0,.438,,https://stats.ncaa.org/teams/24215,https://stats.ncaa.org/people/39951
2014-15,Jamie Lockard,D-III,NEWMAC Lacrosse,10,7,0,.588,,https://stats.ncaa.org/teams/106204,https://stats.ncaa.org/people/31738
2013-14,Jamie Lockard,D-III,NEWMAC Lacrosse,5,9,0,.357,,https://stats.ncaa.org/teams/103765,https://stats.ncaa.org/people/31738
2012-13,Jamie Lockard,D-III,NEWMAC Lacrosse,7,8,0,.467,,https://stats.ncaa.org/teams/35414,https://stats.ncaa.org/people/31738
2011-12,Jamie Lockard,D-III,NEWMAC Lacrosse,11,5,0,.688,,https://stats.ncaa.org/teams/56943,https://stats.ncaa.org/people/31738
2010-11,Brian Endicott,D-III,NEWMAC Lacrosse,3,11,0,.214,,https://stats.ncaa.org/teams/29619,https://stats.ncaa.org/people/36471
2009-10,Brian Endicott,D-III,NEWMAC Lacrosse,8,8,0,.500,,https://stats.ncaa.org/teams/53454,https://stats.ncaa.org/people/36471
2008-09,Brian Endicott,D-III,NEWMAC Lacrosse,8,8,0,.500,,https://stats.ncaa.org/teams/95577,https://stats.ncaa.org/people/36471
2007-08,Michael McCaffrey,D-III,NEWMAC Lacrosse,8,9,0,.471,,https://stats.ncaa.org/teams/408067,https://stats.ncaa.org/people/6981
2006-07,Peter Toner,D-III,NEWMAC Lacrosse,4,10,0,.286,,https://stats.ncaa.org/teams/178998,https://stats.ncaa.org/people/30930
2005-06,Peter Toner,D-III,NEWMAC Lacrosse,9,7,1,.559,,https://stats.ncaa.org/teams/222392,https://stats.ncaa.org/people/30930
2004-05,Steve Batchelor,D-III,NEWMAC Lacrosse,6,7,0,.462,,https://stats.ncaa.org/teams/222174,https://stats.ncaa.org/people/24806
2003-04,Brad Jorgensen,D-III,-,10,5,0,.667,,https://stats.ncaa.org/teams/179638,https://stats.ncaa.org/people/4613
2002-03,Brad Jorgensen,D-III,NEWMAC Lacrosse,5,7,0,.417,,https://stats.ncaa.org/teams/179428,https://stats.ncaa.org/people/4613
2001-02,Brad Jorgensen,D-III,NEWMAC Lacrosse,8,6,0,.571,,https://stats.ncaa.org/teams/179226,https://stats.ncaa.org/people/4613
2000-01,Brad Jorgensen,D-III,-,6,7,0,.462,,https://stats.ncaa.org/teams/141262,https://stats.ncaa.org/people/4613
1999-00,Brad Jorgensen,D-III,-,3,11,0,.214,,https://stats.ncaa.org/teams/141081,https://stats.ncaa.org/people/4613
1998-99,Brad Jorgensen,D-III,-,6,7,0,.462,,https://stats.ncaa.org/teams/221974,https://stats.ncaa.org/people/4613
1997-98,Brad Jorgensen,D-III,-,7,7,0,.500,,https://stats.ncaa.org/teams/221809,https://stats.ncaa.org/people/4613
1996-97,Matt Cushing,D-III,-,7,8,0,.467,,https://stats.ncaa.org/teams/371053,https://stats.ncaa.org/people/6902
1995-96,Matt Cushing,D-III,-,10,3,0,.769,,https://stats.ncaa.org/teams/336843,https://stats.ncaa.org/people/6902
1994-95,Matt Cushing,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/221654,https://stats.ncaa.org/people/6902
1993-94,Jeff (MLA) Cook,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/221514,https://stats.ncaa.org/people/9633
1992-93,Jeff (MLA) Cook,D-III,-,6,9,0,.400,,https://stats.ncaa.org/teams/221374,https://stats.ncaa.org/people/9633
1991-92,Jeff (MLA) Cook,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/300043,https://stats.ncaa.org/people/9633
1990-91,Mike Noonan,D-III,-,6,4,0,.600,,https://stats.ncaa.org/teams/407871,https://stats.ncaa.org/people/7087
1989-90,Mike Noonan,D-III,-,2,5,0,.286,,https://stats.ncaa.org/teams/178808,https://stats.ncaa.org/people/7087
