Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Drew Bezek,D-III,SUNYAC,13,6,0,.684,,https://stats.ncaa.org/teams/571749,https://stats.ncaa.org/people/38727
2022-23,Drew Bezek,D-III,SUNYAC,15,5,0,.750,,https://stats.ncaa.org/teams/547241,https://stats.ncaa.org/people/38727
2021-22,Drew Bezek,D-III,SUNYAC,9,8,0,.529,,https://stats.ncaa.org/teams/530396,https://stats.ncaa.org/people/38727
2020-21,Nick Fiorentino,D-III,SUNYAC,6,4,0,.600,,https://stats.ncaa.org/teams/508189,https://stats.ncaa.org/people/46014
2019-20,Nick Fiorentino,D-III,SUNYAC,4,1,0,.800,,https://stats.ncaa.org/teams/494204,https://stats.ncaa.org/people/46014
2018-19,Nick Fiorentino,D-III,SUNYAC,8,10,0,.444,,https://stats.ncaa.org/teams/473508,https://stats.ncaa.org/people/46014
2017-18,Nick Fiorentino,D-III,SUNYAC,7,7,,.500,,https://stats.ncaa.org/teams/423780,https://stats.ncaa.org/people/46014
2016-17,Nick Fiorentino,D-III,SUNYAC,9,6,0,.600,,https://stats.ncaa.org/teams/110691,https://stats.ncaa.org/people/46014
2015-16,Jim Lyons,D-III,SUNYAC,5,8,0,.385,,https://stats.ncaa.org/teams/24111,https://stats.ncaa.org/people/5993
2014-15,Jim Lyons,D-III,SUNYAC,5,9,0,.357,,https://stats.ncaa.org/teams/106103,https://stats.ncaa.org/people/5993
2013-14,Jim Lyons,D-III,SUNYAC,5,8,0,.385,,https://stats.ncaa.org/teams/103667,https://stats.ncaa.org/people/5993
2012-13,Jim Lyons,D-III,SUNYAC,5,8,0,.385,,https://stats.ncaa.org/teams/35319,https://stats.ncaa.org/people/5993
2011-12,Jim Lyons,D-III,SUNYAC,6,8,0,.429,,https://stats.ncaa.org/teams/56853,https://stats.ncaa.org/people/5993
2010-11,Jim Lyons,D-III,SUNYAC,7,7,0,.500,,https://stats.ncaa.org/teams/29525,https://stats.ncaa.org/people/5993
2009-10,Jim Lyons,D-III,SUNYAC,10,4,0,.714,,https://stats.ncaa.org/teams/53362,https://stats.ncaa.org/people/5993
2008-09,Jim Lyons,D-III,SUNYAC,13,2,0,.867,,https://stats.ncaa.org/teams/95489,https://stats.ncaa.org/people/5993
2007-08,Jim Lyons,D-III,SUNYAC,12,3,0,.800,,https://stats.ncaa.org/teams/407929,https://stats.ncaa.org/people/5993
2006-07,Jim Lyons,D-III,SUNYAC,9,5,0,.643,,https://stats.ncaa.org/teams/178866,https://stats.ncaa.org/people/5993
2005-06,Jim Lyons,D-III,SUNYAC,13,3,0,.813,,https://stats.ncaa.org/teams/222261,https://stats.ncaa.org/people/5993
2004-05,Jim Lyons,D-III,SUNYAC,12,5,0,.706,,https://stats.ncaa.org/teams/222044,https://stats.ncaa.org/people/5993
2003-04,Jim Lyons,D-III,SUNYAC,11,5,,.688,,https://stats.ncaa.org/teams/179509,https://stats.ncaa.org/people/5993
2002-03,Jim Lyons,D-III,SUNYAC,13,3,0,.813,,https://stats.ncaa.org/teams/179304,https://stats.ncaa.org/people/5993
2001-02,Jim Lyons,D-III,SUNYAC,9,4,0,.692,,https://stats.ncaa.org/teams/179103,https://stats.ncaa.org/people/5993
2000-01,Jim Lyons,D-III,-,4,9,0,.308,,https://stats.ncaa.org/teams/141149,https://stats.ncaa.org/people/5993
1999-00,Rob Randall,D-III,-,2,12,0,.143,,https://stats.ncaa.org/teams/140969,https://stats.ncaa.org/people/7521
1998-99,Dan McKee,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/221866,https://stats.ncaa.org/people/12428
1997-98,Dan McKee,D-III,-,6,4,0,.600,,https://stats.ncaa.org/teams/221702,https://stats.ncaa.org/people/12428
1996-97,Dan McKee,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/370951,https://stats.ncaa.org/people/12428
1995-96,Dan McKee,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/336746,https://stats.ncaa.org/people/12428
1994-95,Jeff Brown,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/221556,https://stats.ncaa.org/people/1592
1993-94,Jeff Brown,D-III,-,2,7,0,.222,,https://stats.ncaa.org/teams/221414,https://stats.ncaa.org/people/1592
1992-93,Jeff Brown,D-III,-,6,6,0,.500,,https://stats.ncaa.org/teams/221275,https://stats.ncaa.org/people/1592
1991-92,Jeff Brown,D-III,-,7,8,0,.467,,https://stats.ncaa.org/teams/299949,https://stats.ncaa.org/people/1592
1990-91,Jeff Brown,D-III,-,7,6,0,.538,,https://stats.ncaa.org/teams/407779,https://stats.ncaa.org/people/1592
1989-90,Jeff McKee,D-III,-,6,6,0,.500,,https://stats.ncaa.org/teams/178720,https://stats.ncaa.org/people/12429
1988-89,Tony Diange,D-III,-,6,6,0,.500,,https://stats.ncaa.org/teams/140833,https://stats.ncaa.org/people/12430
