Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Pat Yannarelli,D-II,CACC,10,8,0,.556,,https://stats.ncaa.org/teams/571477,https://stats.ncaa.org/people/24804
2022-23,John Jez,D-II,CACC,10,6,0,.625,,https://stats.ncaa.org/teams/546968,https://stats.ncaa.org/people/26608
2021-22,John Jez,D-II,CACC,4,8,0,.333,,https://stats.ncaa.org/teams/530104,https://stats.ncaa.org/people/26608
2020-21,Anthony Fitti,D-II,CACC,0,8,0,.000,,https://stats.ncaa.org/teams/507895,https://stats.ncaa.org/people/1954422
2019-20,Anthony Fitti,D-II,CACC,1,6,0,.143,,https://stats.ncaa.org/teams/493939,https://stats.ncaa.org/people/1954422
2018-19,Anthony Fitti,D-II,CACC,2,12,0,.143,,https://stats.ncaa.org/teams/473330,https://stats.ncaa.org/people/1954422
2017-18,Anthony Fitti,D-II,CACC,2,12,,.143,,https://stats.ncaa.org/teams/423607,https://stats.ncaa.org/people/1954422
2016-17,Derek Marks,D-II,-,5,8,0,.385,,https://stats.ncaa.org/teams/110609,https://stats.ncaa.org/people/38721
2015-16,Derek Marks,D-II,-,6,8,0,.429,,https://stats.ncaa.org/teams/24028,https://stats.ncaa.org/people/38721
2014-15,Jim Griffin,D-II,-,6,8,0,.429,,https://stats.ncaa.org/teams/106024,https://stats.ncaa.org/people/24915
2013-14,Jim Griffin,D-II,-,4,11,0,.267,Inaugural varsity season,https://stats.ncaa.org/teams/103592,https://stats.ncaa.org/people/24915
