Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tony Mackin,D-III,Landmark,5,9,0,.357,,https://stats.ncaa.org/teams/571627,https://stats.ncaa.org/people/1980529
2022-23,Brendan Gorman,D-III,MAC Freedom,6,11,0,.353,,https://stats.ncaa.org/teams/547118,https://stats.ncaa.org/people/37603
2021-22,Brendan Gorman,D-III,MAC Freedom,8,10,0,.444,,https://stats.ncaa.org/teams/530181,https://stats.ncaa.org/people/37603
2020-21,Brendan Gorman,D-III,MAC Freedom,1,10,0,.091,,https://stats.ncaa.org/teams/507971,https://stats.ncaa.org/people/37603
2019-20,Chris Scanlon,D-III,MAC Commonwealth,2,4,0,.333,,https://stats.ncaa.org/teams/493986,https://stats.ncaa.org/people/42569
2018-19,Chris Scanlon,D-III,MAC Commonwealth,9,9,0,.500,,https://stats.ncaa.org/teams/473530,https://stats.ncaa.org/people/42569
2017-18,Chris Scanlon,D-III,MAC Commonwealth,10,7,,.588,,https://stats.ncaa.org/teams/423802,https://stats.ncaa.org/people/42569
2016-17,Chris Scanlon,D-III,MAC Commonwealth,5,9,0,.357,,https://stats.ncaa.org/teams/110713,https://stats.ncaa.org/people/42569
2015-16,Chris Scanlon,D-III,MAC Commonwealth,4,11,0,.267,,https://stats.ncaa.org/teams/24132,https://stats.ncaa.org/people/42569
2014-15,Chris Scanlon,D-III,MAC Commonwealth,3,12,0,.200,,https://stats.ncaa.org/teams/106123,https://stats.ncaa.org/people/42569
2013-14,Chris Scanlon,D-III,MAC Commonwealth,7,10,0,.412,,https://stats.ncaa.org/teams/103687,https://stats.ncaa.org/people/42569
2012-13,Todd Hodgson,D-III,MAC Commonwealth,4,11,0,.267,,https://stats.ncaa.org/teams/35337,https://stats.ncaa.org/people/33631
2011-12,Todd Hodgson,D-III,Middle Atlantic,7,8,0,.467,,https://stats.ncaa.org/teams/56868,https://stats.ncaa.org/people/33631
2010-11,Todd Hodgson,D-III,Middle Atlantic,9,8,0,.529,,https://stats.ncaa.org/teams/29540,https://stats.ncaa.org/people/33631
2009-10,Brian Anken,D-III,Middle Atlantic,11,6,0,.647,,https://stats.ncaa.org/teams/53377,https://stats.ncaa.org/people/25802
2008-09,Brian Anken,D-III,Middle Atlantic,11,5,0,.688,,https://stats.ncaa.org/teams/95503,https://stats.ncaa.org/people/25802
2007-08,Brian Anken,D-III,Middle Atlantic,10,6,0,.625,,https://stats.ncaa.org/teams/407955,https://stats.ncaa.org/people/25802
2006-07,Brian Anken,D-III,Middle Atlantic,4,10,0,.286,,https://stats.ncaa.org/teams/178892,https://stats.ncaa.org/people/25802
2005-06,Mike Talarico,D-III,Middle Atlantic,5,8,0,.385,,https://stats.ncaa.org/teams/222286,https://stats.ncaa.org/people/26596
2004-05,Mike Talarico,D-III,Middle Atlantic,10,6,0,.625,,https://stats.ncaa.org/teams/222069,https://stats.ncaa.org/people/26596
2003-04,,,-,,,,,,https://stats.ncaa.org/teams/563175,
2002-03,,,-,,,,,,https://stats.ncaa.org/teams/563170,
2001-02,Shawn Rosa,D-III,Middle Atlantic,12,5,0,.706,,https://stats.ncaa.org/teams/179128,https://stats.ncaa.org/people/7797
2000-01,Gene Peluso,D-III,-,12,4,0,.750,,https://stats.ncaa.org/teams/141172,https://stats.ncaa.org/people/5530
1999-00,Gene Peluso,D-III,-,10,6,0,.625,,https://stats.ncaa.org/teams/140992,https://stats.ncaa.org/people/5530
1998-99,Gene Peluso,D-III,-,10,4,0,.714,,https://stats.ncaa.org/teams/221889,https://stats.ncaa.org/people/5530
1997-98,Gene Peluso,D-III,-,6,9,0,.400,,https://stats.ncaa.org/teams/221725,https://stats.ncaa.org/people/5530
1996-97,Gene Peluso,D-III,-,3,11,0,.214,,https://stats.ncaa.org/teams/370973,https://stats.ncaa.org/people/5530
