Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,John Carroll,D-III,CCC,4,14,0,.222,,https://stats.ncaa.org/teams/571734,https://stats.ncaa.org/people/2473537
2022-23,John Carroll,D-III,CCC,5,11,0,.313,,https://stats.ncaa.org/teams/547226,https://stats.ncaa.org/people/2473537
2021-22,Tim Murphy,D-III,CCC,5,12,0,.294,,https://stats.ncaa.org/teams/530380,https://stats.ncaa.org/people/38718
2020-21,Tim Murphy,D-III,CCC,4,8,0,.333,,https://stats.ncaa.org/teams/508173,https://stats.ncaa.org/people/38718
2019-20,Tim Murphy,D-III,CCC,1,4,0,.200,,https://stats.ncaa.org/teams/494187,https://stats.ncaa.org/people/38718
2018-19,Tim Murphy,D-III,CCC,9,9,0,.500,,https://stats.ncaa.org/teams/473491,https://stats.ncaa.org/people/38718
2017-18,Tim Murphy,D-III,CCC,10,6,,.625,,https://stats.ncaa.org/teams/423763,https://stats.ncaa.org/people/38718
2016-17,Tim Murphy,D-III,CCC,9,9,0,.500,,https://stats.ncaa.org/teams/110674,https://stats.ncaa.org/people/38718
2015-16,Tim Murphy,D-III,CCC,10,7,0,.588,,https://stats.ncaa.org/teams/24094,https://stats.ncaa.org/people/38718
2014-15,Tim Murphy,D-III,CCC,4,11,0,.267,,https://stats.ncaa.org/teams/106086,https://stats.ncaa.org/people/38718
2013-14,Tim Murphy,D-III,CCC,6,10,0,.375,,https://stats.ncaa.org/teams/103651,https://stats.ncaa.org/people/38718
2012-13,Tim Murphy,D-III,CCC,7,9,0,.438,,https://stats.ncaa.org/teams/35304,https://stats.ncaa.org/people/38718
2011-12,Steve Batchelor,D-III,CCC,10,8,0,.556,,https://stats.ncaa.org/teams/56840,https://stats.ncaa.org/people/24806
2010-11,Steve Batchelor,D-III,CCC,5,11,0,.313,,https://stats.ncaa.org/teams/29513,https://stats.ncaa.org/people/24806
2009-10,Steve Batchelor,D-III,CCC,8,9,0,.471,,https://stats.ncaa.org/teams/53352,https://stats.ncaa.org/people/24806
2008-09,Steve Batchelor,D-III,CCC,2,5,0,.286,Season suspended by admin. on 3/31/09,https://stats.ncaa.org/teams/95479,https://stats.ncaa.org/people/24806
2007-08,Steve Batchelor,D-III,CCC,6,11,0,.353,,https://stats.ncaa.org/teams/407912,https://stats.ncaa.org/people/24806
2006-07,Steve Batchelor,D-III,CCC,6,10,0,.375,,https://stats.ncaa.org/teams/178849,https://stats.ncaa.org/people/24806
2005-06,Steve Batchelor,D-III,CCC,5,11,0,.313,,https://stats.ncaa.org/teams/222244,https://stats.ncaa.org/people/24806
2004-05,Neal Anderson,D-III,CCC,3,12,0,.200,,https://stats.ncaa.org/teams/222027,https://stats.ncaa.org/people/24860
2003-04,Neal Anderson,D-III,-,5,8,0,.385,,https://stats.ncaa.org/teams/179494,https://stats.ncaa.org/people/24860
2002-03,Neal Anderson,D-III,CCC,4,10,0,.286,,https://stats.ncaa.org/teams/179289,https://stats.ncaa.org/people/24860
2001-02,Kevin Pezanowski,D-III,CCC,9,8,0,.529,,https://stats.ncaa.org/teams/179087,https://stats.ncaa.org/people/6492
2000-01,Kevin Pezanowski,,-,6,10,0,.375,,https://stats.ncaa.org/teams/141134,https://stats.ncaa.org/people/6492
1999-00,Kevin Pezanowski,,-,3,15,0,.167,,https://stats.ncaa.org/teams/140954,https://stats.ncaa.org/people/6492
1998-99,Kevin Pezanowski,,-,2,13,0,.133,,https://stats.ncaa.org/teams/221851,https://stats.ncaa.org/people/6492
1997-98,Kevin Pezanowski,,-,6,9,0,.400,,https://stats.ncaa.org/teams/221690,https://stats.ncaa.org/people/6492
1996-97,Cooper Morrow,,-,3,13,0,.188,,https://stats.ncaa.org/teams/370939,https://stats.ncaa.org/people/24861
1995-96,Jim Wilcon,,-,5,9,0,.357,,https://stats.ncaa.org/teams/336735,https://stats.ncaa.org/people/24862
1994-95,Kevin Tyska,,-,1,13,0,.071,,https://stats.ncaa.org/teams/221546,https://stats.ncaa.org/people/9308
1993-94,Joe Smith,,-,4,9,0,.308,,https://stats.ncaa.org/teams/221404,https://stats.ncaa.org/people/24863
1992-93,Joe Smith,,-,3,10,0,.231,,https://stats.ncaa.org/teams/221265,https://stats.ncaa.org/people/24863
1991-92,Joe Smith,,-,5,7,0,.417,,https://stats.ncaa.org/teams/299940,https://stats.ncaa.org/people/24863
1990-91,Joe Smith,,-,4,10,0,.286,,https://stats.ncaa.org/teams/407770,https://stats.ncaa.org/people/24863
1989-90,Joe Smith,,-,4,7,0,.364,,https://stats.ncaa.org/teams/178711,https://stats.ncaa.org/people/24863
1988-89,Joe Smith,,-,4,8,0,.333,,https://stats.ncaa.org/teams/140825,https://stats.ncaa.org/people/24863
1987-88,Ned Olmsted,,-,5,7,0,.417,,https://stats.ncaa.org/teams/370814,https://stats.ncaa.org/people/24865
1986-87,Ned Olmsted,,-,7,6,0,.538,,https://stats.ncaa.org/teams/370699,https://stats.ncaa.org/people/24865
1985-86,Bill Stewart,,-,7,5,0,.583,,https://stats.ncaa.org/teams/370588,https://stats.ncaa.org/people/24866
