Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jeff Tambroni,D-I,Big Ten,11,4,0,.733,,https://stats.ncaa.org/teams/571422,https://stats.ncaa.org/people/5864
2022-23,Jeff Tambroni,D-I,Big Ten,11,5,0,.688,,https://stats.ncaa.org/teams/546914,https://stats.ncaa.org/people/5864
2021-22,Jeff Tambroni,D-I,Big Ten,3,11,0,.214,,https://stats.ncaa.org/teams/530066,https://stats.ncaa.org/people/5864
2020-21,Jeff Tambroni,D-I,Big Ten,4,7,0,.364,,https://stats.ncaa.org/teams/507859,https://stats.ncaa.org/people/5864
2019-20,Jeff Tambroni,D-I,Big Ten,5,2,0,.714,,https://stats.ncaa.org/teams/493878,https://stats.ncaa.org/people/5864
2018-19,Jeff Tambroni,D-I,Big Ten,16,2,0,.889,,https://stats.ncaa.org/teams/473270,https://stats.ncaa.org/people/5864
2017-18,Jeff Tambroni,D-I,Big Ten,8,6,,.571,,https://stats.ncaa.org/teams/423546,https://stats.ncaa.org/people/5864
2016-17,Jeff Tambroni,D-I,Big Ten,12,4,0,.750,,https://stats.ncaa.org/teams/110548,https://stats.ncaa.org/people/5864
2015-16,Jeff Tambroni,D-I,Big Ten,8,7,0,.533,,https://stats.ncaa.org/teams/23968,https://stats.ncaa.org/people/5864
2014-15,Jeff Tambroni,D-I,Big Ten,5,9,0,.357,,https://stats.ncaa.org/teams/105967,https://stats.ncaa.org/people/5864
2013-14,Jeff Tambroni,D-I,CAA,7,6,0,.538,,https://stats.ncaa.org/teams/103536,https://stats.ncaa.org/people/5864
2012-13,Jeff Tambroni,D-I,CAA,12,5,0,.706,,https://stats.ncaa.org/teams/35198,https://stats.ncaa.org/people/5864
2011-12,Jeff Tambroni,D-I,CAA,9,6,0,.600,,https://stats.ncaa.org/teams/56746,https://stats.ncaa.org/people/5864
2010-11,Jeff Tambroni,D-I,CAA,7,7,0,.500,,https://stats.ncaa.org/teams/29421,https://stats.ncaa.org/people/5864
2009-10,Glenn Thiel,D-I,CAA,2,11,0,.154,,https://stats.ncaa.org/teams/53268,https://stats.ncaa.org/people/5591
2008-09,Glenn Thiel,D-I,ECAC,9,5,0,.643,,https://stats.ncaa.org/teams/95400,https://stats.ncaa.org/people/5591
2007-08,Glenn Thiel,D-I,ECAC,7,7,0,.500,,https://stats.ncaa.org/teams/407995,https://stats.ncaa.org/people/5591
2006-07,Glenn Thiel,D-I,ECAC,5,8,0,.385,,https://stats.ncaa.org/teams/178931,https://stats.ncaa.org/people/5591
2005-06,Glenn Thiel,D-I,ECAC,8,5,0,.615,,https://stats.ncaa.org/teams/222325,https://stats.ncaa.org/people/5591
2004-05,Glenn Thiel,D-I,ECAC,9,6,0,.600,,https://stats.ncaa.org/teams/222108,https://stats.ncaa.org/people/5591
2003-04,Glenn Thiel,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/179573,https://stats.ncaa.org/people/5591
2002-03,Glenn Thiel,D-I,ECAC,7,7,0,.500,,https://stats.ncaa.org/teams/179365,https://stats.ncaa.org/people/5591
2001-02,Glenn Thiel,D-I,ECAC,8,5,0,.615,,https://stats.ncaa.org/teams/179163,https://stats.ncaa.org/people/5591
2000-01,Glenn Thiel,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/141206,https://stats.ncaa.org/people/5591
1999-00,Glenn Thiel,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/141026,https://stats.ncaa.org/people/5591
1998-99,Glenn Thiel,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/221922,https://stats.ncaa.org/people/5591
1997-98,Glenn Thiel,D-I,-,6,6,0,.500,,https://stats.ncaa.org/teams/221757,https://stats.ncaa.org/people/5591
1996-97,Glenn Thiel,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/371003,https://stats.ncaa.org/people/5591
1995-96,Glenn Thiel,D-I,-,10,3,0,.769,,https://stats.ncaa.org/teams/336795,https://stats.ncaa.org/people/5591
1994-95,Glenn Thiel,D-I,-,11,2,0,.846,,https://stats.ncaa.org/teams/221605,https://stats.ncaa.org/people/5591
1993-94,Glenn Thiel,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/221464,https://stats.ncaa.org/people/5591
1992-93,Glenn Thiel,D-I,-,6,5,0,.545,,https://stats.ncaa.org/teams/221324,https://stats.ncaa.org/people/5591
1991-92,Glenn Thiel,D-I,-,9,3,0,.750,,https://stats.ncaa.org/teams/299996,https://stats.ncaa.org/people/5591
1990-91,Glenn Thiel,D-I,-,9,4,0,.692,,https://stats.ncaa.org/teams/407825,https://stats.ncaa.org/people/5591
1989-90,Glenn Thiel,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/178765,https://stats.ncaa.org/people/5591
1988-89,Glenn Thiel,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/140878,https://stats.ncaa.org/people/5591
