Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jake Coon,D-III,Liberty League,17,2,0,.895,,https://stats.ncaa.org/teams/571668,https://stats.ncaa.org/people/36594
2022-23,Jake Coon,D-III,Liberty League,21,2,0,.913,,https://stats.ncaa.org/teams/547159,https://stats.ncaa.org/people/36594
2021-22,Jake Coon,D-III,Liberty League,22,1,0,.957,,https://stats.ncaa.org/teams/530222,https://stats.ncaa.org/people/36594
2020-21,Jake Coon,D-III,Liberty League,14,0,0,1.000,,https://stats.ncaa.org/teams/508012,https://stats.ncaa.org/people/36594
2019-20,Jake Coon,D-III,Liberty League,4,0,0,1.000,,https://stats.ncaa.org/teams/494028,https://stats.ncaa.org/people/36594
2018-19,Jake Coon,D-III,Liberty League,20,2,0,.909,,https://stats.ncaa.org/teams/473572,https://stats.ncaa.org/people/36594
2017-18,Jake Coon,D-III,Liberty League,21,1,,.955,,https://stats.ncaa.org/teams/423846,https://stats.ncaa.org/people/36594
2016-17,Jake Coon,D-III,Liberty League,20,3,0,.870,,https://stats.ncaa.org/teams/110757,https://stats.ncaa.org/people/36594
2015-16,Jake Coon,D-III,Liberty League,18,2,0,.900,,https://stats.ncaa.org/teams/24174,https://stats.ncaa.org/people/36594
2014-15,Jake Coon,D-III,Liberty League,21,1,0,.955,,https://stats.ncaa.org/teams/106163,https://stats.ncaa.org/people/36594
2013-14,Jake Coon,D-III,Liberty League,20,1,0,.952,,https://stats.ncaa.org/teams/103726,https://stats.ncaa.org/people/36594
2012-13,Jake Coon,D-III,Liberty League,19,3,0,.864,,https://stats.ncaa.org/teams/35375,https://stats.ncaa.org/people/36594
2011-12,Jake Coon,D-III,Liberty League,16,3,0,.842,,https://stats.ncaa.org/teams/56904,https://stats.ncaa.org/people/36594
2010-11,Jake Coon,D-III,Empire 8,19,1,0,.950,,https://stats.ncaa.org/teams/29580,https://stats.ncaa.org/people/36594
2009-10,Jake Coon,D-III,Empire 8,14,6,0,.700,,https://stats.ncaa.org/teams/53416,https://stats.ncaa.org/people/36594
2008-09,Gene Peluso,D-III,Empire 8,10,6,0,.625,,https://stats.ncaa.org/teams/95539,https://stats.ncaa.org/people/5530
2007-08,Gene Peluso,D-III,Empire 8,11,8,0,.579,,https://stats.ncaa.org/teams/408008,https://stats.ncaa.org/people/5530
2006-07,Gene Peluso,D-III,Empire 8,14,3,0,.824,,https://stats.ncaa.org/teams/178944,https://stats.ncaa.org/people/5530
