Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,David W. Webster,D-III,Centennial,16,2,0,.889,,https://stats.ncaa.org/teams/571738,https://stats.ncaa.org/people/10321
2022-23,David W. Webster,D-III,Centennial,17,4,0,.810,,https://stats.ncaa.org/teams/547230,https://stats.ncaa.org/people/10321
2021-22,David W. Webster,D-III,Centennial,19,1,0,.950,,https://stats.ncaa.org/teams/530384,https://stats.ncaa.org/people/10321
2020-21,David W. Webster,D-III,Centennial,3,4,0,.429,,https://stats.ncaa.org/teams/508177,https://stats.ncaa.org/people/10321
2019-20,David W. Webster,D-III,Centennial,3,2,0,.600,,https://stats.ncaa.org/teams/494191,https://stats.ncaa.org/people/10321
2018-19,David W. Webster,D-III,Centennial,11,6,0,.647,,https://stats.ncaa.org/teams/473495,https://stats.ncaa.org/people/10321
2017-18,David W. Webster,D-III,Centennial,17,4,,.810,,https://stats.ncaa.org/teams/423767,https://stats.ncaa.org/people/10321
2016-17,David W. Webster,D-III,Centennial,12,4,0,.750,,https://stats.ncaa.org/teams/110678,https://stats.ncaa.org/people/10321
2015-16,David W. Webster,D-III,Centennial,8,7,0,.533,,https://stats.ncaa.org/teams/24098,https://stats.ncaa.org/people/10321
2014-15,David W. Webster,D-III,Centennial,7,9,0,.438,,https://stats.ncaa.org/teams/106090,https://stats.ncaa.org/people/10321
2013-14,David W. Webster,D-III,Centennial,9,7,0,.563,,https://stats.ncaa.org/teams/103654,https://stats.ncaa.org/people/10321
2012-13,David W. Webster,D-III,Centennial,18,1,0,.947,,https://stats.ncaa.org/teams/35307,https://stats.ncaa.org/people/10321
2011-12,David W. Webster,D-III,Centennial,15,4,0,.789,,https://stats.ncaa.org/teams/56842,https://stats.ncaa.org/people/10321
2010-11,David W. Webster,D-III,Centennial,17,2,0,.895,,https://stats.ncaa.org/teams/29515,https://stats.ncaa.org/people/10321
2009-10,David W. Webster,D-III,Centennial,15,3,0,.833,,https://stats.ncaa.org/teams/53354,https://stats.ncaa.org/people/10321
2008-09,David W. Webster,D-III,Centennial,6,8,0,.429,,https://stats.ncaa.org/teams/95481,https://stats.ncaa.org/people/10321
2007-08,David W. Webster,D-III,Centennial,7,7,0,.500,,https://stats.ncaa.org/teams/407917,https://stats.ncaa.org/people/10321
2006-07,David W. Webster,D-III,Centennial,9,6,0,.600,,https://stats.ncaa.org/teams/178854,https://stats.ncaa.org/people/10321
2005-06,David W. Webster,D-III,Centennial,11,4,0,.733,,https://stats.ncaa.org/teams/222249,https://stats.ncaa.org/people/10321
2004-05,David W. Webster,D-III,Centennial,9,5,0,.643,,https://stats.ncaa.org/teams/222032,https://stats.ncaa.org/people/10321
2003-04,David W. Webster,D-III,Centennial,9,6,,.600,,https://stats.ncaa.org/teams/179499,https://stats.ncaa.org/people/10321
2002-03,David W. Webster,D-III,Centennial,7,7,0,.500,,https://stats.ncaa.org/teams/179294,https://stats.ncaa.org/people/10321
2001-02,David W. Webster,D-III,Centennial,6,8,0,.429,,https://stats.ncaa.org/teams/179092,https://stats.ncaa.org/people/10321
2000-01,Chuck Maloy,D-III,-,4,8,0,.333,,https://stats.ncaa.org/teams/141139,https://stats.ncaa.org/people/4902
1999-00,Chuck Maloy,D-III,-,2,12,0,.143,,https://stats.ncaa.org/teams/140959,https://stats.ncaa.org/people/4902
1998-99,Chuck Maloy,D-III,-,2,12,0,.143,,https://stats.ncaa.org/teams/221856,https://stats.ncaa.org/people/4902
1997-98,Chuck Maloy,D-III,-,2,11,0,.154,,https://stats.ncaa.org/teams/221694,https://stats.ncaa.org/people/4902
1996-97,Patrick McDonough,D-III,-,3,9,0,.250,,https://stats.ncaa.org/teams/370943,https://stats.ncaa.org/people/10308
1995-96,Mike Yesalonia,D-III,-,3,8,0,.273,,https://stats.ncaa.org/teams/336739,https://stats.ncaa.org/people/2762
1994-95,Mike Yesalonia,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/221550,https://stats.ncaa.org/people/2762
1993-94,Mike Yesalonia,D-III,-,6,7,0,.462,,https://stats.ncaa.org/teams/221408,https://stats.ncaa.org/people/2762
1992-93,David Breschi,D-III,-,3,10,0,.231,,https://stats.ncaa.org/teams/221269,https://stats.ncaa.org/people/10309
1991-92,David Breschi,D-III,-,5,10,0,.333,,https://stats.ncaa.org/teams/299944,https://stats.ncaa.org/people/10309
1990-91,Wilbur J. Gobrecht,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/407774,https://stats.ncaa.org/people/10310
