Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Kevin Kelley,D-II,GLVC,10,5,0,.667,,https://stats.ncaa.org/teams/571478,https://stats.ncaa.org/people/42572
2022-23,Kevin Kelley,D-II,GLVC,10,5,0,.667,,https://stats.ncaa.org/teams/546969,https://stats.ncaa.org/people/42572
2021-22,Kevin Kelley,D-II,GLVC,8,6,0,.571,,https://stats.ncaa.org/teams/530105,https://stats.ncaa.org/people/42572
2020-21,Kevin Kelley,D-II,GLVC,8,5,0,.615,,https://stats.ncaa.org/teams/507896,https://stats.ncaa.org/people/42572
2019-20,Kevin Kelley,D-II,GLVC,6,1,0,.857,,https://stats.ncaa.org/teams/493940,https://stats.ncaa.org/people/42572
2018-19,Kevin Kelley,D-II,RMAC,12,4,0,.750,,https://stats.ncaa.org/teams/473331,https://stats.ncaa.org/people/42572
2017-18,Kevin Kelley,D-II,RMAC,14,3,,.824,,https://stats.ncaa.org/teams/423608,https://stats.ncaa.org/people/42572
2016-17,Kevin Kelley,D-II,RMAC,12,5,0,.706,,https://stats.ncaa.org/teams/110610,https://stats.ncaa.org/people/42572
2015-16,Kevin Kelley,D-II,RMAC,9,8,0,.529,,https://stats.ncaa.org/teams/24029,https://stats.ncaa.org/people/42572
2014-15,Kevin Kelley,D-II,-,7,5,0,.583,,https://stats.ncaa.org/teams/106025,https://stats.ncaa.org/people/42572
2013-14,Kevin Kelley,D-II,-,2,8,0,.200,Inaugural varsity season,https://stats.ncaa.org/teams/103593,https://stats.ncaa.org/people/42572
