Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Patrick Myers,D-I,Patriot,6,7,0,.462,,https://stats.ncaa.org/teams/571404,https://stats.ncaa.org/people/2110571
2022-23,Patrick Myers,D-I,Patriot,6,10,0,.375,,https://stats.ncaa.org/teams/546896,https://stats.ncaa.org/people/2110571
2021-22,Patrick Myers,D-I,Patriot,4,11,0,.267,,https://stats.ncaa.org/teams/530048,https://stats.ncaa.org/people/2110571
2020-21,Patrick Myers,D-I,Patriot,0,11,0,.000,,https://stats.ncaa.org/teams/507841,https://stats.ncaa.org/people/2110571
2019-20,Patrick Myers,D-I,Patriot,0,6,0,.000,,https://stats.ncaa.org/teams/493860,https://stats.ncaa.org/people/2110571
2018-19,Patrick Myers,D-I,Patriot,4,11,0,.267,,https://stats.ncaa.org/teams/473252,https://stats.ncaa.org/people/2110571
2017-18,Jim Rogalski (3-12)Ed Williams (3-12),D-I,Patriot,3,12,,.200,,https://stats.ncaa.org/teams/423528,https://stats.ncaa.org/people/38725
2016-17,Jim Rogalski,D-I,Patriot,2,12,0,.143,,https://stats.ncaa.org/teams/110530,https://stats.ncaa.org/people/38725
2015-16,Jim Rogalski,D-I,Patriot,3,11,0,.214,,https://stats.ncaa.org/teams/23950,https://stats.ncaa.org/people/38725
2014-15,Jim Rogalski,D-I,Patriot,4,10,0,.286,,https://stats.ncaa.org/teams/105949,https://stats.ncaa.org/people/38725
2013-14,Jim Rogalski,D-I,Patriot,2,11,0,.154,,https://stats.ncaa.org/teams/103520,https://stats.ncaa.org/people/38725
2012-13,Jim Rogalski,D-I,Patriot,3,10,0,.231,,https://stats.ncaa.org/teams/35183,https://stats.ncaa.org/people/38725
2011-12,Terry Mangan,D-I,Patriot,3,10,0,.231,,https://stats.ncaa.org/teams/56732,https://stats.ncaa.org/people/22958
2010-11,Terry Mangan,D-I,Patriot,2,11,0,.154,,https://stats.ncaa.org/teams/29408,https://stats.ncaa.org/people/22958
2009-10,Terry Mangan,D-I,Patriot,8,6,0,.571,,https://stats.ncaa.org/teams/53256,https://stats.ncaa.org/people/22958
2008-09,Terry Mangan,D-I,Patriot,6,7,0,.462,,https://stats.ncaa.org/teams/95387,https://stats.ncaa.org/people/22958
2007-08,Terry Mangan,D-I,Patriot,4,9,0,.308,,https://stats.ncaa.org/teams/407950,https://stats.ncaa.org/people/22958
2006-07,Terry Mangan,D-I,Patriot,1,12,0,.077,,https://stats.ncaa.org/teams/178887,https://stats.ncaa.org/people/22958
2005-06,Terry Mangan,D-I,Patriot,2,10,0,.167,,https://stats.ncaa.org/teams/222281,https://stats.ncaa.org/people/22958
2004-05,Terry Mangan,D-I,Patriot,2,11,0,.154,,https://stats.ncaa.org/teams/222064,https://stats.ncaa.org/people/22958
2003-04,Terry Mangan,D-I,-,2,12,0,.143,,https://stats.ncaa.org/teams/179529,https://stats.ncaa.org/people/22958
2002-03,Terry Mangan,D-I,Patriot,2,12,0,.143,,https://stats.ncaa.org/teams/179324,https://stats.ncaa.org/people/22958
2001-02,Bill Lawson,D-I,Patriot,4,10,0,.286,,https://stats.ncaa.org/teams/179123,https://stats.ncaa.org/people/9913
2000-01,Bill Lawson,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/141167,https://stats.ncaa.org/people/9913
1999-00,Bill Lawson,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/140987,https://stats.ncaa.org/people/9913
1998-99,Bill Lawson,D-I,-,4,9,0,.308,,https://stats.ncaa.org/teams/221884,https://stats.ncaa.org/people/9913
1997-98,Bill Lawson,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/221720,https://stats.ncaa.org/people/9913
1996-97,Bill Lawson,D-I,-,3,10,0,.231,,https://stats.ncaa.org/teams/370968,https://stats.ncaa.org/people/9913
1995-96,Bill Lawson,D-I,-,2,11,0,.154,,https://stats.ncaa.org/teams/336763,https://stats.ncaa.org/people/9913
1994-95,Bill Lawson,D-I,-,3,9,0,.250,,https://stats.ncaa.org/teams/221573,https://stats.ncaa.org/people/9913
1993-94,Bill Lawson,D-I,-,2,10,0,.167,,https://stats.ncaa.org/teams/221431,https://stats.ncaa.org/people/9913
1992-93,Bill Lawson,D-I,-,4,8,0,.333,,https://stats.ncaa.org/teams/221292,https://stats.ncaa.org/people/9913
1991-92,Bill Lawson,D-I,-,3,9,0,.250,,https://stats.ncaa.org/teams/299966,https://stats.ncaa.org/people/9913
1990-91,Bill Lawson,D-I,-,5,7,0,.417,,https://stats.ncaa.org/teams/407796,https://stats.ncaa.org/people/9913
1989-90,Bill Lawson,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/178736,https://stats.ncaa.org/people/9913
1988-89,Bill Lawson,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/140849,https://stats.ncaa.org/people/9913
1987-88,Bill Lawson,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/370839,https://stats.ncaa.org/people/9913
1986-87,Bill Lawson,D-I,-,3,10,0,.231,,https://stats.ncaa.org/teams/370724,https://stats.ncaa.org/people/9913
1985-86,Bill Lawson,D-I,-,2,10,0,.167,,https://stats.ncaa.org/teams/370613,https://stats.ncaa.org/people/9913
1984-85,Bill Lawson,D-I,-,3,9,0,.250,,https://stats.ncaa.org/teams/336643,https://stats.ncaa.org/people/9913
