Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jordan Drumheller,D-III,SAA,5,10,0,.333,,https://stats.ncaa.org/teams/571587,https://stats.ncaa.org/people/2648220
2022-23,Jordan Drumheller,D-III,SAA,6,11,0,.353,,https://stats.ncaa.org/teams/547078,https://stats.ncaa.org/people/2648220
2021-22,Jordan Drumheller,D-III,SAA,6,8,0,.429,,https://stats.ncaa.org/teams/530288,https://stats.ncaa.org/people/2648220
2020-21,Anthony Biondo,D-III,SAA,4,5,0,.444,,https://stats.ncaa.org/teams/508079,https://stats.ncaa.org/people/46006
2019-20,Anthony Biondo,D-III,SAA,3,4,0,.429,,https://stats.ncaa.org/teams/494096,https://stats.ncaa.org/people/46006
2018-19,Anthony Biondo,D-III,SAA,4,10,0,.286,,https://stats.ncaa.org/teams/473397,https://stats.ncaa.org/people/46006
2017-18,Anthony Biondo,D-III,SAA,6,11,,.353,,https://stats.ncaa.org/teams/423668,https://stats.ncaa.org/people/46006
2016-17,Anthony Biondo,D-III,SAA,8,8,0,.500,,https://stats.ncaa.org/teams/110816,https://stats.ncaa.org/people/46006
2015-16,Curt Foxx,D-III,SAA,6,11,0,.353,,https://stats.ncaa.org/teams/24233,https://stats.ncaa.org/people/36459
2014-15,Curt Foxx,D-III,SAA,6,8,0,.429,,https://stats.ncaa.org/teams/106221,https://stats.ncaa.org/people/36459
2013-14,Curt Foxx,D-III,SAA,7,10,0,.412,,https://stats.ncaa.org/teams/103782,https://stats.ncaa.org/people/36459
2012-13,Curt Foxx,D-III,SCAC,5,10,0,.333,,https://stats.ncaa.org/teams/35430,https://stats.ncaa.org/people/36459
2011-12,Curt Foxx,D-III,SCAC,5,10,0,.333,,https://stats.ncaa.org/teams/56957,https://stats.ncaa.org/people/36459
2010-11,Curt Foxx,D-III,SCAC,5,7,0,.417,,https://stats.ncaa.org/teams/29633,https://stats.ncaa.org/people/36459
2009-10,Jeremy Lichtig,D-III,SCAC,0,13,0,.000,,https://stats.ncaa.org/teams/53465,https://stats.ncaa.org/people/33629
2008-09,Jeremy Lichtig,D-III,Hendrix,0,10,0,.000,,https://stats.ncaa.org/teams/95587,https://stats.ncaa.org/people/33629
2007-08,Jeremy Lichtig,D-III,SCAC,0,11,0,.000,Inaugural Season,https://stats.ncaa.org/teams/408080,https://stats.ncaa.org/people/33629
2006-07,,,-,,,,,,https://stats.ncaa.org/teams/563249,
