Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mark Miyashita,D-I,MAAC,5,10,0,.333,,https://stats.ncaa.org/teams/571384,https://stats.ncaa.org/people/1974346
2022-23,Mark Miyashita,D-I,MAAC,2,13,0,.133,,https://stats.ncaa.org/teams/546876,https://stats.ncaa.org/people/1974346
2021-22,Mark Miyashita,D-I,MAAC,2,12,0,.143,,https://stats.ncaa.org/teams/530028,https://stats.ncaa.org/people/1974346
2020-21,Mark Miyashita,D-I,MAAC,5,5,0,.500,,https://stats.ncaa.org/teams/507820,https://stats.ncaa.org/people/1974346
2019-20,Mark Miyashita,D-I,MAAC,0,5,0,.000,,https://stats.ncaa.org/teams/493839,https://stats.ncaa.org/people/1974346
2018-19,Mark Miyashita,D-I,MAAC,8,8,0,.500,,https://stats.ncaa.org/teams/473231,https://stats.ncaa.org/people/1974346
2017-18,Mark Miyashita,D-I,MAAC,8,9,,.471,,https://stats.ncaa.org/teams/423507,https://stats.ncaa.org/people/1974346
2016-17,Randy Mearns,D-I,MAAC,6,9,0,.400,,https://stats.ncaa.org/teams/110509,https://stats.ncaa.org/people/7407
2015-16,Randy Mearns,D-I,MAAC,4,8,0,.333,,https://stats.ncaa.org/teams/23931,https://stats.ncaa.org/people/7407
2014-15,Randy Mearns,D-I,MAAC,3,12,0,.200,,https://stats.ncaa.org/teams/105930,https://stats.ncaa.org/people/7407
2013-14,Randy Mearns,D-I,MAAC,7,8,0,.467,,https://stats.ncaa.org/teams/103501,https://stats.ncaa.org/people/7407
2012-13,Randy Mearns,D-I,MAAC,3,10,0,.231,,https://stats.ncaa.org/teams/35165,https://stats.ncaa.org/people/7407
2011-12,Randy Mearns,D-I,MAAC,6,8,0,.429,,https://stats.ncaa.org/teams/56714,https://stats.ncaa.org/people/7407
2010-11,Randy Mearns,D-I,MAAC,3,9,0,.250,,https://stats.ncaa.org/teams/29390,https://stats.ncaa.org/people/7407
2009-10,Randy Mearns,D-I,MAAC,6,7,0,.462,,https://stats.ncaa.org/teams/53238,https://stats.ncaa.org/people/7407
2008-09,Randy Mearns,D-I,MAAC,4,9,0,.308,,https://stats.ncaa.org/teams/95370,https://stats.ncaa.org/people/7407
2007-08,Randy Mearns,D-I,MAAC,10,6,0,.625,,https://stats.ncaa.org/teams/407900,https://stats.ncaa.org/people/7407
2006-07,Randy Mearns,D-I,MAAC,6,8,0,.429,,https://stats.ncaa.org/teams/178837,https://stats.ncaa.org/people/7407
2005-06,Randy Mearns,D-I,MAAC,7,8,0,.467,,https://stats.ncaa.org/teams/222233,https://stats.ncaa.org/people/7407
2004-05,Randy Mearns,D-I,MAAC,5,7,0,.417,,https://stats.ncaa.org/teams/222016,https://stats.ncaa.org/people/7407
2003-04,Randy Mearns,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/179483,https://stats.ncaa.org/people/7407
2002-03,Randy Mearns,D-I,MAAC,5,9,0,.357,,https://stats.ncaa.org/teams/179278,https://stats.ncaa.org/people/7407
2001-02,Randy Mearns,D-I,MAAC,5,8,0,.385,,https://stats.ncaa.org/teams/179076,https://stats.ncaa.org/people/7407
2000-01,Randy Mearns,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/141124,https://stats.ncaa.org/people/7407
1999-00,Randy Mearns,D-I,-,3,10,0,.231,,https://stats.ncaa.org/teams/140944,https://stats.ncaa.org/people/7407
1998-99,Randy Mearns,D-I,-,4,8,0,.333,,https://stats.ncaa.org/teams/221841,https://stats.ncaa.org/people/7407
1997-98,Mike Greco,D-I,-,2,11,0,.154,,https://stats.ncaa.org/teams/221680,https://stats.ncaa.org/people/8913
1996-97,Mike Greco,D-I,-,4,10,0,.286,,https://stats.ncaa.org/teams/370930,https://stats.ncaa.org/people/8913
1995-96,Mike Greco,D-I,-,5,11,0,.313,,https://stats.ncaa.org/teams/336726,https://stats.ncaa.org/people/8913
1994-95,Mike Greco,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/221537,https://stats.ncaa.org/people/8913
1993-94,Mike Greco,D-I,-,5,9,0,.357,,https://stats.ncaa.org/teams/221395,https://stats.ncaa.org/people/8913
1992-93,Mike Greco,D-I,-,4,9,0,.308,,https://stats.ncaa.org/teams/221256,https://stats.ncaa.org/people/8913
1991-92,Ed Van Tine,D-I,-,5,5,0,.500,,https://stats.ncaa.org/teams/299931,https://stats.ncaa.org/people/8912
1990-91,Ed Van Tine,D-I,-,2,11,0,.154,,https://stats.ncaa.org/teams/407761,https://stats.ncaa.org/people/8912
1989-90,Ed Van Tine,D-I,-,5,11,0,.313,,https://stats.ncaa.org/teams/178702,https://stats.ncaa.org/people/8912
