Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Ryan Kuhn,D-III,Michigan Intercol. Ath. Assn.,7,10,0,.412,,https://stats.ncaa.org/teams/571688,https://stats.ncaa.org/people/42505
2022-23,Ryan Kuhn,D-III,Michigan Intercol. Ath. Assn.,9,5,0,.643,,https://stats.ncaa.org/teams/547179,https://stats.ncaa.org/people/42505
2021-22,Ryan Kuhn,D-III,Michigan Intercol. Ath. Assn.,9,5,0,.643,,https://stats.ncaa.org/teams/530331,https://stats.ncaa.org/people/42505
2020-21,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,5,7,0,.417,,https://stats.ncaa.org/teams/508124,https://stats.ncaa.org/people/42574
2019-20,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,4,1,0,.800,,https://stats.ncaa.org/teams/494138,https://stats.ncaa.org/people/42574
2018-19,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,7,5,0,.583,,https://stats.ncaa.org/teams/473442,https://stats.ncaa.org/people/42574
2017-18,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,10,6,,.625,,https://stats.ncaa.org/teams/423714,https://stats.ncaa.org/people/42574
2016-17,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,7,6,0,.538,,https://stats.ncaa.org/teams/110862,https://stats.ncaa.org/people/42574
2015-16,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,8,6,0,.571,,https://stats.ncaa.org/teams/24275,https://stats.ncaa.org/people/42574
2014-15,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,3,9,0,.250,,https://stats.ncaa.org/teams/106261,https://stats.ncaa.org/people/42574
2013-14,Karl Zimmerman,D-III,Michigan Intercol. Ath. Assn.,4,12,0,.250,,https://stats.ncaa.org/teams/103823,https://stats.ncaa.org/people/42574
2012-13,Vinnie Lang,D-III,Michigan Intercol. Ath. Assn.,8,8,0,.500,,https://stats.ncaa.org/teams/35469,https://stats.ncaa.org/people/8240
2011-12,Vinnie Lang,D-III,Midwest Lacrosse Conference,7,7,0,.500,,https://stats.ncaa.org/teams/56994,https://stats.ncaa.org/people/8240
2010-11,Vinnie Lang,D-III,Midwest Lacrosse Conference,10,4,0,.714,,https://stats.ncaa.org/teams/29667,https://stats.ncaa.org/people/8240
2009-10,Vinnie Lang,D-III,Trine,7,6,0,.538,,https://stats.ncaa.org/teams/53495,https://stats.ncaa.org/people/8240
2008-09,Tom Duman,D-III,Trine,6,9,0,.400,,https://stats.ncaa.org/teams/95613,https://stats.ncaa.org/people/36469
2007-08,Bryan Poole,D-III,Michigan Intercol. Ath. Assn.,4,10,0,.286,Inaugural Varsity Season,https://stats.ncaa.org/teams/408112,https://stats.ncaa.org/people/24452
2006-07,,,-,,,,,,https://stats.ncaa.org/teams/563204,
