Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2017-18,Paul Reif,D-III,North Atlantic,1,9,,.100,,https://stats.ncaa.org/teams/423694,https://stats.ncaa.org/people/2002684
2016-17,Keith Zuchorski,D-III,North Atlantic,1,10,0,.091,,https://stats.ncaa.org/teams/110842,https://stats.ncaa.org/people/46013
2015-16,T.C. DiBartolo,D-III,North Atlantic,2,11,0,.154,,https://stats.ncaa.org/teams/24257,https://stats.ncaa.org/people/45011
2014-15,Mark Lange,D-III,North Atlantic,3,9,0,.250,,https://stats.ncaa.org/teams/106243,https://stats.ncaa.org/people/39933
2013-14,Mark Lange,D-III,North Atlantic,1,12,0,.077,,https://stats.ncaa.org/teams/103805,https://stats.ncaa.org/people/39933
2012-13,Josh Petty,D-III,North Atlantic,0,12,0,.000,,https://stats.ncaa.org/teams/35452,https://stats.ncaa.org/people/41058
2011-12,Rob Labate,D-III,North Atlantic,0,11,0,.000,,https://stats.ncaa.org/teams/56978,https://stats.ncaa.org/people/29784
2010-11,Rob Labate,D-III,North Atlantic,2,8,0,.200,,https://stats.ncaa.org/teams/29653,https://stats.ncaa.org/people/29784
2009-10,Rob Labate,D-III,North Atlantic,1,11,0,.083,,https://stats.ncaa.org/teams/53481,https://stats.ncaa.org/people/29784
2008-09,Rob Labate,D-III,North Atlantic,1,11,0,.083,,https://stats.ncaa.org/teams/95601,https://stats.ncaa.org/people/29784
2007-08,Rob Labate,D-II,-,,,,,,https://stats.ncaa.org/teams/408099,https://stats.ncaa.org/people/29784
2006-07,Rob Labate,D-II,-,1,10,0,.091,,https://stats.ncaa.org/teams/179028,https://stats.ncaa.org/people/29784
2005-06,Rob Labate,D-II,-,1,10,0,.091,,https://stats.ncaa.org/teams/222421,https://stats.ncaa.org/people/29784
2004-05,William Lowe,D-II,-,5,6,0,.455,,https://stats.ncaa.org/teams/222201,https://stats.ncaa.org/people/9316
2003-04,William Lowe,D-II,-,7,2,,.778,,https://stats.ncaa.org/teams/179663,https://stats.ncaa.org/people/9316
2002-03,,,-,,,,,,https://stats.ncaa.org/teams/563141,
2001-02,,,-,,,,,,https://stats.ncaa.org/teams/563153,
