Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Kevin McKeown,D-I,America East,6,7,0,.462,,https://stats.ncaa.org/teams/571379,https://stats.ncaa.org/people/45402
2022-23,Kevin McKeown,D-I,America East,9,5,0,.643,,https://stats.ncaa.org/teams/546871,https://stats.ncaa.org/people/45402
2021-22,Kevin McKeown,D-I,America East,5,9,0,.357,,https://stats.ncaa.org/teams/530023,https://stats.ncaa.org/people/45402
2020-21,Kevin McKeown,D-I,America East,5,4,0,.556,,https://stats.ncaa.org/teams/507815,https://stats.ncaa.org/people/45402
2019-20,Kevin McKeown,D-I,America East,1,5,0,.167,,https://stats.ncaa.org/teams/493834,https://stats.ncaa.org/people/45402
2018-19,Kevin McKeown,D-I,America East,2,11,0,.154,,https://stats.ncaa.org/teams/473226,https://stats.ncaa.org/people/45402
2017-18,Kevin McKeown,D-I,America East,4,11,,.267,,https://stats.ncaa.org/teams/423502,https://stats.ncaa.org/people/45402
2016-17,Kevin McKeown,D-I,America East,11,5,0,.688,,https://stats.ncaa.org/teams/110504,https://stats.ncaa.org/people/45402
2015-16,Scott Nelson,D-I,America East,4,10,0,.286,,https://stats.ncaa.org/teams/23926,https://stats.ncaa.org/people/7722
2014-15,Scott Nelson,D-I,America East,4,9,0,.308,,https://stats.ncaa.org/teams/105925,https://stats.ncaa.org/people/7722
2013-14,Scott Nelson,D-I,America East,7,8,0,.467,,https://stats.ncaa.org/teams/103496,https://stats.ncaa.org/people/7722
2012-13,Scott Nelson,D-I,America East,5,9,0,.357,,https://stats.ncaa.org/teams/35161,https://stats.ncaa.org/people/7722
2011-12,Scott Nelson,D-I,America East,4,9,0,.308,,https://stats.ncaa.org/teams/56710,https://stats.ncaa.org/people/7722
2010-11,Kevin McKeown,D-I,America East,7,8,0,.467,Interim Coach,https://stats.ncaa.org/teams/29386,https://stats.ncaa.org/people/45402
2009-10,Ed Stephenson,D-I,America East,4,10,0,.286,,https://stats.ncaa.org/teams/53234,https://stats.ncaa.org/people/5339
2008-09,Ed Stephenson,D-I,America East,3,12,0,.200,,https://stats.ncaa.org/teams/95364,https://stats.ncaa.org/people/5339
2007-08,Ed Stephenson,D-I,America East,4,8,0,.333,,https://stats.ncaa.org/teams/407893,https://stats.ncaa.org/people/5339
2006-07,Ed Stephenson,D-I,America East,4,9,0,.308,,https://stats.ncaa.org/teams/178829,https://stats.ncaa.org/people/5339
2005-06,Ed Stephenson,D-I,America East,7,8,0,.467,,https://stats.ncaa.org/teams/222225,https://stats.ncaa.org/people/5339
2004-05,Ed Stephenson,D-I,America East,4,9,0,.308,,https://stats.ncaa.org/teams/222008,https://stats.ncaa.org/people/5339
2003-04,Ed Stephenson,D-I,-,10,6,,.625,,https://stats.ncaa.org/teams/179475,https://stats.ncaa.org/people/5339
2002-03,Ed Stephenson,D-I,America East,4,8,0,.333,,https://stats.ncaa.org/teams/179270,https://stats.ncaa.org/people/5339
2001-02,Ed Stephenson,D-I,America East,1,8,0,.111,,https://stats.ncaa.org/teams/179067,https://stats.ncaa.org/people/5339
