Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tyler Low,D-III,Little East,13,5,0,.722,,https://stats.ncaa.org/teams/571636,https://stats.ncaa.org/people/38720
2022-23,Tyler Low,D-III,Little East,12,7,0,.632,,https://stats.ncaa.org/teams/547127,https://stats.ncaa.org/people/38720
2021-22,Tyler Low,D-III,Little East,17,3,0,.850,,https://stats.ncaa.org/teams/530190,https://stats.ncaa.org/people/38720
2020-21,Tyler Low,D-III,Little East,9,1,0,.900,,https://stats.ncaa.org/teams/507980,https://stats.ncaa.org/people/38720
2019-20,Tyler Low,D-III,Little East,4,0,0,1.000,,https://stats.ncaa.org/teams/493995,https://stats.ncaa.org/people/38720
2018-19,Tyler Low,D-III,Little East,5,14,0,.263,,https://stats.ncaa.org/teams/473539,https://stats.ncaa.org/people/38720
2017-18,Tyler Low,D-III,Little East,8,9,,.471,,https://stats.ncaa.org/teams/423812,https://stats.ncaa.org/people/38720
2016-17,Tyler Low,D-III,Little East,9,8,0,.529,,https://stats.ncaa.org/teams/110723,https://stats.ncaa.org/people/38720
2015-16,Tyler Low,D-III,Little East,12,6,0,.667,,https://stats.ncaa.org/teams/24142,https://stats.ncaa.org/people/38720
2014-15,Tyler Low,D-III,Little East,5,10,0,.333,,https://stats.ncaa.org/teams/106133,https://stats.ncaa.org/people/38720
2013-14,Tyler Low,D-III,Little East,8,10,0,.444,,https://stats.ncaa.org/teams/103697,https://stats.ncaa.org/people/38720
2012-13,Tyler Low,D-III,Little East,6,12,0,.333,,https://stats.ncaa.org/teams/35347,https://stats.ncaa.org/people/38720
2011-12,Tyler Low,D-III,Little East,3,13,0,.188,,https://stats.ncaa.org/teams/56878,https://stats.ncaa.org/people/38720
2010-11,Tyler Low,D-III,Little East,5,11,0,.313,,https://stats.ncaa.org/teams/29551,https://stats.ncaa.org/people/38720
2009-10,Rick Peterson,D-III,Little East,4,11,0,.267,,https://stats.ncaa.org/teams/53388,https://stats.ncaa.org/people/36461
2008-09,Rick Peterson,D-III,Little East,1,12,0,.077,,https://stats.ncaa.org/teams/95513,https://stats.ncaa.org/people/36461
2007-08,Matt Rowley,D-III,Little East,4,11,0,.267,,https://stats.ncaa.org/teams/407969,https://stats.ncaa.org/people/32998
2006-07,Myles Berry,D-III,Little East,7,7,0,.500,,https://stats.ncaa.org/teams/178905,https://stats.ncaa.org/people/7149
2005-06,Myles Berry,D-III,Little East,9,6,0,.600,,https://stats.ncaa.org/teams/222299,https://stats.ncaa.org/people/7149
2004-05,Myles Berry,D-III,Little East,11,7,0,.611,,https://stats.ncaa.org/teams/222082,https://stats.ncaa.org/people/7149
2003-04,Myles Berry,D-III,-,6,8,,.429,,https://stats.ncaa.org/teams/179547,https://stats.ncaa.org/people/7149
2002-03,Myles Berry,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/179341,https://stats.ncaa.org/people/7149
2001-02,Myles Berry,D-III,Little East,8,6,0,.571,,https://stats.ncaa.org/teams/179141,https://stats.ncaa.org/people/7149
2000-01,Myles Berry,D-III,-,12,5,,.706,,https://stats.ncaa.org/teams/141184,https://stats.ncaa.org/people/7149
1999-00,Myles Berry,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/141004,https://stats.ncaa.org/people/7149
1998-99,Myles Berry,D-III,-,8,6,,.571,,https://stats.ncaa.org/teams/221901,https://stats.ncaa.org/people/7149
1997-98,Myles Berry,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/221736,https://stats.ncaa.org/people/7149
1996-97,Myles Berry,D-III,-,9,5,,.643,,https://stats.ncaa.org/teams/370983,https://stats.ncaa.org/people/7149
1995-96,Myles Berry,D-III,-,12,1,,.923,,https://stats.ncaa.org/teams/336777,https://stats.ncaa.org/people/7149
1994-95,Myles Berry,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/221587,https://stats.ncaa.org/people/7149
1993-94,Myles Berry,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/221446,https://stats.ncaa.org/people/7149
1992-93,Myles Berry,D-III,-,11,3,,.786,,https://stats.ncaa.org/teams/221307,https://stats.ncaa.org/people/7149
1991-92,Myles Berry,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/299980,https://stats.ncaa.org/people/7149
1990-91,Myles Berry,D-III,-,2,10,,.167,,https://stats.ncaa.org/teams/407809,https://stats.ncaa.org/people/7149
1989-90,Myles Berry,D-III,-,2,10,,.167,,https://stats.ncaa.org/teams/178749,https://stats.ncaa.org/people/7149
1988-89,Myles Berry,D-III,-,2,10,,.167,,https://stats.ncaa.org/teams/140862,https://stats.ncaa.org/people/7149
1987-88,Myles Berry,D-III,-,1,11,,.083,,https://stats.ncaa.org/teams/370852,https://stats.ncaa.org/people/7149
1986-87,Shawn Sullivan,D-III,-,1,13,,.071,,https://stats.ncaa.org/teams/370737,https://stats.ncaa.org/people/36467
1985-86,Mike Ryan,D-III,-,0,13,,.000,,https://stats.ncaa.org/teams/370625,https://stats.ncaa.org/people/20976
1984-85,Chris Harvey,D-III,-,5,8,,.385,,https://stats.ncaa.org/teams/336655,https://stats.ncaa.org/people/36466
1983-84,Chris Harvey,D-III,-,2,8,,.200,,https://stats.ncaa.org/teams/336548,https://stats.ncaa.org/people/36466
1982-83,Chris Harvey,D-III,-,3,9,,.250,,https://stats.ncaa.org/teams/140752,https://stats.ncaa.org/people/36466
1981-82,Ron Cervasio,D-III,-,10,3,,.769,Inaugural Season,https://stats.ncaa.org/teams/370521,https://stats.ncaa.org/people/8353
