Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Zach Cameron,D-III,Michigan Intercol. Ath. Assn.,1,11,0,.083,,https://stats.ncaa.org/teams/571704,https://stats.ncaa.org/people/2845057
2022-23,Casey Hogan,D-III,Michigan Intercol. Ath. Assn.,2,11,0,.154,,https://stats.ncaa.org/teams/547196,https://stats.ncaa.org/people/2820273
2021-22,Adam Nycz,D-III,Michigan Intercol. Ath. Assn.,5,10,0,.333,,https://stats.ncaa.org/teams/530350,https://stats.ncaa.org/people/2421269
2020-21,Adam Nycz,D-III,Michigan Intercol. Ath. Assn.,5,10,0,.333,,https://stats.ncaa.org/teams/508143,https://stats.ncaa.org/people/2421269
2019-20,Adam Nycz,D-III,Michigan Intercol. Ath. Assn.,2,3,0,.400,,https://stats.ncaa.org/teams/494157,https://stats.ncaa.org/people/2421269
2018-19,Michael Kinney,D-III,Michigan Intercol. Ath. Assn.,8,10,0,.444,,https://stats.ncaa.org/teams/473461,https://stats.ncaa.org/people/44000
2017-18,Michael Kinney,D-III,Michigan Intercol. Ath. Assn.,7,11,,.389,,https://stats.ncaa.org/teams/423733,https://stats.ncaa.org/people/44000
2016-17,Michael Kinney,D-III,Michigan Intercol. Ath. Assn.,12,6,0,.667,,https://stats.ncaa.org/teams/110644,https://stats.ncaa.org/people/44000
2015-16,Michael Kinney,D-III,Michigan Intercol. Ath. Assn.,13,5,0,.722,,https://stats.ncaa.org/teams/24063,https://stats.ncaa.org/people/44000
2014-15,Michael Kinney,D-III,Michigan Intercol. Ath. Assn.,11,6,0,.647,,https://stats.ncaa.org/teams/106056,https://stats.ncaa.org/people/44000
2013-14,Jason Levesque,D-III,Michigan Intercol. Ath. Assn.,6,11,0,.353,,https://stats.ncaa.org/teams/103623,https://stats.ncaa.org/people/39950
2012-13,Jason Levesque,D-III,Michigan Intercol. Ath. Assn.,3,12,0,.200,,https://stats.ncaa.org/teams/35277,https://stats.ncaa.org/people/39950
2011-12,Jason Levesque,D-III,Division III Independents,0,14,0,.000,Inaugural Varsity Season,https://stats.ncaa.org/teams/56818,https://stats.ncaa.org/people/39950
