Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Don LaSala,D-III,Empire 8,5,9,0,.357,,https://stats.ncaa.org/teams/571754,https://stats.ncaa.org/people/40219
2022-23,Don LaSala,D-III,Empire 8,6,6,0,.500,,https://stats.ncaa.org/teams/547246,https://stats.ncaa.org/people/40219
2021-22,Don LaSala,D-III,Empire 8,6,6,0,.500,,https://stats.ncaa.org/teams/530401,https://stats.ncaa.org/people/40219
2020-21,Don LaSala,D-III,Empire 8,0,0,0,.000,,https://stats.ncaa.org/teams/508194,https://stats.ncaa.org/people/40219
2019-20,Don LaSala,D-III,Empire 8,0,2,0,.000,,https://stats.ncaa.org/teams/494209,https://stats.ncaa.org/people/40219
2018-19,Don LaSala,D-III,Empire 8,10,5,0,.667,,https://stats.ncaa.org/teams/473513,https://stats.ncaa.org/people/40219
2017-18,Don LaSala,D-III,Empire 8,9,5,,.643,,https://stats.ncaa.org/teams/423785,https://stats.ncaa.org/people/40219
2016-17,Don LaSala,D-III,Empire 8,8,7,0,.533,,https://stats.ncaa.org/teams/110696,https://stats.ncaa.org/people/40219
2015-16,Don LaSala,D-III,Empire 8,4,10,0,.286,,https://stats.ncaa.org/teams/24116,https://stats.ncaa.org/people/40219
2014-15,Don LaSala,D-III,Empire 8,3,10,0,.231,,https://stats.ncaa.org/teams/106108,https://stats.ncaa.org/people/40219
2013-14,Bill Bjorness,D-III,Empire 8,3,11,0,.214,,https://stats.ncaa.org/teams/103672,https://stats.ncaa.org/people/4469
2012-13,Bill Bjorness,D-III,Empire 8,6,8,0,.429,,https://stats.ncaa.org/teams/35324,https://stats.ncaa.org/people/4469
2011-12,Bill Bjorness,D-III,Empire 8,7,8,0,.467,,https://stats.ncaa.org/teams/56858,https://stats.ncaa.org/people/4469
2010-11,Bill Bjorness,D-III,Empire 8,10,9,0,.526,,https://stats.ncaa.org/teams/29530,https://stats.ncaa.org/people/4469
2009-10,Bill Bjorness,D-III,Empire 8,6,8,0,.429,,https://stats.ncaa.org/teams/53367,https://stats.ncaa.org/people/4469
2008-09,Bill Bjorness,D-III,Empire 8,6,8,0,.429,,https://stats.ncaa.org/teams/95494,https://stats.ncaa.org/people/4469
2007-08,Bill Bjorness,D-III,Empire 8,5,8,0,.385,,https://stats.ncaa.org/teams/407936,https://stats.ncaa.org/people/4469
