Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Alex Smith,D-II,NE10,9,5,0,.643,,https://stats.ncaa.org/teams/571516,https://stats.ncaa.org/people/1974070
2022-23,Alex Smith,D-II,NE10,6,7,0,.462,,https://stats.ncaa.org/teams/547009,https://stats.ncaa.org/people/1974070
2021-22,Alex Smith,D-II,NE10,3,12,0,.200,,https://stats.ncaa.org/teams/530161,https://stats.ncaa.org/people/1974070
2020-21,Alex Smith,D-II,NE10,3,8,0,.273,,https://stats.ncaa.org/teams/507953,https://stats.ncaa.org/people/1974070
2019-20,Alex Smith,D-II,NE10,1,2,0,.333,,https://stats.ncaa.org/teams/493928,https://stats.ncaa.org/people/1974070
2018-19,Alex Smith,D-II,NE10,4,11,0,.267,,https://stats.ncaa.org/teams/473319,https://stats.ncaa.org/people/1974070
2017-18,Alex Smith,D-II,NE10,4,10,,.286,,https://stats.ncaa.org/teams/423596,https://stats.ncaa.org/people/1974070
2016-17,Pat Ivory,D-II,NE10,2,10,0,.167,,https://stats.ncaa.org/teams/110598,https://stats.ncaa.org/people/42526
2015-16,Pat Ivory,D-II,NE10,5,9,0,.357,,https://stats.ncaa.org/teams/24017,https://stats.ncaa.org/people/42526
2014-15,Pat Ivory,D-II,NE10,7,7,0,.500,,https://stats.ncaa.org/teams/106013,https://stats.ncaa.org/people/42526
2013-14,Pat Ivory,D-II,NE10,4,10,0,.286,,https://stats.ncaa.org/teams/103582,https://stats.ncaa.org/people/42526
2012-13,Pat Ivory,D-II,NE10,11,5,0,.688,,https://stats.ncaa.org/teams/35242,https://stats.ncaa.org/people/42526
2011-12,Brian Kingsbury,D-II,NE10,11,5,0,.688,,https://stats.ncaa.org/teams/56789,https://stats.ncaa.org/people/38314
2010-11,Paul Schimoler,D-II,NE10,10,6,0,.625,,https://stats.ncaa.org/teams/29466,https://stats.ncaa.org/people/24790
2009-10,Paul Schimoler,D-II,NE10,6,7,0,.462,,https://stats.ncaa.org/teams/53313,https://stats.ncaa.org/people/24790
2008-09,Paul Schimoler,D-II,NE10,7,7,0,.500,,https://stats.ncaa.org/teams/95444,https://stats.ncaa.org/people/24790
2007-08,Paul Schimoler,D-II,NE10,8,7,0,.533,,https://stats.ncaa.org/teams/408022,https://stats.ncaa.org/people/24790
2006-07,Paul Schimoler,D-II,NE10,9,7,0,.563,,https://stats.ncaa.org/teams/178956,https://stats.ncaa.org/people/24790
2005-06,Paul Schimoler,D-II,NE10,9,6,0,.600,,https://stats.ncaa.org/teams/222350,https://stats.ncaa.org/people/24790
2004-05,Paul Schimoler,D-II,NE10,8,6,0,.571,,https://stats.ncaa.org/teams/222132,https://stats.ncaa.org/people/24790
2003-04,Paul Schimoler,D-II,-,4,10,0,.286,,https://stats.ncaa.org/teams/179595,https://stats.ncaa.org/people/24790
2002-03,Michael Schaefer,D-II,NE10,9,5,0,.643,,https://stats.ncaa.org/teams/179387,https://stats.ncaa.org/people/24789
2001-02,Tom West,D-II,NE10,10,5,0,.667,,https://stats.ncaa.org/teams/179185,https://stats.ncaa.org/people/8145
2000-01,John Hayden,D-II,-,7,8,0,.467,,https://stats.ncaa.org/teams/141224,https://stats.ncaa.org/people/9523
1999-00,John Hayden,D-II,-,6,8,0,.429,,https://stats.ncaa.org/teams/141044,https://stats.ncaa.org/people/9523
1998-99,John Hayden,D-II,-,6,8,0,.429,,https://stats.ncaa.org/teams/221940,https://stats.ncaa.org/people/9523
1997-98,John Hayden,D-II,-,6,9,0,.400,,https://stats.ncaa.org/teams/221775,https://stats.ncaa.org/people/9523
1996-97,Chris Sawyer,D-II,-,8,6,0,.571,,https://stats.ncaa.org/teams/371020,https://stats.ncaa.org/people/9524
1995-96,Chris Sawyer,D-II,-,7,5,0,.583,,https://stats.ncaa.org/teams/336811,https://stats.ncaa.org/people/9524
1994-95,Kyle Hopkins,D-II,-,6,5,0,.545,,https://stats.ncaa.org/teams/221622,https://stats.ncaa.org/people/9525
1993-94,Kyle Hopkins,D-II,-,5,7,0,.417,,https://stats.ncaa.org/teams/221482,https://stats.ncaa.org/people/9525
1992-93,Jim Barry,D-II,-,5,5,0,.500,,https://stats.ncaa.org/teams/221342,https://stats.ncaa.org/people/9526
1991-92,Jim Barry,D-II,-,7,4,0,.636,,https://stats.ncaa.org/teams/300013,https://stats.ncaa.org/people/9526
1990-91,John Castle,D-II,-,5,6,0,.455,,https://stats.ncaa.org/teams/407841,https://stats.ncaa.org/people/9527
1989-90,Lou DiMasi,D-II,-,2,9,0,.182,,https://stats.ncaa.org/teams/178779,https://stats.ncaa.org/people/9528
1988-89,Mike McColgan,D-II,-,6,5,0,.545,,https://stats.ncaa.org/teams/140891,https://stats.ncaa.org/people/9529
1987-88,Mike McColgan,D-II,-,7,5,0,.583,,https://stats.ncaa.org/teams/370880,https://stats.ncaa.org/people/9529
1986-87,Jeff Culkin,D-II,-,9,2,0,.818,,https://stats.ncaa.org/teams/370764,https://stats.ncaa.org/people/9530
1985-86,Jeff Culkin,D-II,-,7,3,0,.700,,https://stats.ncaa.org/teams/370653,https://stats.ncaa.org/people/9530
1984-85,Jeff Culkin,D-II,-,7,4,0,.636,,https://stats.ncaa.org/teams/336682,https://stats.ncaa.org/people/9530
1983-84,Jeff Culkin,D-II,-,4,6,0,.400,,https://stats.ncaa.org/teams/336573,https://stats.ncaa.org/people/9530
1982-83,Jeff Culkin,D-II,-,3,7,0,.300,,https://stats.ncaa.org/teams/140777,https://stats.ncaa.org/people/9530
