Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mason Poli,D-I,MAAC,9,6,0,.600,,https://stats.ncaa.org/teams/571426,https://stats.ncaa.org/people/2122998
2022-23,Mason Poli,D-I,MAAC,7,7,0,.500,,https://stats.ncaa.org/teams/546918,https://stats.ncaa.org/people/2122998
2021-22,Mason Poli,D-I,MAAC,2,11,0,.154,,https://stats.ncaa.org/teams/530070,https://stats.ncaa.org/people/2122998
2020-21,Mason Poli,D-I,MAAC,4,3,0,.571,,https://stats.ncaa.org/teams/507863,https://stats.ncaa.org/people/2122998
2019-20,Mason Poli,D-I,MAAC,0,6,0,.000,,https://stats.ncaa.org/teams/493882,https://stats.ncaa.org/people/2122998
2018-19,Mason Poli,D-I,MAAC,9,7,0,.563,,https://stats.ncaa.org/teams/473274,https://stats.ncaa.org/people/2122998
2017-18,Eric Fekete,D-I,MAAC,9,6,,.600,,https://stats.ncaa.org/teams/423550,https://stats.ncaa.org/people/5391
2016-17,Eric Fekete,D-I,MAAC,2,9,0,.182,,https://stats.ncaa.org/teams/110552,https://stats.ncaa.org/people/5391
2015-16,Eric Fekete,D-I,MAAC,12,4,0,.750,,https://stats.ncaa.org/teams/23972,https://stats.ncaa.org/people/5391
2014-15,Eric Fekete,D-I,MAAC,7,8,0,.467,,https://stats.ncaa.org/teams/105971,https://stats.ncaa.org/people/5391
2013-14,Eric Fekete,D-I,MAAC,6,8,0,.429,,https://stats.ncaa.org/teams/103540,https://stats.ncaa.org/people/5391
2012-13,Eric Fekete,D-I,NEC,6,8,0,.429,,https://stats.ncaa.org/teams/35202,https://stats.ncaa.org/people/5391
2011-12,Eric Fekete,D-I,NEC,3,11,0,.214,,https://stats.ncaa.org/teams/56750,https://stats.ncaa.org/people/5391
2010-11,Eric Fekete,D-I,NEC,7,7,0,.500,,https://stats.ncaa.org/teams/29425,https://stats.ncaa.org/people/5391
2009-10,Eric Fekete,D-I,ECAC,8,6,0,.571,,https://stats.ncaa.org/teams/53272,https://stats.ncaa.org/people/5391
2008-09,Eric Fekete,D-I,GWLL,4,9,0,.308,,https://stats.ncaa.org/teams/95404,https://stats.ncaa.org/people/5391
2007-08,Eric Fekete,D-I,GWLL,8,5,0,.615,,https://stats.ncaa.org/teams/408003,https://stats.ncaa.org/people/5391
2006-07,Eric Fekete,D-I,GWLL,6,7,0,.462,,https://stats.ncaa.org/teams/178939,https://stats.ncaa.org/people/5391
2005-06,Eric Fekete,D-I,GWLL,7,6,0,.538,,https://stats.ncaa.org/teams/222333,https://stats.ncaa.org/people/5391
2004-05,Eric Fekete,D-I,America East,2,11,0,.154,,https://stats.ncaa.org/teams/222116,https://stats.ncaa.org/people/5391
2003-04,Eric Fekete,D-I,-,2,11,0,.154,,https://stats.ncaa.org/teams/179581,https://stats.ncaa.org/people/5391
2002-03,Eric Fekete,D-I,America East,3,10,0,.231,,https://stats.ncaa.org/teams/179373,https://stats.ncaa.org/people/5391
2001-02,Eric Fekete,D-I,America East,6,7,0,.462,,https://stats.ncaa.org/teams/179171,https://stats.ncaa.org/people/5391
2000-01,Tim Price,D-I,-,14,2,0,.875,,https://stats.ncaa.org/teams/141213,https://stats.ncaa.org/people/9266
1999-00,Tim Price,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/141033,https://stats.ncaa.org/people/9266
1998-99,Tim Price,D-I,-,8,7,0,.533,,https://stats.ncaa.org/teams/221929,https://stats.ncaa.org/people/9266
1997-98,Tim Price,D-II,-,5,9,0,.357,,https://stats.ncaa.org/teams/221764,https://stats.ncaa.org/people/9266
1996-97,Anthony LoRicco,D-II,-,5,8,0,.385,,https://stats.ncaa.org/teams/371010,https://stats.ncaa.org/people/9267
1995-96,Anthony LoRicco,D-II,-,9,6,0,.600,,https://stats.ncaa.org/teams/336802,https://stats.ncaa.org/people/9267
1994-95,Anthony LoRicco,D-II,-,7,6,0,.538,,https://stats.ncaa.org/teams/221612,https://stats.ncaa.org/people/9267
1993-94,Kevin Tuska,D-II,-,2,9,0,.182,,https://stats.ncaa.org/teams/221471,https://stats.ncaa.org/people/9268
1992-93,Randy Aitken,D-II,-,4,6,0,.400,,https://stats.ncaa.org/teams/221331,https://stats.ncaa.org/people/9269
1991-92,Randy Aitken,D-II,-,2,9,0,.182,,https://stats.ncaa.org/teams/300003,https://stats.ncaa.org/people/9269
1990-91,Randy Aitken,D-II,-,2,7,0,.222,,https://stats.ncaa.org/teams/407832,https://stats.ncaa.org/people/9269
