Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Ed Stephenson,D-III,Little East,3,14,0,.176,,https://stats.ncaa.org/teams/571722,https://stats.ncaa.org/people/5339
2022-23,Bo McDougall,D-III,Little East,4,13,0,.235,,https://stats.ncaa.org/teams/547214,https://stats.ncaa.org/people/39408
2021-22,Bo McDougall,D-III,Little East,2,14,0,.125,,https://stats.ncaa.org/teams/530368,https://stats.ncaa.org/people/39408
2020-21,Bo McDougall,D-III,Little East,0,12,0,.000,,https://stats.ncaa.org/teams/508161,https://stats.ncaa.org/people/39408
2019-20,Bo McDougall,D-III,Little East,0,4,0,.000,,https://stats.ncaa.org/teams/494175,https://stats.ncaa.org/people/39408
2018-19,Bo McDougall,D-III,Little East,5,12,0,.294,,https://stats.ncaa.org/teams/473479,https://stats.ncaa.org/people/39408
2017-18,Bo McDougall,D-III,North Atlantic,10,8,,.556,,https://stats.ncaa.org/teams/423751,https://stats.ncaa.org/people/39408
2016-17,Bo McDougall,D-III,North Atlantic,10,9,0,.526,,https://stats.ncaa.org/teams/110662,https://stats.ncaa.org/people/39408
2015-16,Bo McDougall,D-III,North Atlantic,11,7,0,.611,,https://stats.ncaa.org/teams/24081,https://stats.ncaa.org/people/39408
2014-15,Bo McDougall,D-III,North Atlantic,13,6,0,.684,,https://stats.ncaa.org/teams/106074,https://stats.ncaa.org/people/39408
2013-14,Bo McDougall,D-III,North Atlantic,12,6,0,.667,,https://stats.ncaa.org/teams/103640,https://stats.ncaa.org/people/39408
2012-13,Bo McDougall,D-III,North Atlantic,15,4,0,.789,,https://stats.ncaa.org/teams/35293,https://stats.ncaa.org/people/39408
2011-12,Bo McDougall,D-III,North Atlantic,11,9,0,.550,,https://stats.ncaa.org/teams/56830,https://stats.ncaa.org/people/39408
2010-11,Brian Kingsbury,D-III,North Atlantic,12,7,0,.632,,https://stats.ncaa.org/teams/29503,https://stats.ncaa.org/people/38314
2009-10,David Wiezalis,D-III,North Atlantic,13,6,0,.684,,https://stats.ncaa.org/teams/53343,https://stats.ncaa.org/people/26579
2008-09,David Wiezalis,D-III,North Atlantic,11,7,0,.611,,https://stats.ncaa.org/teams/95470,https://stats.ncaa.org/people/26579
2007-08,David Wiezalis,D-III,North Atlantic,13,7,0,.650,,https://stats.ncaa.org/teams/407901,https://stats.ncaa.org/people/26579
2006-07,David Wiezalis,D-III,North Atlantic,10,5,0,.667,,https://stats.ncaa.org/teams/178838,https://stats.ncaa.org/people/26579
2005-06,David Wiezalis,D-III,North Atlantic,10,5,0,.667,,https://stats.ncaa.org/teams/222234,https://stats.ncaa.org/people/26579
2004-05,David Wiezalis,D-III,North Atlantic,9,6,0,.600,,https://stats.ncaa.org/teams/222017,https://stats.ncaa.org/people/26579
2003-04,Dan Seaman,D-III,-,4,10,,.286,,https://stats.ncaa.org/teams/179484,https://stats.ncaa.org/people/26580
2002-03,Dan Seaman,D-III,-,5,4,0,.556,,https://stats.ncaa.org/teams/179279,https://stats.ncaa.org/people/26580
2001-02,,D-III,-,0,12,0,.000,,https://stats.ncaa.org/teams/179077,
1997-98,,D-III,-,,,,,,https://stats.ncaa.org/teams/421011,
