Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,John Haus,D-III,MAC Freedom,7,10,0,.412,,https://stats.ncaa.org/teams/571626,https://stats.ncaa.org/people/9326
2022-23,John Haus,D-III,MAC Commonwealth,8,9,0,.471,,https://stats.ncaa.org/teams/547117,https://stats.ncaa.org/people/9326
2021-22,John Haus,D-III,MAC Commonwealth,8,9,0,.471,,https://stats.ncaa.org/teams/530180,https://stats.ncaa.org/people/9326
2020-21,John Haus,D-III,MAC Commonwealth,5,8,0,.385,,https://stats.ncaa.org/teams/507970,https://stats.ncaa.org/people/9326
2019-20,John Haus,D-III,MAC Commonwealth,2,4,0,.333,,https://stats.ncaa.org/teams/493985,https://stats.ncaa.org/people/9326
2018-19,John Haus,D-III,MAC Commonwealth,7,10,0,.412,,https://stats.ncaa.org/teams/473529,https://stats.ncaa.org/people/9326
2017-18,John Haus,D-III,MAC Commonwealth,9,8,,.529,,https://stats.ncaa.org/teams/423801,https://stats.ncaa.org/people/9326
2016-17,John Haus,D-III,MAC Commonwealth,9,8,0,.529,,https://stats.ncaa.org/teams/110712,https://stats.ncaa.org/people/9326
2015-16,John Haus,D-III,MAC Commonwealth,11,8,0,.579,,https://stats.ncaa.org/teams/24131,https://stats.ncaa.org/people/9326
2014-15,John Haus,D-III,MAC Commonwealth,8,9,0,.471,,https://stats.ncaa.org/teams/106122,https://stats.ncaa.org/people/9326
2013-14,John Haus,D-III,MAC Commonwealth,7,8,0,.467,,https://stats.ncaa.org/teams/103686,https://stats.ncaa.org/people/9326
2012-13,John Haus,D-III,MAC Commonwealth,12,7,0,.632,,https://stats.ncaa.org/teams/35336,https://stats.ncaa.org/people/9326
2011-12,John Haus,D-III,Middle Atlantic,9,6,0,.600,,https://stats.ncaa.org/teams/56867,https://stats.ncaa.org/people/9326
2010-11,John Haus,D-III,Middle Atlantic,6,10,0,.375,,https://stats.ncaa.org/teams/29539,https://stats.ncaa.org/people/9326
2009-10,John Haus,D-III,Middle Atlantic,2,13,0,.133,,https://stats.ncaa.org/teams/53376,https://stats.ncaa.org/people/9326
