Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jim DeCarlo,D-II,CACC,11,4,0,.733,,https://stats.ncaa.org/teams/571493,https://stats.ncaa.org/people/2760852
2022-23,Jim DeCarlo,D-II,CACC,11,4,0,.733,,https://stats.ncaa.org/teams/546985,https://stats.ncaa.org/people/2760852
2021-22,Mike Terranova,D-II,CACC,11,6,0,.647,,https://stats.ncaa.org/teams/530121,https://stats.ncaa.org/people/2001932
2020-21,Mike Terranova,D-II,CACC,10,2,0,.833,,https://stats.ncaa.org/teams/507912,https://stats.ncaa.org/people/2001932
2019-20,Mike Terranova,D-II,CACC,5,1,0,.833,,https://stats.ncaa.org/teams/493958,https://stats.ncaa.org/people/2001932
2018-19,Mike Terranova,D-II,CACC,11,5,0,.688,,https://stats.ncaa.org/teams/473349,https://stats.ncaa.org/people/2001932
2017-18,Mike Terranova,D-II,CACC,7,10,,.412,,https://stats.ncaa.org/teams/423626,https://stats.ncaa.org/people/2001932
2016-17,Brian Dougherty,D-II,ECC,8,5,0,.615,,https://stats.ncaa.org/teams/110628,https://stats.ncaa.org/people/38711
2015-16,Brian Dougherty,D-II,ECC,6,7,0,.462,,https://stats.ncaa.org/teams/24047,https://stats.ncaa.org/people/38711
2014-15,Brian Dougherty,D-II,ECC,6,7,0,.462,,https://stats.ncaa.org/teams/106041,https://stats.ncaa.org/people/38711
2013-14,Brian Dougherty,D-II,ECC,7,6,0,.538,,https://stats.ncaa.org/teams/103607,https://stats.ncaa.org/people/38711
2012-13,Brian Dougherty,D-II,ECC,7,6,0,.538,,https://stats.ncaa.org/teams/35263,https://stats.ncaa.org/people/38711
2011-12,Brian Dougherty,D-II,ECC,8,6,0,.571,,https://stats.ncaa.org/teams/56808,https://stats.ncaa.org/people/38711
2010-11,Brian Dougherty,D-II,ECC,7,7,0,.500,,https://stats.ncaa.org/teams/29485,https://stats.ncaa.org/people/38711
2009-10,Richard Carrington,D-II,ECC,4,11,0,.267,Inaugural Varsity Season,https://stats.ncaa.org/teams/53328,https://stats.ncaa.org/people/37650
2007-08,,,-,,,,,,https://stats.ncaa.org/teams/465478,
