Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Andrew Hauk,D-III,MAC Freedom,9,9,0,.500,,https://stats.ncaa.org/teams/571675,https://stats.ncaa.org/people/2424129
2022-23,Andrew Hauk,D-III,MAC Freedom,10,9,0,.526,,https://stats.ncaa.org/teams/547166,https://stats.ncaa.org/people/2424129
2021-22,Jim Ricardo,D-III,MAC Freedom,12,6,0,.667,,https://stats.ncaa.org/teams/530318,https://stats.ncaa.org/people/24856
2020-21,Jim Ricardo,D-III,MAC Freedom,10,4,0,.714,,https://stats.ncaa.org/teams/508110,https://stats.ncaa.org/people/24856
2019-20,Jim Ricardo,D-III,MAC Freedom,3,1,0,.750,,https://stats.ncaa.org/teams/494124,https://stats.ncaa.org/people/24856
2018-19,Jim Ricardo,D-III,MAC Freedom,9,7,0,.563,,https://stats.ncaa.org/teams/473427,https://stats.ncaa.org/people/24856
2017-18,Jim Ricardo,D-III,MAC Freedom,14,2,,.875,,https://stats.ncaa.org/teams/423699,https://stats.ncaa.org/people/24856
2016-17,Jim Ricardo,D-III,MAC Freedom,13,4,0,.765,,https://stats.ncaa.org/teams/110847,https://stats.ncaa.org/people/24856
2015-16,Jim Ricardo,D-III,MAC Freedom,10,7,0,.588,,https://stats.ncaa.org/teams/24262,https://stats.ncaa.org/people/24856
2014-15,Jim Ricardo,D-III,MAC Freedom,10,8,0,.556,,https://stats.ncaa.org/teams/106248,https://stats.ncaa.org/people/24856
2013-14,Jim Ricardo,D-III,MAC Freedom,7,8,0,.467,,https://stats.ncaa.org/teams/103810,https://stats.ncaa.org/people/24856
2012-13,Jim Ricardo,D-III,MAC Freedom,10,7,0,.588,,https://stats.ncaa.org/teams/35457,https://stats.ncaa.org/people/24856
2011-12,Jim Ricardo,D-III,Middle Atlantic,11,5,0,.688,,https://stats.ncaa.org/teams/56983,https://stats.ncaa.org/people/24856
2010-11,Jim Ricardo,D-III,Middle Atlantic,7,9,0,.438,,https://stats.ncaa.org/teams/29657,https://stats.ncaa.org/people/24856
2009-10,Jim Ricardo,D-III,Middle Atlantic,4,12,0,.250,,https://stats.ncaa.org/teams/53485,https://stats.ncaa.org/people/24856
2008-09,Jim Ricardo,D-III,Middle Atlantic,3,12,0,.200,,https://stats.ncaa.org/teams/95605,https://stats.ncaa.org/people/24856
2007-08,Jim Ricardo,D-III,CSAC,3,10,0,.231,,https://stats.ncaa.org/teams/408105,https://stats.ncaa.org/people/24856
2006-07,Jim Ricardo,D-III,CSAC,6,7,0,.462,,https://stats.ncaa.org/teams/179034,https://stats.ncaa.org/people/24856
2005-06,Jim Ricardo,D-III,CSAC,6,10,0,.375,,https://stats.ncaa.org/teams/222426,https://stats.ncaa.org/people/24856
2004-05,Jim Ricardo,D-III,CSAC,6,9,0,.400,,https://stats.ncaa.org/teams/222206,https://stats.ncaa.org/people/24856
2003-04,Jim Ricardo,D-III,-,6,9,0,.400,,https://stats.ncaa.org/teams/179667,https://stats.ncaa.org/people/24856
2002-03,Jim Ricardo,D-III,-,5,9,0,.357,,https://stats.ncaa.org/teams/179457,https://stats.ncaa.org/people/24856
2001-02,Bryan Valladares,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/179253,https://stats.ncaa.org/people/4712
2000-01,Bryan Valladares,D-III,-,0,9,0,.000,,https://stats.ncaa.org/teams/141283,https://stats.ncaa.org/people/4712
