Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Andrew Stimmel,D-I,Big East,4,10,0,.286,,https://stats.ncaa.org/teams/571410,https://stats.ncaa.org/people/2296372
2022-23,Andrew Stimmel,D-I,Big East,6,8,0,.429,,https://stats.ncaa.org/teams/546902,https://stats.ncaa.org/people/2296372
2021-22,Andrew Stimmel,D-I,Big East,4,11,0,.267,,https://stats.ncaa.org/teams/530054,https://stats.ncaa.org/people/2296372
2020-21,Andrew Stimmel,D-I,Big East,4,8,0,.333,,https://stats.ncaa.org/teams/507847,https://stats.ncaa.org/people/2296372
2019-20,Andrew Stimmel,D-I,Big East,3,4,0,.429,,https://stats.ncaa.org/teams/493866,https://stats.ncaa.org/people/2296372
2018-19,Joe Amplo,D-I,Big East,6,8,0,.429,,https://stats.ncaa.org/teams/473258,https://stats.ncaa.org/people/41485
2017-18,Joe Amplo,D-I,Big East,6,8,,.429,,https://stats.ncaa.org/teams/423534,https://stats.ncaa.org/people/41485
2016-17,Joe Amplo,D-I,Big East,8,8,0,.500,,https://stats.ncaa.org/teams/110536,https://stats.ncaa.org/people/41485
2015-16,Joe Amplo,D-I,Big East,11,5,0,.688,,https://stats.ncaa.org/teams/23956,https://stats.ncaa.org/people/41485
2014-15,Joe Amplo,D-I,Big East,10,6,0,.625,,https://stats.ncaa.org/teams/105955,https://stats.ncaa.org/people/41485
2013-14,Joe Amplo,D-I,Big East,6,10,0,.375,,https://stats.ncaa.org/teams/103525,https://stats.ncaa.org/people/41485
2012-13,Joe Amplo,D-I,-,5,8,0,.385,Inaugural Varsity Season,https://stats.ncaa.org/teams/35188,https://stats.ncaa.org/people/41485
