Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Robb Chambers,D-III,MAC Commonwealth,4,12,0,.250,,https://stats.ncaa.org/teams/571574,https://stats.ncaa.org/people/2824726
2022-23,Robb Chambers,D-III,MAC Commonwealth,9,9,0,.500,,https://stats.ncaa.org/teams/547064,https://stats.ncaa.org/people/2824726
2021-22,Jamie Lockard,D-III,MAC Commonwealth,8,9,0,.471,,https://stats.ncaa.org/teams/530273,https://stats.ncaa.org/people/31738
2020-21,Jamie Lockard,D-III,MAC Commonwealth,9,5,0,.643,,https://stats.ncaa.org/teams/508064,https://stats.ncaa.org/people/31738
2019-20,Jamie Lockard,D-III,MAC Commonwealth,4,1,0,.800,,https://stats.ncaa.org/teams/494081,https://stats.ncaa.org/people/31738
2018-19,Jamie Lockard,D-III,MAC Commonwealth,7,11,0,.389,,https://stats.ncaa.org/teams/473382,https://stats.ncaa.org/people/31738
2017-18,Jamie Lockard,D-III,MAC Commonwealth,7,11,,.389,,https://stats.ncaa.org/teams/423652,https://stats.ncaa.org/people/31738
2016-17,Jamie Lockard,D-III,MAC Commonwealth,9,8,0,.529,,https://stats.ncaa.org/teams/110800,https://stats.ncaa.org/people/31738
2015-16,Brendan Dawson,D-III,MAC Commonwealth,7,8,0,.467,,https://stats.ncaa.org/teams/24217,https://stats.ncaa.org/people/38405
2014-15,Brendan Dawson,D-III,MAC Commonwealth,7,10,0,.412,,https://stats.ncaa.org/teams/106206,https://stats.ncaa.org/people/38405
2013-14,Brendan Dawson,D-III,MAC Commonwealth,9,6,0,.600,,https://stats.ncaa.org/teams/103767,https://stats.ncaa.org/people/38405
2012-13,Brendan Dawson,D-III,MAC Commonwealth,11,6,0,.647,,https://stats.ncaa.org/teams/35416,https://stats.ncaa.org/people/38405
2011-12,Brendan Dawson,D-III,Middle Atlantic,9,8,0,.529,,https://stats.ncaa.org/teams/56945,https://stats.ncaa.org/people/38405
2010-11,Jamie Lockard,D-III,Middle Atlantic,15,3,0,.833,,https://stats.ncaa.org/teams/29621,https://stats.ncaa.org/people/31738
2009-10,Jamie Lockard,D-III,Middle Atlantic,10,9,0,.526,,https://stats.ncaa.org/teams/53456,https://stats.ncaa.org/people/31738
2008-09,Jamie Lockard,D-III,Middle Atlantic,10,9,0,.526,,https://stats.ncaa.org/teams/95579,https://stats.ncaa.org/people/31738
2007-08,Jamie Lockard,D-III,Middle Atlantic,10,8,0,.556,,https://stats.ncaa.org/teams/408069,https://stats.ncaa.org/people/31738
2006-07,Jamie Lockard,D-III,Middle Atlantic,13,6,0,.684,,https://stats.ncaa.org/teams/179000,https://stats.ncaa.org/people/31738
2005-06,Jamie Steele,D-III,Middle Atlantic,13,5,0,.722,,https://stats.ncaa.org/teams/222394,https://stats.ncaa.org/people/5758
2004-05,Jamie Steele,D-III,Middle Atlantic,11,5,0,.688,,https://stats.ncaa.org/teams/222176,https://stats.ncaa.org/people/5758
2003-04,Jamie Steele,D-III,Middle Atlantic,10,5,,.667,,https://stats.ncaa.org/teams/179640,https://stats.ncaa.org/people/5758
2002-03,Jamie Steele,D-III,Middle Atlantic,12,4,0,.750,,https://stats.ncaa.org/teams/179430,https://stats.ncaa.org/people/5758
2001-02,Jamie Steele,D-III,Middle Atlantic,12,4,0,.750,,https://stats.ncaa.org/teams/179228,https://stats.ncaa.org/people/5758
2000-01,Jamie Steele,D-III,-,7,8,0,.467,,https://stats.ncaa.org/teams/141263,https://stats.ncaa.org/people/5758
1999-00,Chris Wakely,D-III,-,10,5,0,.667,,https://stats.ncaa.org/teams/141082,https://stats.ncaa.org/people/4871
1998-99,Chris Wakely,D-III,-,13,3,0,.813,,https://stats.ncaa.org/teams/221975,https://stats.ncaa.org/people/4871
1997-98,Chris Wakely,D-III,-,13,3,0,.813,,https://stats.ncaa.org/teams/221810,https://stats.ncaa.org/people/4871
1996-97,Chris Wakely,D-III,-,11,4,0,.733,,https://stats.ncaa.org/teams/371054,https://stats.ncaa.org/people/4871
1995-96,Chris Wakely,D-III,-,9,6,0,.600,,https://stats.ncaa.org/teams/336844,https://stats.ncaa.org/people/4871
1994-95,Chris Wakely,D-III,-,6,8,0,.429,,https://stats.ncaa.org/teams/221655,https://stats.ncaa.org/people/4871
1993-94,Dan McGrane,D-III,-,4,7,0,.364,,https://stats.ncaa.org/teams/221515,https://stats.ncaa.org/people/9089
1992-93,Jim DeRose,D-III,-,2,7,0,.222,,https://stats.ncaa.org/teams/221375,https://stats.ncaa.org/people/5969
1991-92,Jim DeRose,D-III,-,4,9,0,.308,,https://stats.ncaa.org/teams/300044,https://stats.ncaa.org/people/5969
1990-91,Jim DeRose,D-III,-,1,12,0,.077,,https://stats.ncaa.org/teams/407872,https://stats.ncaa.org/people/5969
1989-90,Jim DeRose,D-III,-,1,13,0,.071,,https://stats.ncaa.org/teams/178809,https://stats.ncaa.org/people/5969
1988-89,Jim DeRose,D-III,-,3,11,0,.214,,https://stats.ncaa.org/teams/140919,https://stats.ncaa.org/people/5969
1987-88,Bruce Reid,D-III,-,2,9,0,.182,,https://stats.ncaa.org/teams/370907,https://stats.ncaa.org/people/9090
1986-87,Don Stow,D-III,-,1,10,0,.091,,https://stats.ncaa.org/teams/370790,https://stats.ncaa.org/people/9091
1985-86,Don Stow,D-III,-,3,7,0,.300,,https://stats.ncaa.org/teams/370677,https://stats.ncaa.org/people/9091
1984-85,Don Stow,D-III,-,1,9,0,.100,,https://stats.ncaa.org/teams/336706,https://stats.ncaa.org/people/9091
1983-84,Don Stow,D-III,-,5,5,0,.500,,https://stats.ncaa.org/teams/336597,https://stats.ncaa.org/people/9091
1982-83,Don Stow,D-III,-,3,8,0,.273,,https://stats.ncaa.org/teams/140801,https://stats.ncaa.org/people/9091
1981-82,Ed Dinski,D-III,-,2,9,0,.182,,https://stats.ncaa.org/teams/370566,https://stats.ncaa.org/people/9092
1980-81,Ed Dinski,D-III,-,6,5,0,.545,,https://stats.ncaa.org/teams/221237,https://stats.ncaa.org/people/9092
1979-80,Ed Dinski,D-III,-,7,4,0,.636,,https://stats.ncaa.org/teams/407745,https://stats.ncaa.org/people/9092
1978-79,Ed Dinski,D-III,-,3,7,0,.300,,https://stats.ncaa.org/teams/257457,https://stats.ncaa.org/people/9092
1977-78,Ed Dinski,D-III,-,7,3,0,.700,,https://stats.ncaa.org/teams/336492,https://stats.ncaa.org/people/9092
1976-77,Ed Dinski,D-III,-,7,4,0,.636,,https://stats.ncaa.org/teams/178688,https://stats.ncaa.org/people/9092
1975-76,Ed Dinski,D-III,-,4,6,0,.400,,https://stats.ncaa.org/teams/370468,https://stats.ncaa.org/people/9092
1974-75,Ed Dinski,D-III,-,4,6,0,.400,,https://stats.ncaa.org/teams/407652,https://stats.ncaa.org/people/9092
1973-74,Ed Dinski,D-III,-,1,8,0,.111,,https://stats.ncaa.org/teams/257368,https://stats.ncaa.org/people/9092
1972-73,Peter Boggs,D-II,-,1,6,0,.143,,https://stats.ncaa.org/teams/221141,https://stats.ncaa.org/people/9093
1971-72,George Burke,D-II,-,0,7,0,.000,,https://stats.ncaa.org/teams/370380,https://stats.ncaa.org/people/9094
