Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Rocky Delfino,D-II,ECC,10,6,0,.625,,https://stats.ncaa.org/teams/571496,https://stats.ncaa.org/people/44963
2022-23,Rocky Delfino,D-II,ECC,9,5,0,.643,,https://stats.ncaa.org/teams/546989,https://stats.ncaa.org/people/44963
2021-22,Rocky Delfino,D-II,ECC,10,5,0,.667,,https://stats.ncaa.org/teams/530125,https://stats.ncaa.org/people/44963
2020-21,Rocky Delfino,D-II,ECC,7,5,0,.583,,https://stats.ncaa.org/teams/507917,https://stats.ncaa.org/people/44963
2019-20,Rocky Delfino,D-II,ECC,4,3,0,.571,,https://stats.ncaa.org/teams/493963,https://stats.ncaa.org/people/44963
2018-19,Rocky Delfino,D-II,ECC,7,8,0,.467,,https://stats.ncaa.org/teams/473354,https://stats.ncaa.org/people/44963
2017-18,Rocky Delfino,D-II,ECC,6,10,,.375,,https://stats.ncaa.org/teams/423632,https://stats.ncaa.org/people/44963
2016-17,Rocky Delfino,D-II,ECC,4,12,0,.250,,https://stats.ncaa.org/teams/110634,https://stats.ncaa.org/people/44963
2015-16,Rocky Delfino,D-II,ECC,3,13,0,.188,,https://stats.ncaa.org/teams/24053,https://stats.ncaa.org/people/44963
2014-15,Rocky Delfino,D-II,ECC,4,11,0,.267,First year as an NCAA Division II member,https://stats.ncaa.org/teams/106047,https://stats.ncaa.org/people/44963
2013-14,Rocky Delfino,,-,6,9,0,.400,,https://stats.ncaa.org/teams/103614,https://stats.ncaa.org/people/44963
2012-13,Rocky Delfino,,-,5,12,0,.294,,https://stats.ncaa.org/teams/35269,https://stats.ncaa.org/people/44963
2011-12,Rocky Delfino,,-,5,7,0,.417,,https://stats.ncaa.org/teams/179054,https://stats.ncaa.org/people/44963
