Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Steve Gartelman,D-II,ECC,13,4,0,.765,,https://stats.ncaa.org/teams/571507,https://stats.ncaa.org/people/44347
2022-23,Steve Gartelman,D-II,ECC,13,5,0,.722,First season as active DII member.,https://stats.ncaa.org/teams/547000,https://stats.ncaa.org/people/44347
2021-22,Steve Gartelman,D-II,ECC,11,8,0,.579,NCAA Division II Reclassifying Member (active 2022-23),https://stats.ncaa.org/teams/530136,https://stats.ncaa.org/people/44347
2020-21,Steve Gartelman,D-II,ECC,6,2,0,.750,NCAA Division II Reclassifying Member (active 2022-23),https://stats.ncaa.org/teams/507928,https://stats.ncaa.org/people/44347
2019-20,Steve Gartelman,D-II,ECC,5,0,0,1.000,NCAA Division II Reclassifying Member (active 2022-23),https://stats.ncaa.org/teams/494203,https://stats.ncaa.org/people/44347
2018-19,Tommy Pearce,D-III,C2C,12,8,0,.600,,https://stats.ncaa.org/teams/473507,https://stats.ncaa.org/people/38404
2017-18,Tommy Pearce,D-III,C2C,10,9,,.526,,https://stats.ncaa.org/teams/423779,https://stats.ncaa.org/people/38404
2016-17,Tommy Pearce,D-III,C2C,9,7,0,.563,,https://stats.ncaa.org/teams/110690,https://stats.ncaa.org/people/38404
2015-16,Tommy Pearce,D-III,C2C,15,4,0,.789,,https://stats.ncaa.org/teams/24110,https://stats.ncaa.org/people/38404
2014-15,Tommy Pearce,D-III,C2C,16,3,0,.842,,https://stats.ncaa.org/teams/106102,https://stats.ncaa.org/people/38404
2013-14,Tommy Pearce,D-III,C2C,14,6,0,.700,,https://stats.ncaa.org/teams/103666,https://stats.ncaa.org/people/38404
2012-13,Tommy Pearce,D-III,C2C,13,7,0,.650,,https://stats.ncaa.org/teams/35318,https://stats.ncaa.org/people/38404
2011-12,Tommy Pearce,D-III,C2C,2,15,0,.118,,https://stats.ncaa.org/teams/56852,https://stats.ncaa.org/people/38404
2010-11,Tommy Pearce,D-III,C2C,6,11,0,.353,First Varsity Season since 1978,https://stats.ncaa.org/teams/29524,https://stats.ncaa.org/people/38404
1977-78,,D-III,-,,,,,,https://stats.ncaa.org/teams/336429,
1976-77,,D-III,-,,,,,,https://stats.ncaa.org/teams/178626,
1975-76,,D-III,-,,,,,,https://stats.ncaa.org/teams/370405,
1974-75,,D-III,-,,,,,,https://stats.ncaa.org/teams/407591,
1973-74,,D-III,-,,,,,First Year of DIII,https://stats.ncaa.org/teams/257310,
1972-73,,,-,,,,,,https://stats.ncaa.org/teams/221086,
1971-72,,,-,,,,,,https://stats.ncaa.org/teams/370327,
1970-71,,,-,,,,,,https://stats.ncaa.org/teams/336353,
1969-70,,,-,,,,,,https://stats.ncaa.org/teams/178552,
