Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Andrew Whitley,D-I,ASUN,9,8,0,.529,,https://stats.ncaa.org/teams/571378,https://stats.ncaa.org/people/2332099
2022-23,Andrew Whitley,D-I,ASUN,11,6,0,.647,,https://stats.ncaa.org/teams/546870,https://stats.ncaa.org/people/2332099
2021-22,Andrew Whitley,D-I,ASUN,4,13,0,.235,,https://stats.ncaa.org/teams/530022,https://stats.ncaa.org/people/2332099
2020-21,Andrew Whitley,D-I,SoCon,5,10,0,.333,,https://stats.ncaa.org/teams/507814,https://stats.ncaa.org/people/2332099
2019-20,Andrew Whitley,D-I,SoCon,2,6,0,.250,,https://stats.ncaa.org/teams/493833,https://stats.ncaa.org/people/2332099
2018-19,Jim Mitchell,D-I,SoCon,3,10,0,.231,,https://stats.ncaa.org/teams/473225,https://stats.ncaa.org/people/2110551
2017-18,Jay Sothoron,D-I,SoCon,4,9,,.308,,https://stats.ncaa.org/teams/423501,https://stats.ncaa.org/people/36472
2016-17,Kevin Burns,D-I,SoCon,4,9,0,.308,,https://stats.ncaa.org/teams/110503,https://stats.ncaa.org/people/39803
2015-16,Kevin Burns,D-I,SoCon,6,9,0,.400,,https://stats.ncaa.org/teams/23925,https://stats.ncaa.org/people/39803
2014-15,Kevin Burns,D-I,SoCon,4,8,0,.333,,https://stats.ncaa.org/teams/105924,https://stats.ncaa.org/people/39803
2013-14,Kevin Burns,D-I,ECAC,7,5,0,.583,,https://stats.ncaa.org/teams/103495,https://stats.ncaa.org/people/39803
2012-13,Kevin Burns,D-I,ECAC,7,7,0,.500,,https://stats.ncaa.org/teams/35160,https://stats.ncaa.org/people/39803
2011-12,Kevin Burns,D-I,ECAC,4,8,0,.333,,https://stats.ncaa.org/teams/56709,https://stats.ncaa.org/people/39803
2010-11,Bart Sullivan,D-I,ECAC,4,11,0,.267,,https://stats.ncaa.org/teams/29385,https://stats.ncaa.org/people/38309
2009-10,Jack McGetrick,D-I,ECAC,9,6,0,.600,,https://stats.ncaa.org/teams/53233,https://stats.ncaa.org/people/5720
2008-09,Jack McGetrick,D-I,GWLL,6,8,0,.429,,https://stats.ncaa.org/teams/95363,https://stats.ncaa.org/people/5720
2007-08,Jack McGetrick,D-I,GWLL,7,7,0,.500,,https://stats.ncaa.org/teams/407891,https://stats.ncaa.org/people/5720
2006-07,Jack McGetrick,D-I,GWLL,3,10,0,.231,,https://stats.ncaa.org/teams/178827,https://stats.ncaa.org/people/5720
2005-06,Jack McGetrick,D-I,-,7,8,0,.467,,https://stats.ncaa.org/teams/222223,https://stats.ncaa.org/people/5720
2004-05,Jack McGetrick,D-II,-,13,2,0,.867,Inaugural Varsity Season,https://stats.ncaa.org/teams/222006,https://stats.ncaa.org/people/5720
