Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jake Acevedo,D-III,CCIW,6,10,0,.375,,https://stats.ncaa.org/teams/571720,https://stats.ncaa.org/people/2631666
2022-23,Jake Acevedo,D-III,CCIW,3,14,0,.176,,https://stats.ncaa.org/teams/547212,https://stats.ncaa.org/people/2631666
2021-22,Jake Acevedo,D-III,CCIW,1,10,0,.091,,https://stats.ncaa.org/teams/530366,https://stats.ncaa.org/people/2631666
2020-21,Zack Olsen,D-III,CCIW,0,6,0,.000,,https://stats.ncaa.org/teams/508159,https://stats.ncaa.org/people/2320625
2019-20,Zack Olsen,D-III,CCIW,1,4,0,.200,,https://stats.ncaa.org/teams/494173,https://stats.ncaa.org/people/2320625
2018-19,Brian Nowak,D-III,CCIW,0,15,0,.000,,https://stats.ncaa.org/teams/473477,https://stats.ncaa.org/people/46247
2017-18,Brian Nowak,D-III,CCIW,2,12,,.143,,https://stats.ncaa.org/teams/423749,https://stats.ncaa.org/people/46247
2016-17,Brian Nowak,D-III,CCIW,4,12,0,.250,,https://stats.ncaa.org/teams/110660,https://stats.ncaa.org/people/46247
2015-16,Chris Sherman,D-III,CCIW,0,6,0,.000,,https://stats.ncaa.org/teams/24079,https://stats.ncaa.org/people/44332
2014-15,Chris Sherman,D-III,CCIW,0,6,0,.000,,https://stats.ncaa.org/teams/106072,https://stats.ncaa.org/people/44332
