Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mike Wilus,D-III,Little East,15,4,0,.789,,https://stats.ncaa.org/teams/571660,https://stats.ncaa.org/people/2354118
2022-23,Mike Wilus,D-III,Little East,14,4,0,.778,,https://stats.ncaa.org/teams/547151,https://stats.ncaa.org/people/2354118
2021-22,Mike Wilus,D-III,Little East,6,11,0,.353,,https://stats.ncaa.org/teams/530214,https://stats.ncaa.org/people/2354118
2020-21,Mike Wilus,D-III,Little East,4,5,0,.444,,https://stats.ncaa.org/teams/508004,https://stats.ncaa.org/people/2354118
2019-20,Mike Wilus,D-III,Little East,1,2,0,.333,,https://stats.ncaa.org/teams/494020,https://stats.ncaa.org/people/2354118
2018-19,Gordon Webb,D-III,Little East,8,8,0,.500,,https://stats.ncaa.org/teams/473564,https://stats.ncaa.org/people/36465
2017-18,Gordon Webb,D-III,Little East,8,10,,.444,,https://stats.ncaa.org/teams/423838,https://stats.ncaa.org/people/36465
2016-17,Gordon Webb,D-III,Little East,9,8,0,.529,,https://stats.ncaa.org/teams/110749,https://stats.ncaa.org/people/36465
2015-16,Gordon Webb,D-III,Little East,6,10,0,.375,,https://stats.ncaa.org/teams/24166,https://stats.ncaa.org/people/36465
2014-15,Gordon Webb,D-III,Little East,12,4,0,.750,,https://stats.ncaa.org/teams/106155,https://stats.ncaa.org/people/36465
2013-14,Gordon Webb,D-III,Little East,9,6,0,.600,,https://stats.ncaa.org/teams/103718,https://stats.ncaa.org/people/36465
2012-13,Gordon Webb,D-III,Little East,9,5,0,.643,,https://stats.ncaa.org/teams/35367,https://stats.ncaa.org/people/36465
2011-12,Gordon Webb,D-III,Little East,10,6,0,.625,,https://stats.ncaa.org/teams/56896,https://stats.ncaa.org/people/36465
2010-11,Gordon Webb,D-III,Little East,7,8,0,.467,,https://stats.ncaa.org/teams/29572,https://stats.ncaa.org/people/36465
2009-10,Gordon Webb,D-III,Little East,8,8,0,.500,,https://stats.ncaa.org/teams/53408,https://stats.ncaa.org/people/36465
2008-09,Gordon Webb,D-III,Little East,7,9,0,.438,,https://stats.ncaa.org/teams/95532,https://stats.ncaa.org/people/36465
2007-08,Andrew Brauch,D-III,Little East,12,7,0,.632,,https://stats.ncaa.org/teams/407999,https://stats.ncaa.org/people/24823
2006-07,Andrew Brauch,D-III,Little East,11,6,0,.647,,https://stats.ncaa.org/teams/178935,https://stats.ncaa.org/people/24823
2005-06,Andrew Brauch,D-III,Little East,8,9,0,.471,,https://stats.ncaa.org/teams/222329,https://stats.ncaa.org/people/24823
2004-05,Andrew Brauch,D-III,Little East,9,8,0,.529,,https://stats.ncaa.org/teams/222112,https://stats.ncaa.org/people/24823
2003-04,Andrew Brauch,D-III,-,6,7,0,.462,,https://stats.ncaa.org/teams/179577,https://stats.ncaa.org/people/24823
2002-03,John Pynchon,D-III,Little East,5,10,0,.333,,https://stats.ncaa.org/teams/179369,https://stats.ncaa.org/people/24824
2001-02,Chuck Little,D-III,Little East,4,10,0,.286,,https://stats.ncaa.org/teams/179167,https://stats.ncaa.org/people/4901
2000-01,Nate Ostis,D-III,-,7,8,0,.467,,https://stats.ncaa.org/teams/141209,https://stats.ncaa.org/people/9319
1999-00,Nate Ostis,D-III,-,10,6,0,.625,,https://stats.ncaa.org/teams/141029,https://stats.ncaa.org/people/9319
1998-99,Bob Ewell,D-III,-,7,8,0,.467,,https://stats.ncaa.org/teams/221925,https://stats.ncaa.org/people/9320
