Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Seth Tierney,D-I,CAA,6,9,0,.400,,https://stats.ncaa.org/teams/571400,https://stats.ncaa.org/people/30975
2022-23,Seth Tierney,D-I,CAA,5,9,0,.357,,https://stats.ncaa.org/teams/546892,https://stats.ncaa.org/people/30975
2021-22,Seth Tierney,D-I,CAA,6,9,0,.400,,https://stats.ncaa.org/teams/530044,https://stats.ncaa.org/people/30975
2020-21,Seth Tierney,D-I,CAA,8,6,0,.571,,https://stats.ncaa.org/teams/507837,https://stats.ncaa.org/people/30975
2019-20,Seth Tierney,D-I,CAA,4,3,0,.571,,https://stats.ncaa.org/teams/493856,https://stats.ncaa.org/people/30975
2018-19,Seth Tierney,D-I,CAA,5,9,0,.357,,https://stats.ncaa.org/teams/473248,https://stats.ncaa.org/people/30975
2017-18,Seth Tierney,D-I,CAA,6,8,,.429,,https://stats.ncaa.org/teams/423524,https://stats.ncaa.org/people/30975
2016-17,Seth Tierney,D-I,CAA,11,3,0,.786,,https://stats.ncaa.org/teams/110526,https://stats.ncaa.org/people/30975
2015-16,Seth Tierney,D-I,CAA,9,6,0,.600,,https://stats.ncaa.org/teams/23946,https://stats.ncaa.org/people/30975
2014-15,Seth Tierney,D-I,CAA,5,9,0,.357,,https://stats.ncaa.org/teams/105945,https://stats.ncaa.org/people/30975
2013-14,Seth Tierney,D-I,CAA,11,5,0,.688,,https://stats.ncaa.org/teams/103516,https://stats.ncaa.org/people/30975
2012-13,Seth Tierney,D-I,CAA,7,7,0,.500,,https://stats.ncaa.org/teams/35179,https://stats.ncaa.org/people/30975
2011-12,Seth Tierney,D-I,CAA,6,8,0,.429,,https://stats.ncaa.org/teams/56728,https://stats.ncaa.org/people/30975
2010-11,Seth Tierney,D-I,CAA,13,3,0,.813,,https://stats.ncaa.org/teams/29404,https://stats.ncaa.org/people/30975
2009-10,Seth Tierney,D-I,CAA,9,5,0,.643,,https://stats.ncaa.org/teams/53252,https://stats.ncaa.org/people/30975
2008-09,Seth Tierney,D-I,CAA,11,4,0,.733,,https://stats.ncaa.org/teams/95384,https://stats.ncaa.org/people/30975
2007-08,Seth Tierney,D-I,CAA,10,6,0,.625,,https://stats.ncaa.org/teams/407940,https://stats.ncaa.org/people/30975
2006-07,Seth Tierney,D-I,CAA,6,8,0,.429,,https://stats.ncaa.org/teams/178877,https://stats.ncaa.org/people/30975
2005-06,John Danowski,D-I,CAA,17,2,0,.895,,https://stats.ncaa.org/teams/222272,https://stats.ncaa.org/people/6142
2004-05,John Danowski,D-I,CAA,8,8,0,.500,,https://stats.ncaa.org/teams/222055,https://stats.ncaa.org/people/6142
2003-04,John Danowski,D-I,-,4,10,0,.286,,https://stats.ncaa.org/teams/179520,https://stats.ncaa.org/people/6142
2002-03,John Danowski,D-I,CAA,11,6,0,.647,,https://stats.ncaa.org/teams/179315,https://stats.ncaa.org/people/6142
2001-02,John Danowski,D-I,CAA,11,3,0,.786,,https://stats.ncaa.org/teams/179114,https://stats.ncaa.org/people/6142
2000-01,John Danowski,D-I,-,10,7,0,.588,,https://stats.ncaa.org/teams/141160,https://stats.ncaa.org/people/6142
1999-00,John Danowski,D-I,-,11,5,0,.688,,https://stats.ncaa.org/teams/140980,https://stats.ncaa.org/people/6142
1998-99,John Danowski,D-I,-,13,3,0,.813,,https://stats.ncaa.org/teams/221877,https://stats.ncaa.org/people/6142
1997-98,John Danowski,D-I,-,10,4,0,.714,,https://stats.ncaa.org/teams/221713,https://stats.ncaa.org/people/6142
1996-97,John Danowski,D-I,-,9,6,0,.600,,https://stats.ncaa.org/teams/370962,https://stats.ncaa.org/people/6142
1995-96,John Danowski,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/336757,https://stats.ncaa.org/people/6142
1994-95,John Danowski,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/221567,https://stats.ncaa.org/people/6142
1993-94,John Danowski,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/221425,https://stats.ncaa.org/people/6142
1992-93,John Danowski,D-I,-,10,6,0,.625,,https://stats.ncaa.org/teams/221286,https://stats.ncaa.org/people/6142
1991-92,John Danowski,D-I,-,4,9,0,.308,,https://stats.ncaa.org/teams/299960,https://stats.ncaa.org/people/6142
1990-91,John Danowski,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/407790,https://stats.ncaa.org/people/6142
1989-90,John Danowski,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/178730,https://stats.ncaa.org/people/6142
1988-89,John Danowski,D-I,-,11,4,0,.733,,https://stats.ncaa.org/teams/140843,https://stats.ncaa.org/people/6142
