Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Bobby Benson,D-I,Big East,7,8,0,.467,,https://stats.ncaa.org/teams/571425,https://stats.ncaa.org/people/2820335
2022-23,Bobby Benson,D-I,Big East,6,9,0,.400,,https://stats.ncaa.org/teams/546917,https://stats.ncaa.org/people/2820335
2021-22,Chris Gabrielli,D-I,Big East,6,8,0,.429,,https://stats.ncaa.org/teams/530069,https://stats.ncaa.org/people/42524
2020-21,Chris Gabrielli,D-I,Big East,4,9,0,.308,,https://stats.ncaa.org/teams/507862,https://stats.ncaa.org/people/42524
2019-20,Chris Gabrielli,D-I,Big East,5,1,0,.833,,https://stats.ncaa.org/teams/493881,https://stats.ncaa.org/people/42524
2018-19,Chris Gabrielli,D-I,Big East,7,9,0,.438,,https://stats.ncaa.org/teams/473273,https://stats.ncaa.org/people/42524
2017-18,Chris Gabrielli,D-I,Big East,5,10,,.333,,https://stats.ncaa.org/teams/423549,https://stats.ncaa.org/people/42524
2016-17,Chris Gabrielli,D-I,Big East,10,7,0,.588,,https://stats.ncaa.org/teams/110551,https://stats.ncaa.org/people/42524
2015-16,Chris Gabrielli,D-I,Big East,7,9,0,.438,,https://stats.ncaa.org/teams/23971,https://stats.ncaa.org/people/42524
2014-15,Chris Gabrielli,D-I,Big East,5,9,0,.357,,https://stats.ncaa.org/teams/105970,https://stats.ncaa.org/people/42524
2013-14,Chris Gabrielli,D-I,Big East,4,11,0,.267,,https://stats.ncaa.org/teams/103539,https://stats.ncaa.org/people/42524
2012-13,Chris Gabrielli,D-I,AAC,8,8,0,.500,,https://stats.ncaa.org/teams/35201,https://stats.ncaa.org/people/42524
2011-12,Chris Burdick,D-I,AAC,2,12,0,.143,,https://stats.ncaa.org/teams/56749,https://stats.ncaa.org/people/4818
2010-11,Chris Burdick,D-I,AAC,3,12,0,.200,,https://stats.ncaa.org/teams/29424,https://stats.ncaa.org/people/4818
2009-10,Chris Burdick,D-I,AAC,0,14,0,.000,,https://stats.ncaa.org/teams/53271,https://stats.ncaa.org/people/4818
2008-09,Chris Burdick,D-I,MAAC,6,10,0,.375,,https://stats.ncaa.org/teams/95403,https://stats.ncaa.org/people/4818
2007-08,Chris Burdick,D-I,MAAC,7,8,0,.467,,https://stats.ncaa.org/teams/408002,https://stats.ncaa.org/people/4818
2006-07,Chris Burdick,D-I,MAAC,7,10,0,.412,,https://stats.ncaa.org/teams/178938,https://stats.ncaa.org/people/4818
2005-06,Chris Burdick,D-I,MAAC,10,7,0,.588,,https://stats.ncaa.org/teams/222332,https://stats.ncaa.org/people/4818
2004-05,Chris Burdick,D-I,MAAC,8,8,0,.500,,https://stats.ncaa.org/teams/222115,https://stats.ncaa.org/people/4818
2003-04,Chris Burdick,D-I,-,9,8,0,.529,,https://stats.ncaa.org/teams/179580,https://stats.ncaa.org/people/4818
2002-03,Chris Burdick,D-I,MAAC,7,9,0,.438,,https://stats.ncaa.org/teams/179372,https://stats.ncaa.org/people/4818
2001-02,Chris Burdick,D-I,MAAC,9,7,0,.563,,https://stats.ncaa.org/teams/179170,https://stats.ncaa.org/people/4818
2000-01,Chris Burdick,D-I,-,7,9,0,.438,,https://stats.ncaa.org/teams/141212,https://stats.ncaa.org/people/4818
