Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Zach Iannucci,D-III,CCIW,13,3,0,.813,,https://stats.ncaa.org/teams/571760,https://stats.ncaa.org/people/42567
2022-23,Zach Iannucci,D-III,CCIW,15,4,0,.789,,https://stats.ncaa.org/teams/547252,https://stats.ncaa.org/people/42567
2021-22,Zach Iannucci,D-III,CCIW,11,5,0,.688,,https://stats.ncaa.org/teams/530407,https://stats.ncaa.org/people/42567
2020-21,Zach Iannucci,D-III,CCIW,15,2,0,.882,,https://stats.ncaa.org/teams/508200,https://stats.ncaa.org/people/42567
2019-20,Zach Iannucci,D-III,CCIW,5,2,0,.714,,https://stats.ncaa.org/teams/494215,https://stats.ncaa.org/people/42567
2018-19,Zach Iannucci,D-III,CCIW,16,2,0,.889,,https://stats.ncaa.org/teams/473519,https://stats.ncaa.org/people/42567
2017-18,Zach Iannucci,D-III,CCIW,16,4,,.800,,https://stats.ncaa.org/teams/423791,https://stats.ncaa.org/people/42567
2016-17,Zach Iannucci,D-III,CCIW,16,4,0,.800,,https://stats.ncaa.org/teams/110702,https://stats.ncaa.org/people/42567
2015-16,Zach Iannucci,D-III,CCIW,12,5,0,.706,,https://stats.ncaa.org/teams/24121,https://stats.ncaa.org/people/42567
2014-15,Zach Iannucci,D-III,CCIW,11,7,0,.611,,https://stats.ncaa.org/teams/106113,https://stats.ncaa.org/people/42567
2013-14,Zach Iannucci,D-III,-,8,6,0,.571,Inaugural varsity season,https://stats.ncaa.org/teams/103677,https://stats.ncaa.org/people/42567
