Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Erich Skelly,D-III,MAC Commonwealth,6,11,0,.353,,https://stats.ncaa.org/teams/571701,https://stats.ncaa.org/people/2760851
2022-23,Erich Skelly,D-III,MAC Commonwealth,3,14,0,.176,,https://stats.ncaa.org/teams/547193,https://stats.ncaa.org/people/2760851
2021-22,James Malone,D-III,MAC Commonwealth,5,11,0,.313,,https://stats.ncaa.org/teams/530347,https://stats.ncaa.org/people/46018
2020-21,James Malone,D-III,MAC Commonwealth,2,9,0,.182,,https://stats.ncaa.org/teams/508140,https://stats.ncaa.org/people/46018
2019-20,James Malone,D-III,MAC Commonwealth,3,3,0,.500,,https://stats.ncaa.org/teams/494154,https://stats.ncaa.org/people/46018
2018-19,James Malone,D-III,MAC Commonwealth,1,13,0,.071,,https://stats.ncaa.org/teams/473458,https://stats.ncaa.org/people/46018
2017-18,James Malone,D-III,MAC Commonwealth,5,10,,.333,,https://stats.ncaa.org/teams/423730,https://stats.ncaa.org/people/46018
2016-17,James Malone,D-III,MAC Commonwealth,9,7,0,.563,,https://stats.ncaa.org/teams/110641,https://stats.ncaa.org/people/46018
2015-16,Jamie Lockard,D-III,MAC Commonwealth,7,10,0,.412,,https://stats.ncaa.org/teams/24060,https://stats.ncaa.org/people/31738
2014-15,Jake Plunket,D-III,MAC Commonwealth,13,4,0,.765,,https://stats.ncaa.org/teams/106053,https://stats.ncaa.org/people/39949
2013-14,Jake Plunket,D-III,MAC Commonwealth,13,6,0,.684,,https://stats.ncaa.org/teams/103620,https://stats.ncaa.org/people/39949
2012-13,Jake Plunket,D-III,MAC Commonwealth,15,4,0,.789,,https://stats.ncaa.org/teams/35274,https://stats.ncaa.org/people/39949
2011-12,Jake Plunket,D-III,Middle Atlantic,16,3,0,.842,Inaugural Varsity Season,https://stats.ncaa.org/teams/56815,https://stats.ncaa.org/people/39949
