Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jeff Cohen,D-III,NEWMAC,5,10,0,.333,,https://stats.ncaa.org/teams/571726,https://stats.ncaa.org/people/37604
2022-23,Jeff Cohen,D-III,NEWMAC,5,10,0,.333,,https://stats.ncaa.org/teams/547218,https://stats.ncaa.org/people/37604
2021-22,Jeff Cohen,D-III,NEWMAC,3,11,0,.214,,https://stats.ncaa.org/teams/530372,https://stats.ncaa.org/people/37604
2020-21,Jeff Cohen,D-III,NEWMAC,2,2,0,.500,Did not meet minimum number of contests played to be included in national statistical rankings,https://stats.ncaa.org/teams/508165,https://stats.ncaa.org/people/37604
2019-20,Jeff Cohen,D-III,NEWMAC,0,5,0,.000,,https://stats.ncaa.org/teams/494179,https://stats.ncaa.org/people/37604
2018-19,Jeff Cohen,D-III,NEWMAC,11,8,0,.579,,https://stats.ncaa.org/teams/473483,https://stats.ncaa.org/people/37604
2017-18,Jeff Cohen,D-III,NEWMAC,8,7,,.533,,https://stats.ncaa.org/teams/423755,https://stats.ncaa.org/people/37604
2016-17,Jeff Cohen,D-III,NEWMAC Lacrosse,13,5,0,.722,,https://stats.ncaa.org/teams/110666,https://stats.ncaa.org/people/37604
2015-16,Jeff Cohen,D-III,NEWMAC Lacrosse,9,5,0,.643,,https://stats.ncaa.org/teams/24086,https://stats.ncaa.org/people/37604
2014-15,Jeff Cohen,D-III,NEWMAC Lacrosse,8,7,0,.533,,https://stats.ncaa.org/teams/106079,https://stats.ncaa.org/people/37604
2013-14,Jeff Cohen,D-III,NEWMAC Lacrosse,8,7,0,.533,,https://stats.ncaa.org/teams/103645,https://stats.ncaa.org/people/37604
2012-13,Jeff Cohen,D-III,NEWMAC Lacrosse,7,7,0,.500,,https://stats.ncaa.org/teams/35298,https://stats.ncaa.org/people/37604
2011-12,Jeff Cohen,D-III,NEWMAC Lacrosse,6,8,0,.429,,https://stats.ncaa.org/teams/56834,https://stats.ncaa.org/people/37604
2010-11,Jeff Cohen,D-III,NEWMAC Lacrosse,6,8,0,.429,,https://stats.ncaa.org/teams/29507,https://stats.ncaa.org/people/37604
2009-10,Jeff Cohen,D-III,NEWMAC Lacrosse,6,8,0,.429,,https://stats.ncaa.org/teams/53346,https://stats.ncaa.org/people/37604
2008-09,Evan Davis,D-III,NEWMAC Lacrosse,2,13,0,.133,,https://stats.ncaa.org/teams/95473,https://stats.ncaa.org/people/26583
2007-08,Evan Davis,D-III,NEWMAC Lacrosse,4,11,0,.267,,https://stats.ncaa.org/teams/407904,https://stats.ncaa.org/people/26583
2006-07,Evan Davis,D-III,NEWMAC Lacrosse,6,8,0,.429,,https://stats.ncaa.org/teams/178841,https://stats.ncaa.org/people/26583
2005-06,Evan Davis,D-III,NEWMAC Lacrosse,7,8,0,.467,,https://stats.ncaa.org/teams/222236,https://stats.ncaa.org/people/26583
2004-05,Evan Davis,D-III,NEWMAC Lacrosse,4,11,0,.267,,https://stats.ncaa.org/teams/222019,https://stats.ncaa.org/people/26583
2003-04,Evan Davis,D-III,NEWMAC Lacrosse,4,9,,.308,,https://stats.ncaa.org/teams/179486,https://stats.ncaa.org/people/26583
2002-03,Evan Davis,D-III,NEWMAC Lacrosse,1,7,0,.125,,https://stats.ncaa.org/teams/179281,https://stats.ncaa.org/people/26583
2001-02,David Ashworth,D-III,NEWMAC Lacrosse,0,11,0,.000,,https://stats.ncaa.org/teams/179079,https://stats.ncaa.org/people/5079
2000-01,David Ashworth,D-III,-,3,7,,.300,,https://stats.ncaa.org/teams/141126,https://stats.ncaa.org/people/5079
1999-00,Ed Charlton,D-III,-,4,8,,.333,,https://stats.ncaa.org/teams/140946,https://stats.ncaa.org/people/37605
1998-99,Chris Triolo,D-III,-,4,9,,.308,,https://stats.ncaa.org/teams/221843,https://stats.ncaa.org/people/37606
1997-98,Mike Maltais,D-III,-,3,8,,.273,,https://stats.ncaa.org/teams/221682,https://stats.ncaa.org/people/37607
1996-97,Tim Buchanan,D-III,-,1,9,,.100,,https://stats.ncaa.org/teams/370931,https://stats.ncaa.org/people/23742
1995-96,Tim Buchanan,D-III,-,0,12,,.000,,https://stats.ncaa.org/teams/336727,https://stats.ncaa.org/people/23742
1994-95,Tim Buchanan,D-III,-,0,11,,.000,,https://stats.ncaa.org/teams/221538,https://stats.ncaa.org/people/23742
1993-94,Jim Cantrill,D-III,-,0,11,,.000,,https://stats.ncaa.org/teams/221396,https://stats.ncaa.org/people/37608
1992-93,Jim Cantrill,D-III,-,1,10,,.091,,https://stats.ncaa.org/teams/221257,https://stats.ncaa.org/people/37608
1991-92,Jim Cantrill,D-III,-,3,7,,.300,,https://stats.ncaa.org/teams/299932,https://stats.ncaa.org/people/37608
1990-91,John Stephens,D-III,-,4,6,,.400,,https://stats.ncaa.org/teams/407762,https://stats.ncaa.org/people/37609
1989-90,John Stephens,D-III,-,3,7,,.300,,https://stats.ncaa.org/teams/178703,https://stats.ncaa.org/people/37609
1988-89,John Stephens,D-III,-,1,4,,.200,First Season of Competition,https://stats.ncaa.org/teams/140817,https://stats.ncaa.org/people/37609
