Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Charley Toomey,D-I,Patriot,7,8,0,.467,,https://stats.ncaa.org/teams/571407,https://stats.ncaa.org/people/27134
2022-23,Charley Toomey,D-I,Patriot,9,8,0,.529,,https://stats.ncaa.org/teams/546899,https://stats.ncaa.org/people/27134
2021-22,Charley Toomey,D-I,Patriot,8,8,0,.500,,https://stats.ncaa.org/teams/530051,https://stats.ncaa.org/people/27134
2020-21,Charley Toomey,D-I,Patriot,10,6,0,.625,,https://stats.ncaa.org/teams/507844,https://stats.ncaa.org/people/27134
2019-20,Charley Toomey,D-I,Patriot,4,2,0,.667,,https://stats.ncaa.org/teams/493863,https://stats.ncaa.org/people/27134
2018-19,Charley Toomey,D-I,Patriot,12,5,0,.706,,https://stats.ncaa.org/teams/473255,https://stats.ncaa.org/people/27134
2017-18,Charley Toomey,D-I,Patriot,13,4,,.765,,https://stats.ncaa.org/teams/423531,https://stats.ncaa.org/people/27134
2016-17,Charley Toomey,D-I,Patriot,10,6,0,.625,,https://stats.ncaa.org/teams/110533,https://stats.ncaa.org/people/27134
2015-16,Charley Toomey,D-I,Patriot,14,4,0,.778,,https://stats.ncaa.org/teams/23953,https://stats.ncaa.org/people/27134
2014-15,Charley Toomey,D-I,Patriot,7,8,0,.467,,https://stats.ncaa.org/teams/105952,https://stats.ncaa.org/people/27134
2013-14,Charley Toomey,D-I,Patriot,15,2,0,.882,,https://stats.ncaa.org/teams/103522,https://stats.ncaa.org/people/27134
2012-13,Charley Toomey,D-I,ECAC,11,5,0,.688,,https://stats.ncaa.org/teams/35185,https://stats.ncaa.org/people/27134
2011-12,Charley Toomey,D-I,ECAC,18,1,0,.947,National Champion,https://stats.ncaa.org/teams/56734,https://stats.ncaa.org/people/27134
2010-11,Charley Toomey,D-I,ECAC,8,5,0,.615,,https://stats.ncaa.org/teams/29410,https://stats.ncaa.org/people/27134
2009-10,Charley Toomey,D-I,ECAC,9,5,0,.643,,https://stats.ncaa.org/teams/53258,https://stats.ncaa.org/people/27134
2008-09,Charley Toomey,D-I,ECAC,9,5,0,.643,,https://stats.ncaa.org/teams/95390,https://stats.ncaa.org/people/27134
2007-08,Charley Toomey,D-I,ECAC,7,7,0,.500,,https://stats.ncaa.org/teams/407954,https://stats.ncaa.org/people/27134
2006-07,Charley Toomey,D-I,ECAC,7,6,0,.538,,https://stats.ncaa.org/teams/178891,https://stats.ncaa.org/people/27134
