Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,John Tillman,D-I,Big Ten,8,5,0,.615,,https://stats.ncaa.org/teams/571412,https://stats.ncaa.org/people/35423
2022-23,John Tillman,D-I,Big Ten,10,6,0,.625,,https://stats.ncaa.org/teams/546904,https://stats.ncaa.org/people/35423
2021-22,John Tillman,D-I,Big Ten,18,0,0,1.000,,https://stats.ncaa.org/teams/530056,https://stats.ncaa.org/people/35423
2020-21,John Tillman,D-I,Big Ten,15,1,0,.938,,https://stats.ncaa.org/teams/507849,https://stats.ncaa.org/people/35423
2019-20,John Tillman,D-I,Big Ten,5,1,0,.833,,https://stats.ncaa.org/teams/493868,https://stats.ncaa.org/people/35423
2018-19,John Tillman,D-I,Big Ten,12,5,0,.706,,https://stats.ncaa.org/teams/473260,https://stats.ncaa.org/people/35423
2017-18,John Tillman,D-I,Big Ten,14,4,,.778,,https://stats.ncaa.org/teams/423536,https://stats.ncaa.org/people/35423
2016-17,John Tillman,D-I,Big Ten,16,3,0,.842,,https://stats.ncaa.org/teams/110538,https://stats.ncaa.org/people/35423
2015-16,John Tillman,D-I,Big Ten,17,3,0,.850,,https://stats.ncaa.org/teams/23958,https://stats.ncaa.org/people/35423
2014-15,John Tillman,D-I,Big Ten,15,4,0,.789,,https://stats.ncaa.org/teams/105957,https://stats.ncaa.org/people/35423
2013-14,John Tillman,D-I,ACC,13,4,0,.765,,https://stats.ncaa.org/teams/103527,https://stats.ncaa.org/people/35423
2012-13,John Tillman,D-I,ACC,10,4,0,.714,,https://stats.ncaa.org/teams/35190,https://stats.ncaa.org/people/35423
2011-12,John Tillman,D-I,ACC,12,6,0,.667,National Runner-Up,https://stats.ncaa.org/teams/56738,https://stats.ncaa.org/people/35423
2010-11,John Tillman,D-I,ACC,13,5,0,.722,National Runner-Up,https://stats.ncaa.org/teams/29414,https://stats.ncaa.org/people/35423
2009-10,Dave Cottle,D-I,ACC,12,4,0,.750,,https://stats.ncaa.org/teams/53262,https://stats.ncaa.org/people/5043
2008-09,Dave Cottle,D-I,ACC,10,7,0,.588,,https://stats.ncaa.org/teams/95394,https://stats.ncaa.org/people/5043
2007-08,Dave Cottle,D-I,ACC,10,6,0,.625,,https://stats.ncaa.org/teams/407963,https://stats.ncaa.org/people/5043
2006-07,Dave Cottle,D-I,ACC,10,6,0,.625,,https://stats.ncaa.org/teams/178900,https://stats.ncaa.org/people/5043
2005-06,Dave Cottle,D-I,ACC,12,5,0,.706,,https://stats.ncaa.org/teams/222294,https://stats.ncaa.org/people/5043
2004-05,Dave Cottle,D-I,ACC,11,6,0,.647,,https://stats.ncaa.org/teams/222077,https://stats.ncaa.org/people/5043
2003-04,Dave Cottle,D-I,-,13,3,0,.813,,https://stats.ncaa.org/teams/179542,https://stats.ncaa.org/people/5043
2002-03,Dave Cottle,D-I,ACC,12,4,0,.750,,https://stats.ncaa.org/teams/179336,https://stats.ncaa.org/people/5043
2001-02,Dave Cottle,D-I,ACC,9,4,0,.692,,https://stats.ncaa.org/teams/179136,https://stats.ncaa.org/people/5043
2000-01,Dick Edell,D-I,-,13,3,0,.813,,https://stats.ncaa.org/teams/141179,https://stats.ncaa.org/people/9463
1999-00,Dick Edell,D-I,-,11,5,0,.688,,https://stats.ncaa.org/teams/140999,https://stats.ncaa.org/people/9463
1998-99,Dick Edell,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/221896,https://stats.ncaa.org/people/9463
1997-98,Dick Edell,D-I,-,14,3,0,.824,,https://stats.ncaa.org/teams/221731,https://stats.ncaa.org/people/9463
1996-97,Dick Edell,D-I,-,11,5,0,.688,,https://stats.ncaa.org/teams/370978,https://stats.ncaa.org/people/9463
1995-96,Dick Edell,D-I,-,10,3,0,.769,,https://stats.ncaa.org/teams/336772,https://stats.ncaa.org/people/9463
1994-95,Dick Edell,D-I,-,12,4,0,.750,,https://stats.ncaa.org/teams/221582,https://stats.ncaa.org/people/9463
1993-94,Dick Edell,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/221441,https://stats.ncaa.org/people/9463
1992-93,Dick Edell,D-I,-,6,6,0,.500,,https://stats.ncaa.org/teams/221302,https://stats.ncaa.org/people/9463
1991-92,Dick Edell,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/299975,https://stats.ncaa.org/people/9463
1990-91,Dick Edell,D-I,-,10,5,0,.667,,https://stats.ncaa.org/teams/407805,https://stats.ncaa.org/people/9463
1989-90,Dick Edell,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/178745,https://stats.ncaa.org/people/9463
1988-89,Dick Edell,D-I,-,10,4,0,.714,,https://stats.ncaa.org/teams/140858,https://stats.ncaa.org/people/9463
1987-88,Dick Edell,D-I,-,6,4,0,.600,,https://stats.ncaa.org/teams/370848,https://stats.ncaa.org/people/9463
1986-87,Dick Edell,D-I,-,12,1,0,.923,,https://stats.ncaa.org/teams/370733,https://stats.ncaa.org/people/9463
1985-86,Dick Edell,D-I,-,10,3,0,.769,,https://stats.ncaa.org/teams/370621,https://stats.ncaa.org/people/9463
1984-85,Dick Edell,D-I,-,7,5,0,.583,,https://stats.ncaa.org/teams/336651,https://stats.ncaa.org/people/9463
1983-84,Dick Edell,D-I,-,7,4,0,.636,,https://stats.ncaa.org/teams/336544,https://stats.ncaa.org/people/9463
