Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Peter Milliman,D-I,Big Ten,10,4,0,.714,,https://stats.ncaa.org/teams/571403,https://stats.ncaa.org/people/35595
2022-23,Peter Milliman,D-I,Big Ten,12,6,0,.667,,https://stats.ncaa.org/teams/546895,https://stats.ncaa.org/people/35595
2021-22,Peter Milliman,D-I,Big Ten,7,9,0,.438,,https://stats.ncaa.org/teams/530047,https://stats.ncaa.org/people/35595
2020-21,Peter Milliman,D-I,Big Ten,4,9,0,.308,,https://stats.ncaa.org/teams/507840,https://stats.ncaa.org/people/35595
2019-20,Dave Pietramala,D-I,Big Ten,2,4,0,.333,,https://stats.ncaa.org/teams/493859,https://stats.ncaa.org/people/5058
2018-19,Dave Pietramala,D-I,Big Ten,8,8,0,.500,,https://stats.ncaa.org/teams/473251,https://stats.ncaa.org/people/5058
2017-18,Dave Pietramala,D-I,Big Ten,12,5,,.706,,https://stats.ncaa.org/teams/423527,https://stats.ncaa.org/people/5058
2016-17,Dave Pietramala,D-I,Big Ten,8,7,0,.533,,https://stats.ncaa.org/teams/110529,https://stats.ncaa.org/people/5058
2015-16,Dave Pietramala,D-I,Big Ten,8,7,0,.533,,https://stats.ncaa.org/teams/23949,https://stats.ncaa.org/people/5058
2014-15,Dave Pietramala,D-I,Big Ten,11,7,0,.611,,https://stats.ncaa.org/teams/105948,https://stats.ncaa.org/people/5058
2013-14,Dave Pietramala,D-I,-,11,5,0,.688,,https://stats.ncaa.org/teams/103519,https://stats.ncaa.org/people/5058
2012-13,Dave Pietramala,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/35182,https://stats.ncaa.org/people/5058
2011-12,Dave Pietramala,D-I,-,12,4,0,.750,,https://stats.ncaa.org/teams/56731,https://stats.ncaa.org/people/5058
2010-11,Dave Pietramala,D-I,Johns Hopkins,13,3,0,.813,,https://stats.ncaa.org/teams/29407,https://stats.ncaa.org/people/5058
2009-10,Dave Pietramala,D-I,Johns Hopkins,7,8,0,.467,,https://stats.ncaa.org/teams/53255,https://stats.ncaa.org/people/5058
2008-09,Dave Pietramala,D-I,Johns Hopkins,10,5,0,.667,,https://stats.ncaa.org/teams/95386,https://stats.ncaa.org/people/5058
2007-08,Dave Pietramala,D-I,-,11,6,0,.647,National Runner-Up,https://stats.ncaa.org/teams/407944,https://stats.ncaa.org/people/5058
2006-07,Dave Pietramala,D-I,-,13,4,0,.765,National Champion,https://stats.ncaa.org/teams/178881,https://stats.ncaa.org/people/5058
2005-06,Dave Pietramala,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/222275,https://stats.ncaa.org/people/5058
2004-05,Dave Pietramala,D-I,-,16,0,0,1.000,National Champion,https://stats.ncaa.org/teams/222058,https://stats.ncaa.org/people/5058
2003-04,Dave Pietramala,D-I,-,13,2,0,.867,,https://stats.ncaa.org/teams/179523,https://stats.ncaa.org/people/5058
2002-03,Dave Pietramala,D-I,-,14,2,0,.875,National Runner-Up,https://stats.ncaa.org/teams/179318,https://stats.ncaa.org/people/5058
2001-02,Dave Pietramala,D-I,-,12,2,0,.857,,https://stats.ncaa.org/teams/179117,https://stats.ncaa.org/people/5058
2000-01,Dave Pietramala,D-I,-,8,4,0,.667,,https://stats.ncaa.org/teams/141163,https://stats.ncaa.org/people/5058
1999-00,John Haus,D-I,-,9,4,0,.692,,https://stats.ncaa.org/teams/140983,https://stats.ncaa.org/people/9326
1998-99,John Haus,D-I,-,11,3,0,.786,,https://stats.ncaa.org/teams/221880,https://stats.ncaa.org/people/9326
1997-98,Tony Seaman,D-I,-,10,4,0,.714,,https://stats.ncaa.org/teams/221716,https://stats.ncaa.org/people/8166
1996-97,Tony Seaman,D-I,-,10,4,0,.714,,https://stats.ncaa.org/teams/370965,https://stats.ncaa.org/people/8166
