Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Jedd Brown,D-III,Great Northeast,4,11,0,.267,,https://stats.ncaa.org/teams/571648,https://stats.ncaa.org/people/42521
2022-23,Jedd Brown,D-III,NECC,6,13,0,.316,,https://stats.ncaa.org/teams/547139,https://stats.ncaa.org/people/42521
2021-22,Jedd Brown,D-III,NECC,7,10,0,.412,,https://stats.ncaa.org/teams/530202,https://stats.ncaa.org/people/42521
2020-21,Jedd Brown,D-III,NECC,5,4,0,.556,,https://stats.ncaa.org/teams/507992,https://stats.ncaa.org/people/42521
2019-20,Jedd Brown,D-III,NECC,3,3,0,.500,,https://stats.ncaa.org/teams/494007,https://stats.ncaa.org/people/42521
2018-19,Jedd Brown,D-III,NECC,9,9,0,.500,,https://stats.ncaa.org/teams/473551,https://stats.ncaa.org/people/42521
2017-18,Jedd Brown,D-III,North Atlantic,16,5,,.762,,https://stats.ncaa.org/teams/423825,https://stats.ncaa.org/people/42521
2016-17,Jedd Brown,D-III,North Atlantic,13,6,0,.684,,https://stats.ncaa.org/teams/110736,https://stats.ncaa.org/people/42521
2015-16,Jedd Brown,D-III,North Atlantic,13,7,0,.650,,https://stats.ncaa.org/teams/24154,https://stats.ncaa.org/people/42521
2014-15,Jedd Brown,D-III,North Atlantic,8,8,0,.500,,https://stats.ncaa.org/teams/106144,https://stats.ncaa.org/people/42521
2013-14,Jedd Brown,D-III,North Atlantic,14,4,0,.778,,https://stats.ncaa.org/teams/103707,https://stats.ncaa.org/people/42521
2012-13,Curtis Gilbert,D-III,North Atlantic,10,7,0,.588,,https://stats.ncaa.org/teams/35356,https://stats.ncaa.org/people/33632
2011-12,Curtis Gilbert,D-III,North Atlantic,12,7,0,.632,,https://stats.ncaa.org/teams/56886,https://stats.ncaa.org/people/33632
2010-11,Curtis Gilbert,D-III,CCC,13,6,0,.684,,https://stats.ncaa.org/teams/29560,https://stats.ncaa.org/people/33632
2009-10,Curtis Gilbert,D-III,CCC,10,9,0,.526,,https://stats.ncaa.org/teams/53396,https://stats.ncaa.org/people/33632
2008-09,Curtis Gilbert,D-III,CCC,10,8,0,.556,,https://stats.ncaa.org/teams/95521,https://stats.ncaa.org/people/33632
2007-08,Curtis Gilbert,D-III,CCC,4,12,0,.250,,https://stats.ncaa.org/teams/407982,https://stats.ncaa.org/people/33632
2006-07,Todd Sharp,D-III,CCC,4,9,0,.308,,https://stats.ncaa.org/teams/178918,https://stats.ncaa.org/people/8095
2005-06,Todd Sharp,D-III,CCC,1,13,0,.071,,https://stats.ncaa.org/teams/222312,https://stats.ncaa.org/people/8095
2004-05,Todd Sharp,D-III,CCC,7,7,0,.500,,https://stats.ncaa.org/teams/222095,https://stats.ncaa.org/people/8095
2003-04,Todd Sharp,D-III,CCC,6,8,,.429,,https://stats.ncaa.org/teams/179559,https://stats.ncaa.org/people/8095
2002-03,Todd Sharp,D-III,CCC,8,7,0,.533,,https://stats.ncaa.org/teams/179352,https://stats.ncaa.org/people/8095
2001-02,Todd Sharp,D-III,CCC,10,9,0,.526,,https://stats.ncaa.org/teams/179151,https://stats.ncaa.org/people/8095
2000-01,Rob Quinn,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/141194,https://stats.ncaa.org/people/9643
1999-00,Rob Quinn,D-III,-,16,1,0,.941,,https://stats.ncaa.org/teams/141014,https://stats.ncaa.org/people/9643
1998-99,Rob Quinn,D-III,-,14,1,0,.933,,https://stats.ncaa.org/teams/221911,https://stats.ncaa.org/people/9643
1997-98,Rob Quinn,D-III,-,11,3,0,.786,,https://stats.ncaa.org/teams/221746,https://stats.ncaa.org/people/9643
1996-97,Rob Quinn,D-III,-,9,6,0,.600,,https://stats.ncaa.org/teams/370992,https://stats.ncaa.org/people/9643
1995-96,Rob Quinn,D-III,-,11,3,0,.786,,https://stats.ncaa.org/teams/336784,https://stats.ncaa.org/people/9643
1994-95,Rob Quinn,D-III,-,11,5,0,.688,,https://stats.ncaa.org/teams/221594,https://stats.ncaa.org/people/9643
1993-94,Herb Hatch,D-III,-,7,7,,.500,,https://stats.ncaa.org/teams/221453,https://stats.ncaa.org/people/40054
1992-93,Herb Hatch,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/221314,https://stats.ncaa.org/people/40054
1991-92,Donald Emerson,D-III,-,9,4,,.692,,https://stats.ncaa.org/teams/299987,https://stats.ncaa.org/people/40055
1990-91,Donald Emerson,D-III,-,6,6,,.500,,https://stats.ncaa.org/teams/407816,https://stats.ncaa.org/people/40055
1989-90,Donald Emerson,D-III,-,9,4,,.692,,https://stats.ncaa.org/teams/178756,https://stats.ncaa.org/people/40055
1988-89,Donald Emerson,D-III,-,7,5,,.583,,https://stats.ncaa.org/teams/140869,https://stats.ncaa.org/people/40055
1987-88,Donald Emerson,D-III,-,8,7,,.533,,https://stats.ncaa.org/teams/370859,https://stats.ncaa.org/people/40055
1986-87,Donald Emerson,D-III,-,11,3,,.786,,https://stats.ncaa.org/teams/370744,https://stats.ncaa.org/people/40055
1985-86,Donald Emerson,D-III,-,10,2,,.833,,https://stats.ncaa.org/teams/370632,https://stats.ncaa.org/people/40055
1984-85,Donald Emerson,D-III,-,13,1,,.929,,https://stats.ncaa.org/teams/336661,https://stats.ncaa.org/people/40055
1983-84,Donald Emerson,D-III,-,6,4,,.600,,https://stats.ncaa.org/teams/336554,https://stats.ncaa.org/people/40055
