Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Brett Capps,D-III,United East,6,10,0,.375,,https://stats.ncaa.org/teams/571690,https://stats.ncaa.org/people/2618151
2022-23,Brett Capps,D-III,CSAC,0,13,0,.000,,https://stats.ncaa.org/teams/547182,https://stats.ncaa.org/people/2618151
2021-22,Brett Capps,D-III,CSAC,0,10,0,.000,,https://stats.ncaa.org/teams/530334,https://stats.ncaa.org/people/2618151
2020-21,Justin Ross,D-III,CSAC,0,6,0,.000,,https://stats.ncaa.org/teams/508127,https://stats.ncaa.org/people/2000528
2019-20,Justin Ross,D-III,CSAC,0,3,0,.000,,https://stats.ncaa.org/teams/494141,https://stats.ncaa.org/people/2000528
2018-19,Justin Ross,D-III,CSAC,0,12,0,.000,,https://stats.ncaa.org/teams/473445,https://stats.ncaa.org/people/2000528
2017-18,Joe Lodato,D-III,CSAC,,14,,.000,,https://stats.ncaa.org/teams/423717,https://stats.ncaa.org/people/46178
2016-17,Joe Lodato,D-III,CSAC,1,12,0,.077,,https://stats.ncaa.org/teams/110865,https://stats.ncaa.org/people/46178
2015-16,Greg Rosenberg,D-III,CSAC,1,10,0,.091,,https://stats.ncaa.org/teams/24277,https://stats.ncaa.org/people/44345
2014-15,Greg Rosenberg,D-III,CSAC,2,9,0,.182,,https://stats.ncaa.org/teams/106263,https://stats.ncaa.org/people/44345
