Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Mark Theriault,D-III,Little East,7,9,0,.438,,https://stats.ncaa.org/teams/571623,https://stats.ncaa.org/people/11166
2022-23,Mark Theriault,D-III,Little East,9,7,0,.563,,https://stats.ncaa.org/teams/547114,https://stats.ncaa.org/people/11166
2021-22,Mark Theriault,D-III,Little East,12,5,0,.706,,https://stats.ncaa.org/teams/530177,https://stats.ncaa.org/people/11166
2020-21,Mark Theriault,D-III,Little East,5,1,0,.833,,https://stats.ncaa.org/teams/507967,https://stats.ncaa.org/people/11166
2019-20,Mark Theriault,D-III,Little East,0,3,0,.000,,https://stats.ncaa.org/teams/493982,https://stats.ncaa.org/people/11166
2018-19,Mark Theriault,D-III,Little East,11,6,0,.647,,https://stats.ncaa.org/teams/473526,https://stats.ncaa.org/people/11166
2017-18,Mark Theriault,D-III,Little East,12,5,,.706,,https://stats.ncaa.org/teams/423798,https://stats.ncaa.org/people/11166
2016-17,Mark Theriault,D-III,Little East,14,4,0,.778,,https://stats.ncaa.org/teams/110709,https://stats.ncaa.org/people/11166
2015-16,Mark Theriault,D-III,Little East,14,4,0,.778,,https://stats.ncaa.org/teams/24128,https://stats.ncaa.org/people/11166
2014-15,Mark Theriault,D-III,Little East,12,5,0,.706,,https://stats.ncaa.org/teams/106119,https://stats.ncaa.org/people/11166
2013-14,Mark Theriault,D-III,Little East,10,7,0,.588,,https://stats.ncaa.org/teams/103683,https://stats.ncaa.org/people/11166
2012-13,Mark Theriault,D-III,Little East,14,3,0,.824,,https://stats.ncaa.org/teams/35333,https://stats.ncaa.org/people/11166
2011-12,Mark Theriault,D-III,Little East,10,6,0,.625,,https://stats.ncaa.org/teams/56864,https://stats.ncaa.org/people/11166
2010-11,Mark Theriault,D-III,Little East,14,3,0,.824,,https://stats.ncaa.org/teams/29536,https://stats.ncaa.org/people/11166
2009-10,Mark Theriault,D-III,Little East,13,6,0,.684,,https://stats.ncaa.org/teams/53373,https://stats.ncaa.org/people/11166
2008-09,Mark Theriault,D-III,Little East,9,4,0,.692,,https://stats.ncaa.org/teams/95500,https://stats.ncaa.org/people/11166
2007-08,Mark Theriault,D-III,Little East,9,3,0,.750,,https://stats.ncaa.org/teams/407947,https://stats.ncaa.org/people/11166
2006-07,Mark Theriault,D-III,Little East,16,1,0,.941,,https://stats.ncaa.org/teams/178884,https://stats.ncaa.org/people/11166
2005-06,Mark Theriault,D-III,Little East,13,3,0,.813,,https://stats.ncaa.org/teams/222278,https://stats.ncaa.org/people/11166
2004-05,Mark Theriault,D-III,Little East,10,5,0,.667,,https://stats.ncaa.org/teams/222061,https://stats.ncaa.org/people/11166
2003-04,Mark Theriault,D-III,-,11,7,0,.611,,https://stats.ncaa.org/teams/179526,https://stats.ncaa.org/people/11166
2002-03,Mark Theriault,D-III,Little East,12,5,0,.706,,https://stats.ncaa.org/teams/179321,https://stats.ncaa.org/people/11166
2001-02,Mark Theriault,D-III,Little East,12,3,0,.800,,https://stats.ncaa.org/teams/179120,https://stats.ncaa.org/people/11166
2000-01,Mark Theriault,D-III,-,2,10,0,.167,,https://stats.ncaa.org/teams/141165,https://stats.ncaa.org/people/11166
1999-00,Mark Theriault,D-III,-,8,6,0,.571,,https://stats.ncaa.org/teams/140985,https://stats.ncaa.org/people/11166
1998-99,Liam Daly,D-III,-,6,7,0,.462,,https://stats.ncaa.org/teams/221882,https://stats.ncaa.org/people/24891
1997-98,Liam Daly,D-III,-,4,6,0,.400,,https://stats.ncaa.org/teams/221718,https://stats.ncaa.org/people/24891
