Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Rick Bagby,D-III,Little East,8,7,0,.533,,https://stats.ncaa.org/teams/571635,https://stats.ncaa.org/people/1976928
2022-23,Rick Bagby,D-III,Little East,8,7,0,.533,,https://stats.ncaa.org/teams/547126,https://stats.ncaa.org/people/1976928
2021-22,Rick Bagby,D-III,Little East,8,9,0,.471,,https://stats.ncaa.org/teams/530189,https://stats.ncaa.org/people/1976928
2020-21,Rick Bagby,D-III,Little East,1,1,0,.500,Did not meet minimum number of contests played to be included in national statistical rankings,https://stats.ncaa.org/teams/507979,https://stats.ncaa.org/people/1976928
2019-20,Rick Bagby,D-III,Little East,1,2,0,.333,,https://stats.ncaa.org/teams/493994,https://stats.ncaa.org/people/1976928
2018-19,Rick Bagby,D-III,NEWMAC,7,8,0,.467,,https://stats.ncaa.org/teams/473538,https://stats.ncaa.org/people/1976928
2017-18,Rick Bagby,D-III,NEWMAC,6,8,,.429,,https://stats.ncaa.org/teams/423811,https://stats.ncaa.org/people/1976928
2016-17,Rory Deegan,D-III,NEWMAC Lacrosse,5,9,0,.357,,https://stats.ncaa.org/teams/110722,https://stats.ncaa.org/people/38303
2015-16,Rory Deegan,D-III,NEWMAC Lacrosse,5,12,0,.294,,https://stats.ncaa.org/teams/24141,https://stats.ncaa.org/people/38303
2014-15,Rory Deegan,D-III,NEWMAC Lacrosse,6,10,0,.375,,https://stats.ncaa.org/teams/106132,https://stats.ncaa.org/people/38303
2013-14,Rory Deegan,D-III,NEWMAC Lacrosse,7,8,0,.467,,https://stats.ncaa.org/teams/103696,https://stats.ncaa.org/people/38303
2012-13,Rory Deegan,D-III,NEWMAC Lacrosse,5,10,0,.333,,https://stats.ncaa.org/teams/35346,https://stats.ncaa.org/people/38303
2011-12,Rory Deegan,D-III,NEWMAC Lacrosse,7,9,0,.438,,https://stats.ncaa.org/teams/56877,https://stats.ncaa.org/people/38303
2010-11,Rory Deegan,D-III,NEWMAC Lacrosse,4,13,0,.235,,https://stats.ncaa.org/teams/29550,https://stats.ncaa.org/people/38303
2009-10,Barry Joyce,D-III,NEWMAC Lacrosse,3,12,0,.200,,https://stats.ncaa.org/teams/53387,https://stats.ncaa.org/people/31725
2008-09,Barry Joyce,D-III,NEWMAC Lacrosse,9,7,0,.563,,https://stats.ncaa.org/teams/95512,https://stats.ncaa.org/people/31725
2007-08,Barry Joyce,D-III,NEWMAC Lacrosse,4,8,0,.333,,https://stats.ncaa.org/teams/407967,https://stats.ncaa.org/people/31725
2006-07,Barry Joyce,D-III,NEWMAC Lacrosse,4,8,0,.333,,https://stats.ncaa.org/teams/178903,https://stats.ncaa.org/people/31725
2005-06,Edward Egan,D-III,NEWMAC Lacrosse,6,7,0,.462,,https://stats.ncaa.org/teams/222297,https://stats.ncaa.org/people/5350
2004-05,Edward Egan,D-III,NEWMAC Lacrosse,5,9,0,.357,,https://stats.ncaa.org/teams/222080,https://stats.ncaa.org/people/5350
2003-04,Edward Egan,D-III,-,4,10,0,.286,,https://stats.ncaa.org/teams/179545,https://stats.ncaa.org/people/5350
2002-03,Edward Egan,D-III,NEWMAC Lacrosse,7,9,0,.438,,https://stats.ncaa.org/teams/179339,https://stats.ncaa.org/people/5350
2001-02,Edward Egan,D-III,NEWMAC Lacrosse,4,8,0,.333,,https://stats.ncaa.org/teams/179139,https://stats.ncaa.org/people/5350
2000-01,Ralph Helms (4-10)Greg Clements (4-10),,-,4,10,0,.286,,https://stats.ncaa.org/teams/141182,https://stats.ncaa.org/people/24810
1999-00,Ralph Helms,,-,7,5,0,.583,,https://stats.ncaa.org/teams/141002,https://stats.ncaa.org/people/24810
1998-99,Ralph Helms,,-,3,9,0,.250,,https://stats.ncaa.org/teams/221899,https://stats.ncaa.org/people/24810
1997-98,Ralph Helms,,-,2,11,0,.154,,https://stats.ncaa.org/teams/221734,https://stats.ncaa.org/people/24810
1996-97,Ralph Helms,,-,6,7,0,.462,,https://stats.ncaa.org/teams/370981,https://stats.ncaa.org/people/24810
1995-96,Ralph Helms,,-,7,6,0,.538,,https://stats.ncaa.org/teams/336775,https://stats.ncaa.org/people/24810
1994-95,Jerry Fay,,-,3,8,0,.273,,https://stats.ncaa.org/teams/221585,https://stats.ncaa.org/people/24809
1993-94,Jerry Fay,,-,10,3,0,.769,,https://stats.ncaa.org/teams/221444,https://stats.ncaa.org/people/24809
1992-93,Jerry Fay,,-,7,5,0,.583,,https://stats.ncaa.org/teams/221305,https://stats.ncaa.org/people/24809
1991-92,Jerry Fay,,-,6,5,0,.545,,https://stats.ncaa.org/teams/299978,https://stats.ncaa.org/people/24809
1990-91,Jerry Fay,,-,1,10,0,.091,,https://stats.ncaa.org/teams/407807,https://stats.ncaa.org/people/24809
1989-90,Jerry Fay,,-,7,3,0,.700,,https://stats.ncaa.org/teams/178747,https://stats.ncaa.org/people/24809
