Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Tim Murphy,D-III,Great Northeast,9,7,0,.563,,https://stats.ncaa.org/teams/571680,https://stats.ncaa.org/people/38718
2022-23,Tim Murphy,D-III,Great Northeast,10,7,0,.588,,https://stats.ncaa.org/teams/547171,https://stats.ncaa.org/people/38718
2021-22,Nick Coppola,D-III,Great Northeast,10,8,0,.556,,https://stats.ncaa.org/teams/530323,https://stats.ncaa.org/people/43788
2020-21,Nick Coppola,D-III,Great Northeast,7,3,0,.700,,https://stats.ncaa.org/teams/508115,https://stats.ncaa.org/people/43788
2019-20,Nick Coppola,D-III,Great Northeast,1,4,0,.200,,https://stats.ncaa.org/teams/494129,https://stats.ncaa.org/people/43788
2018-19,Nick Coppola,D-III,Great Northeast,5,14,0,.263,,https://stats.ncaa.org/teams/473432,https://stats.ncaa.org/people/43788
2017-18,Nick Coppola,D-III,Great Northeast,9,12,,.429,,https://stats.ncaa.org/teams/423704,https://stats.ncaa.org/people/43788
2016-17,Nick Coppola,D-III,Great Northeast,12,7,0,.632,,https://stats.ncaa.org/teams/110852,https://stats.ncaa.org/people/43788
2015-16,Nick Coppola,D-III,Great Northeast,11,10,0,.524,,https://stats.ncaa.org/teams/24267,https://stats.ncaa.org/people/43788
2014-15,Nick Coppola,D-III,Great Northeast,7,8,0,.467,,https://stats.ncaa.org/teams/106253,https://stats.ncaa.org/people/43788
2013-14,Nick Coppola,D-III,Great Northeast,4,13,0,.235,,https://stats.ncaa.org/teams/103815,https://stats.ncaa.org/people/43788
