Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2011-12,Chris Sherman,D-II,Conference Carolinas,,,,,,https://stats.ncaa.org/teams/179050,https://stats.ncaa.org/people/44332
2010-11,Chris Sherman,D-II,Conference Carolinas,8,8,0,.500,,https://stats.ncaa.org/teams/29463,https://stats.ncaa.org/people/44332
2009-10,Michael Lawson,D-II,Conference Carolinas,3,10,0,.231,,https://stats.ncaa.org/teams/53310,https://stats.ncaa.org/people/26735
2008-09,Michael Lawson,D-II,Conference Carolinas,4,12,0,.250,,https://stats.ncaa.org/teams/95441,https://stats.ncaa.org/people/26735
2007-08,Michael Lawson,D-II,Conference Carolinas,4,13,0,.235,,https://stats.ncaa.org/teams/408013,https://stats.ncaa.org/people/26735
2006-07,Michael Lawson,D-II,Conference Carolinas,12,5,0,.706,,https://stats.ncaa.org/teams/178948,https://stats.ncaa.org/people/26735
2005-06,Michael Lawson,D-II,Deep South,8,8,0,.500,,https://stats.ncaa.org/teams/222342,https://stats.ncaa.org/people/26735
2004-05,Michael Lawson,D-II,Deep South,5,11,0,.313,,https://stats.ncaa.org/teams/222125,https://stats.ncaa.org/people/26735
2003-04,,D-II,Deep South,8,8,,.500,,https://stats.ncaa.org/teams/179589,
2002-03,,D-II,Deep South,4,9,0,.308,,https://stats.ncaa.org/teams/179381,
2001-02,,D-II,Deep South,10,7,0,.588,,https://stats.ncaa.org/teams/179179,
2000-01,,D-II,-,,,,,,https://stats.ncaa.org/teams/420928,
1999-00,,,-,,,,,,https://stats.ncaa.org/teams/581124,
1998-99,,D-II,-,,,,,,https://stats.ncaa.org/teams/420919,
1997-98,,D-II,-,,,,,,https://stats.ncaa.org/teams/420869,
1996-97,,D-II,-,,,,,,https://stats.ncaa.org/teams/420862,
1995-96,,D-II,-,,,,,,https://stats.ncaa.org/teams/420857,
