Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2016-17,John Hoefler,D-III,SAA,3,8,0,.273,,https://stats.ncaa.org/teams/110727,https://stats.ncaa.org/people/46180
2015-16,John Hoefler,D-III,SAA,5,10,0,.333,,https://stats.ncaa.org/teams/24146,https://stats.ncaa.org/people/46180
2014-15,John Hoefler,D-III,SAA,3,11,0,.214,,https://stats.ncaa.org/teams/106137,https://stats.ncaa.org/people/46180
2013-14,John Hoefler,D-III,SAA,6,11,0,.353,,https://stats.ncaa.org/teams/103701,https://stats.ncaa.org/people/46180
2012-13,Luke Beam,D-III,SCAC,5,9,0,.357,,https://stats.ncaa.org/teams/35350,https://stats.ncaa.org/people/38408
2011-12,Luke Beam,D-III,SCAC,3,11,0,.214,,https://stats.ncaa.org/teams/56881,https://stats.ncaa.org/people/38408
2010-11,Luke Beam,D-III,SCAC,0,12,0,.000,Inaugural Varsity Season,https://stats.ncaa.org/teams/29554,https://stats.ncaa.org/people/38408
