Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Matt Poskay,D-III,CLC,4,10,0,.286,,https://stats.ncaa.org/teams/571641,https://stats.ncaa.org/people/39402
2022-23,Matt Poskay,D-III,CLC,10,8,0,.556,,https://stats.ncaa.org/teams/547132,https://stats.ncaa.org/people/39402
2021-22,Matt Poskay,D-III,CSAC,12,5,0,.706,,https://stats.ncaa.org/teams/530195,https://stats.ncaa.org/people/39402
2020-21,Matt Poskay,D-III,CSAC,7,5,0,.583,,https://stats.ncaa.org/teams/507985,https://stats.ncaa.org/people/39402
2019-20,Matt Poskay,D-III,CSAC,4,2,0,.667,,https://stats.ncaa.org/teams/494000,https://stats.ncaa.org/people/39402
2018-19,Matt Poskay,D-III,CSAC,10,7,0,.588,,https://stats.ncaa.org/teams/473544,https://stats.ncaa.org/people/39402
2017-18,Mike Schambach,D-III,DIII Independent,9,6,,.600,,https://stats.ncaa.org/teams/423818,https://stats.ncaa.org/people/39917
2016-17,Mike Schambach,D-III,Skyline,11,8,0,.579,,https://stats.ncaa.org/teams/110729,https://stats.ncaa.org/people/39917
2015-16,Mike Schambach,D-III,Skyline,13,7,0,.650,,https://stats.ncaa.org/teams/24147,https://stats.ncaa.org/people/39917
2014-15,Mike Schambach,D-III,Skyline,13,6,0,.684,,https://stats.ncaa.org/teams/106138,https://stats.ncaa.org/people/39917
2013-14,Chris Kivlen,D-III,Skyline,16,2,0,.889,,https://stats.ncaa.org/teams/103702,https://stats.ncaa.org/people/39775
2012-13,Chris Kivlen,D-III,Skyline,14,5,0,.737,,https://stats.ncaa.org/teams/35351,https://stats.ncaa.org/people/39775
2011-12,Chris Kivlen,D-III,Skyline,11,6,0,.647,,https://stats.ncaa.org/teams/56882,https://stats.ncaa.org/people/39775
2010-11,Adam Torrisi,D-III,Skyline,10,7,0,.588,,https://stats.ncaa.org/teams/29555,https://stats.ncaa.org/people/38313
2009-10,John Greco,D-III,Skyline,15,4,0,.789,,https://stats.ncaa.org/teams/53391,https://stats.ncaa.org/people/14067
2008-09,John Greco,D-III,Skyline,13,5,0,.722,,https://stats.ncaa.org/teams/95516,https://stats.ncaa.org/people/14067
