Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Darry Thornton,D-III,SUNYAC,4,12,0,.250,,https://stats.ncaa.org/teams/571659,https://stats.ncaa.org/people/37472
2022-23,Darry Thornton,D-III,SUNYAC,2,13,0,.133,,https://stats.ncaa.org/teams/547150,https://stats.ncaa.org/people/37472
2021-22,Andrew Hauk,D-III,SUNYAC,4,12,0,.250,,https://stats.ncaa.org/teams/530213,https://stats.ncaa.org/people/2424129
2020-21,Andrew Hauk,D-III,SUNYAC,2,6,0,.250,,https://stats.ncaa.org/teams/508003,https://stats.ncaa.org/people/2424129
2019-20,Joe May,D-III,SUNYAC,2,2,0,.500,,https://stats.ncaa.org/teams/494019,https://stats.ncaa.org/people/45994
2018-19,Joe May,D-III,SUNYAC,7,9,0,.438,,https://stats.ncaa.org/teams/473563,https://stats.ncaa.org/people/45994
2017-18,Joe May,D-III,SUNYAC,7,9,,.438,,https://stats.ncaa.org/teams/423837,https://stats.ncaa.org/people/45994
2016-17,Joe May,D-III,SUNYAC,12,6,0,.667,,https://stats.ncaa.org/teams/110748,https://stats.ncaa.org/people/45994
2015-16,Joe May,D-III,SUNYAC,8,8,0,.500,,https://stats.ncaa.org/teams/24165,https://stats.ncaa.org/people/45994
2014-15,Ryan Cavanagh,D-III,SUNYAC,13,6,0,.684,,https://stats.ncaa.org/teams/106154,https://stats.ncaa.org/people/39377
2013-14,Ryan Cavanagh,D-III,SUNYAC,13,6,0,.684,,https://stats.ncaa.org/teams/103717,https://stats.ncaa.org/people/39377
2012-13,Ryan Cavanagh,D-III,SUNYAC,14,4,0,.778,,https://stats.ncaa.org/teams/35366,https://stats.ncaa.org/people/39377
2011-12,Ryan Cavanagh,D-III,SUNYAC,11,7,0,.611,,https://stats.ncaa.org/teams/56895,https://stats.ncaa.org/people/39377
2010-11,P.J. Kavanagh,D-III,SUNYAC,10,6,0,.625,,https://stats.ncaa.org/teams/29571,https://stats.ncaa.org/people/30999
2009-10,P.J. Kavanagh,D-III,SUNYAC,11,6,0,.647,,https://stats.ncaa.org/teams/53407,https://stats.ncaa.org/people/30999
2008-09,P.J. Kavanagh,D-III,SUNYAC,9,8,0,.529,,https://stats.ncaa.org/teams/95531,https://stats.ncaa.org/people/30999
2007-08,P.J. Kavanagh,D-III,SUNYAC,8,8,0,.500,,https://stats.ncaa.org/teams/407998,https://stats.ncaa.org/people/30999
2006-07,P.J. Kavanagh,D-III,SUNYAC,9,6,0,.600,,https://stats.ncaa.org/teams/178934,https://stats.ncaa.org/people/30999
2005-06,Scott DeMonte,D-III,SUNYAC,7,7,0,.500,,https://stats.ncaa.org/teams/222328,https://stats.ncaa.org/people/26609
2004-05,Scott DeMonte,D-III,SUNYAC,6,6,0,.500,,https://stats.ncaa.org/teams/222111,https://stats.ncaa.org/people/26609
2003-04,Scott DeMonte,D-III,SUNYAC,1,10,,.091,,https://stats.ncaa.org/teams/179576,https://stats.ncaa.org/people/26609
2002-03,,D-III,SUNYAC,7,6,0,.538,,https://stats.ncaa.org/teams/179368,
2001-02,,D-III,SUNYAC,6,7,0,.462,,https://stats.ncaa.org/teams/179166,
2000-01,,D-III,-,,,,,,https://stats.ncaa.org/teams/421173,
1999-00,,D-III,-,,,,,,https://stats.ncaa.org/teams/421125,
1998-99,,D-III,-,,,,,,https://stats.ncaa.org/teams/421085,
