Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Pat Scarpello,D-III,MAC Freedom,1,15,0,.063,,https://stats.ncaa.org/teams/571746,https://stats.ncaa.org/people/7239
2022-23,Pat Scarpello,D-III,MAC Freedom,7,11,0,.389,,https://stats.ncaa.org/teams/547238,https://stats.ncaa.org/people/7239
2021-22,Pat Scarpello,D-III,MAC Freedom,4,11,0,.267,,https://stats.ncaa.org/teams/530393,https://stats.ncaa.org/people/7239
2020-21,Pat Scarpello,D-III,MAC Freedom,1,7,0,.125,,https://stats.ncaa.org/teams/508186,https://stats.ncaa.org/people/7239
2019-20,Pat Scarpello,D-III,MAC Freedom,1,3,0,.250,,https://stats.ncaa.org/teams/494200,https://stats.ncaa.org/people/7239
2018-19,Pat Scarpello,D-III,MAC Freedom,7,7,0,.500,,https://stats.ncaa.org/teams/473504,https://stats.ncaa.org/people/7239
2017-18,Pat Scarpello,D-III,MAC Freedom,5,9,,.357,,https://stats.ncaa.org/teams/423776,https://stats.ncaa.org/people/7239
2016-17,Pat Scarpello,D-III,MAC Freedom,8,9,0,.471,,https://stats.ncaa.org/teams/110687,https://stats.ncaa.org/people/7239
2015-16,Pat Scarpello,D-III,MAC Freedom,6,9,0,.400,,https://stats.ncaa.org/teams/24107,https://stats.ncaa.org/people/7239
2014-15,Pat Scarpello,D-III,MAC Freedom,8,7,0,.533,,https://stats.ncaa.org/teams/106099,https://stats.ncaa.org/people/7239
2013-14,Pat Scarpello,D-III,MAC Freedom,8,8,0,.500,,https://stats.ncaa.org/teams/103663,https://stats.ncaa.org/people/7239
2012-13,Pat Scarpello,D-III,MAC Freedom,4,12,0,.250,,https://stats.ncaa.org/teams/35315,https://stats.ncaa.org/people/7239
2011-12,Pat Scarpello,D-III,Middle Atlantic,8,8,0,.500,,https://stats.ncaa.org/teams/56849,https://stats.ncaa.org/people/7239
2010-11,Pat Scarpello,D-III,Middle Atlantic,11,7,0,.611,,https://stats.ncaa.org/teams/29521,https://stats.ncaa.org/people/7239
2009-10,Pat Scarpello,D-III,Middle Atlantic,11,6,0,.647,,https://stats.ncaa.org/teams/53360,https://stats.ncaa.org/people/7239
2008-09,Pat Scarpello,D-III,Middle Atlantic,13,5,0,.722,,https://stats.ncaa.org/teams/95487,https://stats.ncaa.org/people/7239
2007-08,Pat Scarpello,D-III,Middle Atlantic,4,10,0,.286,,https://stats.ncaa.org/teams/407926,https://stats.ncaa.org/people/7239
2006-07,Pat Scarpello,D-III,Middle Atlantic,8,8,0,.500,,https://stats.ncaa.org/teams/178863,https://stats.ncaa.org/people/7239
2005-06,Pat Scarpello,D-III,Middle Atlantic,8,6,0,.571,,https://stats.ncaa.org/teams/222258,https://stats.ncaa.org/people/7239
2004-05,Pat Scarpello,D-III,Middle Atlantic,8,7,0,.533,,https://stats.ncaa.org/teams/222041,https://stats.ncaa.org/people/7239
2003-04,Pat Scarpello,D-III,Middle Atlantic,10,7,,.588,,https://stats.ncaa.org/teams/179507,https://stats.ncaa.org/people/7239
2002-03,Pat Scarpello,D-III,Middle Atlantic,8,7,0,.533,,https://stats.ncaa.org/teams/179302,https://stats.ncaa.org/people/7239
2001-02,Pat Scarpello,D-III,Middle Atlantic,9,6,0,.600,,https://stats.ncaa.org/teams/179100,https://stats.ncaa.org/people/7239
2000-01,Dave Carty,D-III,-,9,3,0,.750,,https://stats.ncaa.org/teams/141146,https://stats.ncaa.org/people/5040
1999-00,Dave Carty,D-III,-,8,3,0,.727,,https://stats.ncaa.org/teams/140966,https://stats.ncaa.org/people/5040
1998-99,Dave Carty,D-III,-,8,2,0,.800,,https://stats.ncaa.org/teams/221863,https://stats.ncaa.org/people/5040
1997-98,,D-III,-,,,,,,https://stats.ncaa.org/teams/421044,
1995-96,,D-III,-,,,,,,https://stats.ncaa.org/teams/420931,
1987-88,Tom Gill,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/370822,https://stats.ncaa.org/people/23769
1986-87,Tom Gill,D-III,-,9,6,,.600,,https://stats.ncaa.org/teams/370707,https://stats.ncaa.org/people/23769
1985-86,Tom Gill,D-III,-,9,7,,.563,,https://stats.ncaa.org/teams/370596,https://stats.ncaa.org/people/23769
1984-85,Tom Gill,D-III,-,9,7,,.563,,https://stats.ncaa.org/teams/336626,https://stats.ncaa.org/people/23769
1983-84,Tom Gill,D-III,-,9,7,,.563,,https://stats.ncaa.org/teams/336519,https://stats.ncaa.org/people/23769
