Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2006-07,Michael Corrado,D-I,CAA,7,7,0,.500,,https://stats.ncaa.org/teams/178984,https://stats.ncaa.org/people/33831
2005-06,Randy Marks,D-I,CAA,5,10,0,.333,,https://stats.ncaa.org/teams/222378,https://stats.ncaa.org/people/7406
2004-05,Randy Marks,D-I,CAA,7,8,0,.467,,https://stats.ncaa.org/teams/222160,https://stats.ncaa.org/people/7406
2003-04,Randy Marks,D-I,-,12,3,0,.800,,https://stats.ncaa.org/teams/179623,https://stats.ncaa.org/people/7406
2002-03,Randy Marks,D-I,CAA,10,5,0,.667,,https://stats.ncaa.org/teams/179414,https://stats.ncaa.org/people/7406
2001-02,Randy Marks,D-I,CAA,6,8,0,.429,,https://stats.ncaa.org/teams/179212,https://stats.ncaa.org/people/7406
2000-01,Randy Marks,D-I,-,8,6,0,.571,,https://stats.ncaa.org/teams/141250,https://stats.ncaa.org/people/7406
1999-00,Randy Marks,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/141069,https://stats.ncaa.org/people/7406
1998-99,Randy Marks,D-I,-,8,6,0,.571,,https://stats.ncaa.org/teams/221963,https://stats.ncaa.org/people/7406
1997-98,Randy Marks,D-I,-,6,8,0,.429,,https://stats.ncaa.org/teams/221798,https://stats.ncaa.org/people/7406
1996-97,Randy Marks,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/371042,https://stats.ncaa.org/people/7406
1995-96,Randy Marks,D-I,-,8,7,0,.533,,https://stats.ncaa.org/teams/336833,https://stats.ncaa.org/people/7406
1994-95,Randy Marks,D-I,-,6,9,0,.400,,https://stats.ncaa.org/teams/221644,https://stats.ncaa.org/people/7406
1993-94,Randy Marks,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/221504,https://stats.ncaa.org/people/7406
1992-93,Randy Marks,D-I,-,6,7,0,.462,,https://stats.ncaa.org/teams/221364,https://stats.ncaa.org/people/7406
1991-92,Randy Marks,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/300033,https://stats.ncaa.org/people/7406
1990-91,Randy Marks,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/407861,https://stats.ncaa.org/people/7406
1989-90,Randy Marks,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/178798,https://stats.ncaa.org/people/7406
1988-89,Randy Marks,D-I,-,9,5,0,.643,,https://stats.ncaa.org/teams/140910,https://stats.ncaa.org/people/7406
1987-88,Randy Marks,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/370898,https://stats.ncaa.org/people/7406
1986-87,Randy Marks,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/370781,https://stats.ncaa.org/people/7406
1985-86,Randy Marks,D-I,-,8,6,0,.571,,https://stats.ncaa.org/teams/370668,https://stats.ncaa.org/people/7406
1984-85,Randy Marks,D-I,-,4,8,0,.333,,https://stats.ncaa.org/teams/336697,https://stats.ncaa.org/people/7406
1983-84,Randy Marks,D-I,-,11,1,0,.917,,https://stats.ncaa.org/teams/336588,https://stats.ncaa.org/people/7406
1982-83,Randy Marks,D-I,-,7,4,0,.636,,https://stats.ncaa.org/teams/140792,https://stats.ncaa.org/people/7406
1981-82,,,-,4,8,0,.333,,https://stats.ncaa.org/teams/370558,
1980-81,,,-,4,8,0,.333,,https://stats.ncaa.org/teams/221231,
