Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Matthew Sweeney,D-III,Great Northeast,7,7,0,.500,,https://stats.ncaa.org/teams/571664,https://stats.ncaa.org/people/2352447
2022-23,Matthew Sweeney,D-III,Great Northeast,3,11,0,.214,,https://stats.ncaa.org/teams/547155,https://stats.ncaa.org/people/2352447
2021-22,Matthew Sweeney,D-III,Great Northeast,2,13,0,.133,,https://stats.ncaa.org/teams/530218,https://stats.ncaa.org/people/2352447
2020-21,Matthew Sweeney,D-III,Great Northeast,0,0,0,.000,,https://stats.ncaa.org/teams/508008,https://stats.ncaa.org/people/2352447
2019-20,Matthew Sweeney,D-III,Great Northeast,2,1,0,.667,,https://stats.ncaa.org/teams/494024,https://stats.ncaa.org/people/2352447
2018-19,Randy Fraser,D-III,Great Northeast,3,8,0,.273,,https://stats.ncaa.org/teams/473568,https://stats.ncaa.org/people/45015
2017-18,Randy Fraser,D-III,Great Northeast,4,11,,.267,,https://stats.ncaa.org/teams/423842,https://stats.ncaa.org/people/45015
2016-17,Randy Fraser,D-III,NECC,7,9,0,.438,,https://stats.ncaa.org/teams/110753,https://stats.ncaa.org/people/45015
2015-16,Randy Fraser,D-III,NECC,13,4,0,.765,,https://stats.ncaa.org/teams/24170,https://stats.ncaa.org/people/45015
2014-15,Josh Blumenthal,D-III,NECC,8,6,0,.571,,https://stats.ncaa.org/teams/106159,https://stats.ncaa.org/people/39942
2013-14,Josh Blumenthal,D-III,NEWMAC Lacrosse,9,8,0,.529,,https://stats.ncaa.org/teams/103722,https://stats.ncaa.org/people/39942
2012-13,Josh Blumenthal,D-III,NEWMAC Lacrosse,4,11,0,.267,,https://stats.ncaa.org/teams/35371,https://stats.ncaa.org/people/39942
2011-12,Josh Blumenthal,D-III,NEWMAC Lacrosse,4,11,0,.267,,https://stats.ncaa.org/teams/56900,https://stats.ncaa.org/people/39942
2010-11,Jacob Kravitz,D-III,Regis (MA),4,7,0,.364,,https://stats.ncaa.org/teams/29576,https://stats.ncaa.org/people/37474
2009-10,Jacob Kravitz,D-III,CCC,1,10,0,.091,Inaugural Varsity Season,https://stats.ncaa.org/teams/53412,https://stats.ncaa.org/people/37474
2008-09,,,-,,,,,,https://stats.ncaa.org/teams/463872,
