Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,David Zazzaro,D-III,SAA,9,8,0,.529,,https://stats.ncaa.org/teams/571666,https://stats.ncaa.org/people/5114
2022-23,David Zazzaro,D-III,SAA,12,6,0,.667,,https://stats.ncaa.org/teams/547157,https://stats.ncaa.org/people/5114
2021-22,David Zazzaro,D-III,SAA,5,13,0,.278,,https://stats.ncaa.org/teams/530220,https://stats.ncaa.org/people/5114
2020-21,David Zazzaro,D-III,SAA,5,4,0,.556,,https://stats.ncaa.org/teams/508010,https://stats.ncaa.org/people/5114
2019-20,David Zazzaro,D-III,SAA,5,2,0,.714,,https://stats.ncaa.org/teams/494026,https://stats.ncaa.org/people/5114
2018-19,David Zazzaro,D-III,SAA,16,4,0,.800,,https://stats.ncaa.org/teams/473570,https://stats.ncaa.org/people/5114
2017-18,David Zazzaro,D-III,SAA,14,3,,.824,,https://stats.ncaa.org/teams/423844,https://stats.ncaa.org/people/5114
2016-17,David Zazzaro,D-III,SAA,13,3,0,.813,,https://stats.ncaa.org/teams/110755,https://stats.ncaa.org/people/5114
2015-16,David Zazzaro,D-III,SAA,11,5,0,.688,,https://stats.ncaa.org/teams/24172,https://stats.ncaa.org/people/5114
2014-15,David Zazzaro,D-III,SAA,8,8,0,.500,,https://stats.ncaa.org/teams/106161,https://stats.ncaa.org/people/5114
2013-14,David Zazzaro,D-III,SAA,7,10,0,.412,,https://stats.ncaa.org/teams/103724,https://stats.ncaa.org/people/5114
2012-13,David Zazzaro,D-III,SCAC,5,10,0,.333,,https://stats.ncaa.org/teams/35373,https://stats.ncaa.org/people/5114
2011-12,David Zazzaro,D-III,SCAC,2,10,0,.167,Inaugural Varsity Season,https://stats.ncaa.org/teams/56902,https://stats.ncaa.org/people/5114
