Year,Head Coaches,Division,Conference,Wins,Losses,Ties,WL%,Notes,team_url,coach_url
2023-24,Gerry Byrne,D-I,Ivy League,8,5,0,.615,,https://stats.ncaa.org/teams/571398,https://stats.ncaa.org/people/26637
2022-23,Gerry Byrne,D-I,Ivy League,5,7,0,.417,,https://stats.ncaa.org/teams/546890,https://stats.ncaa.org/people/26637
2021-22,Gerry Byrne,D-I,Ivy League,8,5,0,.615,,https://stats.ncaa.org/teams/530042,https://stats.ncaa.org/people/26637
2020-21,Gerry Byrne,D-I,Ivy League,0,0,0,.000,,https://stats.ncaa.org/teams/507835,https://stats.ncaa.org/people/26637
2019-20,Gerry Byrne,D-I,Ivy League,2,2,0,.500,,https://stats.ncaa.org/teams/493854,https://stats.ncaa.org/people/26637
2018-19,Chris Wojcik,D-I,Ivy League,5,8,0,.385,,https://stats.ncaa.org/teams/473246,https://stats.ncaa.org/people/38308
2017-18,Chris Wojcik,D-I,Ivy League,7,6,,.538,,https://stats.ncaa.org/teams/423522,https://stats.ncaa.org/people/38308
2016-17,Chris Wojcik,D-I,Ivy League,6,7,0,.462,,https://stats.ncaa.org/teams/110524,https://stats.ncaa.org/people/38308
2015-16,Chris Wojcik,D-I,Ivy League,8,8,0,.500,,https://stats.ncaa.org/teams/23944,https://stats.ncaa.org/people/38308
2014-15,Chris Wojcik,D-I,Ivy League,7,7,0,.500,,https://stats.ncaa.org/teams/105943,https://stats.ncaa.org/people/38308
2013-14,Chris Wojcik,D-I,Ivy League,10,7,0,.588,,https://stats.ncaa.org/teams/103514,https://stats.ncaa.org/people/38308
2012-13,Chris Wojcik,D-I,Ivy League,6,8,0,.429,,https://stats.ncaa.org/teams/35177,https://stats.ncaa.org/people/38308
2011-12,Chris Wojcik,D-I,Ivy League,6,8,0,.429,,https://stats.ncaa.org/teams/56726,https://stats.ncaa.org/people/38308
2010-11,Chris Wojcik,D-I,Ivy League,10,6,0,.625,,https://stats.ncaa.org/teams/29402,https://stats.ncaa.org/people/38308
2009-10,John Tillman,D-I,Ivy League,6,6,0,.500,,https://stats.ncaa.org/teams/53250,https://stats.ncaa.org/people/35423
2008-09,John Tillman,D-I,Ivy League,8,5,0,.615,,https://stats.ncaa.org/teams/95382,https://stats.ncaa.org/people/35423
2007-08,John Tillman,D-I,Ivy League,6,8,0,.429,,https://stats.ncaa.org/teams/407937,https://stats.ncaa.org/people/35423
2006-07,Scott Anderson,D-I,Ivy League,5,7,0,.417,,https://stats.ncaa.org/teams/178874,https://stats.ncaa.org/people/11174
2005-06,Scott Anderson,D-I,Ivy League,6,6,0,.500,,https://stats.ncaa.org/teams/222269,https://stats.ncaa.org/people/11174
2004-05,Scott Anderson,D-I,Ivy League,5,8,0,.385,,https://stats.ncaa.org/teams/222052,https://stats.ncaa.org/people/11174
2003-04,Scott Anderson,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/179517,https://stats.ncaa.org/people/11174
2002-03,Scott Anderson,D-I,Ivy League,5,10,0,.333,,https://stats.ncaa.org/teams/179312,https://stats.ncaa.org/people/11174
2001-02,Scott Anderson,D-I,Ivy League,8,7,0,.533,,https://stats.ncaa.org/teams/179111,https://stats.ncaa.org/people/11174
2000-01,Scott Anderson,D-I,-,8,7,0,.533,,https://stats.ncaa.org/teams/141157,https://stats.ncaa.org/people/11174
1999-00,Scott Anderson,D-I,-,7,6,0,.538,,https://stats.ncaa.org/teams/140977,https://stats.ncaa.org/people/11174
1998-99,Scott Anderson,D-I,-,3,10,0,.231,,https://stats.ncaa.org/teams/221874,https://stats.ncaa.org/people/11174
1997-98,Scott Anderson,D-I,-,11,3,0,.786,,https://stats.ncaa.org/teams/221710,https://stats.ncaa.org/people/11174
1996-97,Scott Anderson,D-I,-,8,6,0,.571,,https://stats.ncaa.org/teams/370959,https://stats.ncaa.org/people/11174
1995-96,Scott Anderson,D-I,-,12,3,0,.800,,https://stats.ncaa.org/teams/336754,https://stats.ncaa.org/people/11174
1994-95,Scott Anderson,D-I,-,8,5,0,.615,,https://stats.ncaa.org/teams/221564,https://stats.ncaa.org/people/11174
1993-94,Scott Anderson,D-I,-,5,8,0,.385,,https://stats.ncaa.org/teams/221422,https://stats.ncaa.org/people/11174
1992-93,Scott Anderson,D-I,-,7,8,0,.467,,https://stats.ncaa.org/teams/221283,https://stats.ncaa.org/people/11174
1991-92,Scott Anderson,D-I,-,4,9,0,.308,,https://stats.ncaa.org/teams/299957,https://stats.ncaa.org/people/11174
1990-91,Scott Anderson,D-I,-,3,10,0,.231,,https://stats.ncaa.org/teams/407787,https://stats.ncaa.org/people/11174
1989-90,Scott Anderson,D-I,-,12,3,0,.800,,https://stats.ncaa.org/teams/178727,https://stats.ncaa.org/people/11174
1988-89,Scott Anderson,D-I,-,7,7,0,.500,,https://stats.ncaa.org/teams/140840,https://stats.ncaa.org/people/11174
